Part;Time [s];Np;ForceFluid.x [N/m];ForceFluid.y [N/m];ForceFluid.z [N/m];ForceFluid [N/m];Weight.x [N/m];Weight.y [N/m];Weight.z [N/m];ForceTotal.x [N/m];ForceTotal.y [N/m];ForceTotal.z [N/m];ForceTotal [N/m]
28;0.280013;60;  1.409468990616E+02; -1.202567302138E-32;  8.994930032714E+01;  1.672031847317E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.409468990616E+02; -1.202567302138E-32;  4.286129644187E+01;  1.473197851199E+02
29;0.290014;60;  2.118306385052E+02; -1.329476849162E-32;  5.600353456741E+01;  2.191086837475E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.118306385052E+02; -1.329476849162E-32;  8.915530682140E+00;  2.120181739778E+02
30;0.300015;60;  1.738746242385E+02; -1.981118459470E-32;  1.153456830166E+02;  2.086552456677E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.738746242385E+02; -1.981118459470E-32;  6.825767913129E+01;  1.867926543376E+02
31;0.310022;60;  1.128387574865E+02; -1.359096349399E-32;  6.724526702084E+01;  1.313564278130E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.128387574865E+02; -1.359096349399E-32;  2.015726313557E+01;  1.146250428493E+02
32;0.320015;60;  1.084225564895E+02; -2.983064114683E-33;  6.347592968160E+01;  1.256369547731E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.084225564895E+02; -2.983064114683E-33;  1.638792579633E+01;  1.096540690883E+02
33;0.330012;60;  8.873529068660E+01; -8.318171202070E-33;  5.239391553989E+01;  1.030488922737E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  8.873529068660E+01; -8.318171202070E-33;  5.305911654620E+00;  8.889378218819E+01
34;0.340002;60;  1.551559062390E+02; -1.274984428584E-32;  1.169653721953E+02;  1.943045381190E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.551559062390E+02; -1.274984428584E-32;  6.987736831005E+01;  1.701652192511E+02
35;0.350033;60;  7.017477959505E+01; -5.038721082588E-33;  3.966523006656E+01;  8.060911962952E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  7.017477959505E+01; -5.038721082588E-33; -7.422773818713E+00;  7.056626150206E+01
36;0.360039;60;  2.274125881481E+02; -1.635954502076E-32;  1.596166890445E+02;  2.778380331591E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.274125881481E+02; -1.635954502076E-32;  1.125286851592E+02;  2.537305465092E+02
37;0.370006;60;  1.731539099406E+02; -1.307096514115E-32;  1.262867211206E+02;  2.143142843095E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.731539099406E+02; -1.307096514115E-32;  7.919871723531E+01;  1.904067050800E+02
38;0.380038;60;  7.526573139081E+01; -1.220401969709E-32;  5.867617782766E+01;  9.543492110468E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  7.526573139081E+01; -1.220401969709E-32;  1.158817394239E+01;  7.615258431013E+01
39;0.390017;60;  2.506940534880E+02; -4.534048691328E-32;  1.920709988128E+02;  3.158144661652E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.506940534880E+02; -4.534048691328E-32;  1.449829949275E+02;  2.895989939078E+02
40;0.400025;60;  2.974752940820E+02;  4.372851820489E-32;  2.285618238831E+02;  3.751427167438E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.974752940820E+02;  4.372851820489E-32;  1.814738199978E+02;  3.484598942974E+02
41;0.410013;60;  1.664826369249E+02; -2.472899773631E-32;  1.331867832838E+02;  2.132022224062E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.664826369249E+02; -2.472899773631E-32;  8.609877939848E+01;  1.874285682904E+02
42;0.420014;60;  4.889697538610E+01; -1.010536011799E-32;  3.844258611266E+01;  6.219924942424E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  4.889697538610E+01; -1.010536011799E-32; -8.645417772612E+00;  4.965538692199E+01
43;0.430033;60;  1.047050708635E+02; -1.211163969627E-32;  8.317393728456E+01;  1.337200647171E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.047050708635E+02; -1.211163969627E-32;  3.608593339929E+01;  1.107490246179E+02
44;0.440032;60;  1.477932350125E+02; -1.540606255497E-32;  1.194585707822E+02;  1.900347085371E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.477932350125E+02; -1.540606255497E-32;  7.237056689695E+01;  1.645610502775E+02
45;0.450023;60;  3.816867085364E+02; -2.245831348739E-32;  3.202227300081E+02;  4.982241867746E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  3.816867085364E+02; -2.245831348739E-32;  2.731347261228E+02;  4.693477624188E+02
46;0.460013;60;  1.331335747219E+02; -7.362579850706E-33;  1.078390154040E+02;  1.713295128153E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.331335747219E+02; -7.362579850706E-33;  6.075101151870E+01;  1.463394482659E+02
47;0.470017;60;  1.288669171319E+02; -6.851944237500E-33;  1.038815116269E+02;  1.655235656605E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.288669171319E+02; -6.851944237500E-33;  5.679350774159E+01;  1.408267902520E+02
48;0.480026;60;  6.595902956727E+02;  5.396677155961E-31; -3.070512478806E+01;  6.603045985255E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  6.595902956727E+02;  5.396677155961E-31; -7.779312867333E+01;  6.641619749838E+02
49;0.490039;60;  1.638914434321E+02;  4.460293988412E-32;  6.165205125886E+01;  1.751039138760E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.638914434321E+02;  4.460293988412E-32;  1.456404737359E+01;  1.645372805967E+02
50;0.500005;60;  2.381000621324E+02;  1.366487142769E-31;  2.681496908091E+01;  2.396052632023E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.381000621324E+02;  1.366487142769E-31; -2.027303480436E+01;  2.389615775133E+02
51;0.510023;60;  1.804499173561E+02;  2.451565624196E-32;  1.249802032140E+02;  2.195044962392E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.804499173561E+02;  2.451565624196E-32;  7.789219932872E+01;  1.965435508738E+02
52;0.520041;60;  6.207459313315E+02;  3.341725738209E-31;  1.882388177550E+02;  6.486596671401E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  6.207459313315E+02;  3.341725738209E-31;  1.411508138697E+02;  6.365917557750E+02
53;0.530014;60;  2.328278699161E+02;  1.255681788686E-31;  1.137182806390E+01;  2.331054171039E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.328278699161E+02;  1.255681788686E-31; -3.571617582137E+01;  2.355514003885E+02
54;0.540021;60;  1.895628616000E+02;  2.293622521046E-31; -8.986973151072E+01;  2.097871472226E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.895628616000E+02;  2.293622521046E-31; -1.369577353960E+02;  2.338621384123E+02
55;0.550032;60;  2.412421302933E+02;  1.144131863628E-31;  7.801811575023E+01;  2.535440628642E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.412421302933E+02;  1.144131863628E-31;  3.093011186496E+01;  2.432168523118E+02
56;0.560018;60;  4.653242298789E+02;  1.544542888449E-31;  1.574646516422E+02;  4.912451072827E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  4.653242298789E+02;  1.544542888449E-31;  1.103766477569E+02;  4.782359702934E+02
57;0.570018;60;  1.100528547067E+02;  2.106239853021E-31; -1.323786106285E+02;  1.721503046208E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.100528547067E+02;  2.106239853021E-31; -1.794666145138E+02;  2.105229121833E+02
58;0.580038;60;  2.874250509870E+02;  9.883061117332E-33;  1.778140641483E+02;  3.379807706717E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.874250509870E+02;  9.883061117332E-33;  1.307260602630E+02;  3.157569678832E+02
59;0.590027;60;  3.564272142270E+02;  7.301005095539E-33;  2.501222127039E+02;  4.354325209828E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  3.564272142270E+02;  7.301005095539E-33;  2.030342088186E+02;  4.101990358255E+02
60;0.600011;60;  1.669366047821E+02;  1.390110165945E-31; -3.529566550397E+01;  1.706271198243E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.669366047821E+02;  1.390110165945E-31; -8.238366938924E+01;  1.861582633090E+02
61;0.610036;60;  1.001397329854E+02;  6.962152457378E-32;  1.100442811257E+01;  1.007425608195E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.001397329854E+02;  6.962152457378E-32; -3.608357577270E+01;  1.064424283965E+02
62;0.620028;60;  2.551188390808E+02; -4.068399931301E-32;  1.984719277393E+02;  3.232286004587E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.551188390808E+02; -4.068399931301E-32;  1.513839238540E+02;  2.966525146621E+02
63;0.630004;60;  1.685947670800E+02; -1.576524050531E-32;  1.260142161133E+02;  2.104846268719E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.685947670800E+02; -1.576524050531E-32;  7.892621222803E+01;  1.861546197746E+02
64;0.640024;60;  1.715317294451E+02;  1.399430957951E-31; -2.056455809719E+01;  1.727600511002E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.715317294451E+02;  1.399430957951E-31; -6.765256198246E+01;  1.843908982277E+02
65;0.650006;60;  4.954324393350E+02;  3.714080747669E-31; -2.883523252063E+01;  4.962708661406E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  4.954324393350E+02;  3.714080747669E-31; -7.592323640590E+01;  5.012161607249E+02
66;0.660005;60;  3.178246413909E+02;  1.546961507817E-31;  7.383501758926E+01;  3.262883885425E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  3.178246413909E+02;  1.546961507817E-31;  2.674701370399E+01;  3.189481233953E+02
67;0.670030;60;  3.282113036697E+02; -4.259864369510E-32;  2.277985668868E+02;  3.995182685839E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  3.282113036697E+02; -4.259864369510E-32;  1.807105630015E+02;  3.746718129736E+02
68;0.680016;60;  1.215839945099E+02; -2.077447735243E-32;  8.790350208735E+01;  1.500323078547E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.215839945099E+02; -2.077447735243E-32;  4.081549820208E+01;  1.282519887349E+02
69;0.690017;60;  1.528331524253E+02; -1.231436348866E-32;  1.028281157796E+02;  1.842053036018E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.528331524253E+02; -1.231436348866E-32;  5.574011189431E+01;  1.626804615012E+02
70;0.700011;60;  2.912220350231E+02;  1.417684922582E-31;  5.709307018061E+01;  2.967657196268E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.912220350231E+02;  1.417684922582E-31;  1.000506629534E+01;  2.913938486560E+02
71;0.710023;60;  3.131747611600E+02;  3.445106159435E-31; -1.503205619860E+02;  3.473826454839E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  3.131747611600E+02;  3.445106159435E-31; -1.974085658712E+02;  3.702007197548E+02
72;0.720025;60;  1.036168080285E+02;  3.639122537030E-32;  1.826747668784E+01;  1.052147499667E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.036168080285E+02;  3.639122537030E-32; -2.882052719743E+01;  1.075502937883E+02
73;0.730017;60;  1.909456888231E+02;  1.084997402945E-31;  1.435092838333E+01;  1.914842166488E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.909456888231E+02;  1.084997402945E-31; -3.273707550193E+01;  1.937317015683E+02
74;0.740028;60;  3.079716423766E+02;  1.546992625979E-31;  4.240350264316E+01;  3.108771293365E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  3.079716423766E+02;  1.546992625979E-31; -4.684501242109E+00;  3.080072678688E+02
75;0.750023;60;  1.963836421748E+02;  1.178730088982E-32;  1.139886268495E+02;  2.270681438794E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.963836421748E+02;  1.178730088982E-32;  6.690062296421E+01;  2.074662099399E+02
76;0.760001;60;  1.626608805494E+02;  5.811272333960E-32;  1.470628067115E+01;  1.633243299460E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.626608805494E+02;  5.811272333960E-32; -3.238172321412E+01;  1.658527601803E+02
77;0.770009;60;  2.305797836546E+02;  1.508043847496E-31; -8.417735868957E+00;  2.307333848998E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.305797836546E+02;  1.508043847496E-31; -5.550573975423E+01;  2.371664474074E+02
78;0.780024;60;  1.823960436676E+02;  1.753306445792E-31; -8.215174696970E+01;  2.000430610538E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.823960436676E+02;  1.753306445792E-31; -1.292397508550E+02;  2.235424566981E+02
79;0.790022;60;  3.200110764952E+02;  2.060719355068E-31; -2.494935490116E-01;  3.200111737528E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  3.200110764952E+02;  2.060719355068E-31; -4.733749743428E+01;  3.234933194719E+02
80;0.800006;60;  2.655608389289E+02;  2.552751463086E-31; -9.334367977595E+01;  2.814881910965E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.655608389289E+02;  2.552751463086E-31; -1.404316836612E+02;  3.004057538540E+02
81;0.810006;60;  2.782568805231E+02;  2.434420579125E-31; -7.391346276274E+01;  2.879063937047E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.782568805231E+02;  2.434420579125E-31; -1.210014666480E+02;  3.034274979125E+02
82;0.820010;60;  2.543016495563E+02;  1.951796935303E-31; -5.547387482336E+01;  2.602819236040E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.543016495563E+02;  1.951796935303E-31; -1.025618787086E+02;  2.742047919554E+02
83;0.830022;60;  1.993601105983E+02;  1.280088366130E-31; -3.478077887864E+01;  2.023713326466E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.993601105983E+02;  1.280088366130E-31; -8.186878276391E+01;  2.155155476735E+02
84;0.840000;60;  1.563089770957E+02;  1.431295113506E-32;  7.467373786380E+01;  1.732300881696E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.563089770957E+02;  1.431295113506E-32;  2.758573397854E+01;  1.587245067399E+02
85;0.850003;60;  1.934463126267E+02; -2.895733318617E-32;  1.202022048176E+02;  2.277499635826E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.934463126267E+02; -2.895733318617E-32;  7.311420093230E+01;  2.068022297917E+02
86;0.860012;60;  1.059039868960E+02; -8.215085656619E-33;  6.683541641288E+01;  1.252302971631E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.059039868960E+02; -8.215085656619E-33;  1.974741252761E+01;  1.077293587747E+02
87;0.870018;60;  2.476371191805E+01;  1.359328631653E-32; -2.575186428058E+00;  2.489724910707E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.476371191805E+01;  1.359328631653E-32; -4.966319031333E+01;  5.549480966773E+01
88;0.880026;60;  1.375475521903E+02;  2.709257000851E-31; -1.929959054380E+02;  2.369952502253E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.375475521903E+02;  2.709257000851E-31; -2.400839093233E+02;  2.766940776914E+02
89;0.890029;60;  3.551000818924E+02;  1.243988850741E-31;  6.813734988179E+01;  3.615781611338E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  3.551000818924E+02;  1.243988850741E-31;  2.104934599652E+01;  3.557234081795E+02
90;0.900014;60;  5.898737090935E+01; -1.817625534260E-33;  3.427881364046E+01;  6.822424049702E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  5.898737090935E+01; -1.817625534260E-33; -1.280919024481E+01;  6.036211793439E+01
91;0.910031;60;  1.391764217901E+02; -1.683216009289E-32;  7.270846058888E+01;  1.570241912048E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.391764217901E+02; -1.683216009289E-32;  2.562045670361E+01;  1.415149609900E+02
92;0.920000;60;  2.509638273485E+02; -1.924757602409E-32;  1.281361140473E+02;  2.817830838794E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.509638273485E+02; -1.924757602409E-32;  8.104811016199E+01;  2.637264469071E+02
93;0.930006;60;  1.343103357702E+02;  1.068671842499E-32;  5.604677771996E+01;  1.455352451728E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.343103357702E+02;  1.068671842499E-32;  8.958773834687E+00;  1.346087884327E+02
94;0.940018;60;  1.935624557181E+02;  1.871085795512E-31; -1.050195273805E+02;  2.202169961534E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.935624557181E+02;  1.871085795512E-31; -1.521075312657E+02;  2.461770203154E+02
95;0.950034;60;  1.216581339765E+02;  5.229846200593E-32;  1.256596918353E+01;  1.223053765955E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.216581339765E+02;  5.229846200593E-32; -3.452203470174E+01;  1.264613476228E+02
96;0.960022;60;  3.811878185259E+01; -4.442918495668E-33;  1.278594648296E+01;  4.020599404803E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  3.811878185259E+01; -4.442918495668E-33; -3.430205740231E+01;  5.128033416386E+01
97;0.970027;60;  2.598533988124E+02; -2.820343596092E-32;  1.377129361799E+02;  2.940895130154E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.598533988124E+02; -2.820343596092E-32;  9.062493229464E+01;  2.752029564299E+02
98;0.980005;60;  4.173442255012E+01;  1.461494264247E-33;  9.383717130254E+00;  4.277635062477E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  4.173442255012E+01;  1.461494264247E-33; -3.770428675501E+01;  5.624389091534E+01
99;0.990034;60;  1.277264076670E+02;  2.696155834802E-32;  3.290722416594E+01;  1.318973866983E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.277264076670E+02;  2.696155834802E-32; -1.418077971933E+01;  1.285112046826E+02
100;1.000022;60;  2.625695261255E+02;  2.336707307356E-31; -1.118666710595E+02;  2.854065663990E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.625695261255E+02;  2.336707307356E-31; -1.589546749448E+02;  3.069354080854E+02
101;1.010020;60;  2.290924552020E+02;  1.476177494625E-31; -5.315343794604E+01;  2.351778922347E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  2.290924552020E+02;  1.476177494625E-31; -1.002414418313E+02;  2.500633913449E+02
102;1.020017;60;  4.079593095700E+01; -7.206321125479E-33;  2.235710638251E+01;  4.652040615092E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  4.079593095700E+01; -7.206321125479E-33; -2.473089750276E+01;  4.770665859123E+01
103;1.030011;60;  1.724810808146E+02; -1.222440959380E-32;  8.429925404786E+01;  1.919793933525E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.724810808146E+02; -1.222440959380E-32;  3.721125016259E+01;  1.764494272522E+02
104;1.040016;60;  1.225738464222E+02; -2.876617873564E-32;  6.512105846585E+01;  1.387987755077E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800388527E+01;  1.225738464222E+02; -2.876617873564E-32;  1.803305458058E+01;  1.238932560079E+02
