Part;Time [s];Np;ForceFluid.x [N/m];ForceFluid.y [N/m];ForceFluid.z [N/m];ForceFluid [N/m];Weight.x [N/m];Weight.y [N/m];Weight.z [N/m];ForceTotal.x [N/m];ForceTotal.y [N/m];ForceTotal.z [N/m];ForceTotal [N/m]
13;0.130035;80;  4.349419636729E+01;  1.676585513000E-34;  1.261904795794E+01;  4.528780728851E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  4.349419636729E+01;  1.676585513000E-34; -5.016495566316E+01;  6.639478815633E+01
14;0.140001;80;  6.233265776385E+01; -1.017364947193E-33;  2.058969375774E+01;  6.564522612454E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  6.233265776385E+01; -1.017364947193E-33; -4.219430986336E+01;  7.527097720072E+01
15;0.150039;80;  5.966143044176E+01; -5.185863029677E-34;  1.433858159987E+01;  6.136025753412E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  5.966143044176E+01; -5.185863029677E-34; -4.844542202123E+01;  7.685340068710E+01
16;0.160021;80;  7.668820398805E+01; -2.008659811052E-33;  2.383707006629E+01;  8.030745009187E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  7.668820398805E+01; -2.008659811052E-33; -3.894693355481E+01;  8.601130311904E+01
17;0.170014;80;  4.900148663289E+01; -3.059550442799E-33;  2.161987376764E+01;  5.355898275698E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  4.900148663289E+01; -3.059550442799E-33; -4.116412985346E+01;  6.399711930099E+01
18;0.180016;80;  7.253032379314E+01; -3.486723838572E-33;  2.900737049293E+01;  7.811578209589E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  7.253032379314E+01; -3.486723838572E-33; -3.377663312818E+01;  8.000942953811E+01
19;0.190028;80;  1.315510445915E+01; -3.877621985079E-33;  3.750420321679E+01;  3.974445913908E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  1.315510445915E+01; -3.877621985079E-33; -2.527980040431E+01;  2.849780836859E+01
20;0.200024;80;  2.398938881925E+01; -4.995885113309E-33;  6.200777122390E+01;  6.648649838935E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  2.398938881925E+01; -4.995885113309E-33; -7.762323972021E-01;  2.400194393494E+01
21;0.210031;80;  6.510516345636E+01; -4.886342466814E-33;  4.705316861053E+01;  8.032859381920E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  6.510516345636E+01; -4.886342466814E-33; -1.573083501057E+01;  6.697866435521E+01
22;0.220023;80;  4.388162943007E+01;  7.406318210093E-33;  6.843273273159E+01;  8.129351948681E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  4.388162943007E+01;  7.406318210093E-33;  5.648729110490E+00;  4.424370624170E+01
23;0.230022;80; -9.906318578271E+00; -4.247035077619E-34; -2.724141855898E+00;  1.027404967018E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.906318578271E+00; -4.247035077619E-34; -6.550814547700E+01;  6.625294160722E+01
24;0.240015;80;  4.220197699568E+01;  8.418630299433E-33;  7.299743863638E+01;  8.431863916013E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  4.220197699568E+01;  8.418630299433E-33;  1.021343501528E+01;  4.342028462776E+01
25;0.250032;80;  1.178407065480E+01; -4.394416532205E-35;  5.358762165290E+00;  1.294529463324E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  1.178407065480E+01; -4.394416532205E-35; -5.742524145581E+01;  5.862186177064E+01
26;0.260035;80;  1.800316258132E+00;  7.479269404435E-35;  8.775210630524E-01;  2.002793510423E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  1.800316258132E+00;  7.479269404435E-35; -6.190648255805E+01;  6.193265472543E+01
27;0.270035;80; -2.322060419198E+01; -2.853092837495E-33;  3.231764371868E+01;  3.979480562295E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -2.322060419198E+01; -2.853092837495E-33; -3.046635990242E+01;  3.830659923230E+01
28;0.280013;80; -3.340567854652E+00; -2.088924866198E-33;  2.166485334731E+01;  2.192088648190E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -3.340567854652E+00; -2.088924866198E-33; -4.111915027379E+01;  4.125462292677E+01
29;0.290014;80; -6.177923007292E+00; -3.640715832151E-33;  2.283675792868E+01;  2.365764665763E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -6.177923007292E+00; -3.640715832151E-33; -3.994724569242E+01;  4.042213714160E+01
30;0.300015;80; -1.023962757471E+00; -2.943036579138E-34;  2.470886291130E+00;  2.674654892202E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.023962757471E+00; -2.943036579138E-34; -6.031311732997E+01;  6.032180884048E+01
31;0.310022;80; -8.556129135091E-04; -4.434454493537E-37;  1.043510452561E-03;  1.349439706829E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -8.556129135091E-04; -4.434454493537E-37; -6.278296011065E+01;  6.278296011648E+01
32;0.320015;80; -8.736751795708E-04; -5.077972215359E-37;  1.030159011933E-03;  1.350753830002E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -8.736751795708E-04; -5.077972215359E-37; -6.278297346209E+01;  6.278297346817E+01
33;0.330012;80; -8.864502883538E-04; -5.111505978950E-37;  1.016235366706E-03;  1.348528247485E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -8.864502883538E-04; -5.111505978950E-37; -6.278298738573E+01;  6.278298739199E+01
34;0.340002;80; -9.101451480007E-04; -6.006774230965E-37;  1.012325301950E-03;  1.361310657931E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.101451480007E-04; -6.006774230965E-37; -6.278299129580E+01;  6.278299130240E+01
35;0.350033;80; -9.249621571178E-04; -6.558659726217E-37;  1.002311721479E-03;  1.363885544726E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.249621571178E-04; -6.558659726217E-37; -6.278300130938E+01;  6.278300131619E+01
36;0.360039;80; -9.429765167330E-04; -6.745209721238E-37;  9.995460659198E-04;  1.374153211620E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.429765167330E-04; -6.745209721238E-37; -6.278300407504E+01;  6.278300408212E+01
37;0.370006;80; -9.562753404492E-04; -7.319862523560E-37;  9.921074061410E-04;  1.377947615866E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.562753404492E-04; -7.319862523560E-37; -6.278301151370E+01;  6.278301152098E+01
38;0.380038;80; -9.781415099526E-04; -7.718490576270E-37;  9.932518153377E-04;  1.394026535674E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.781415099526E-04; -7.718490576270E-37; -6.278301036929E+01;  6.278301037691E+01
39;0.390017;80; -9.859172905899E-04; -8.153784207805E-37;  9.882927088185E-04;  1.395978288580E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.859172905899E-04; -8.153784207805E-37; -6.278301532839E+01;  6.278301533613E+01
40;0.400025;80; -9.985555958446E-04; -8.532270754191E-37;  9.868621973226E-04;  1.403926734020E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.985555958446E-04; -8.532270754191E-37; -6.278301675890E+01;  6.278301676685E+01
41;0.410013;80; -1.008572990066E-03; -9.369431636574E-37;  9.833336022993E-04;  1.408603723445E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.008572990066E-03; -9.369431636574E-37; -6.278302028750E+01;  6.278302029560E+01
42;0.420014;80; -1.026365847293E-03; -1.009128759235E-36;  9.842872766299E-04;  1.422057767964E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.026365847293E-03; -1.009128759235E-36; -6.278301933382E+01;  6.278301934221E+01
43;0.430033;80; -6.335921917460E-02; -8.294790527050E-35;  1.071557060950E-01;  1.244858867629E-01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -6.335921917460E-02; -8.294790527050E-35; -6.267684791501E+01;  6.267687993951E+01
44;0.440032;80; -5.471337582256E-01; -7.153943752564E-34;  9.303108592378E-01;  1.079274591661E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -5.471337582256E-01; -7.153943752564E-34; -6.185369276186E+01;  6.185611258096E+01
45;0.450023;80; -4.010766862586E-03; -4.939531201123E-36;  6.046676725845E-03;  7.255932073338E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.010766862586E-03; -4.939531201123E-36; -6.277795694438E+01;  6.277795707250E+01
46;0.460013;80; -4.031322886703E-03; -4.880140235353E-36;  6.039238066066E-03;  7.261126678104E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.031322886703E-03; -4.880140235353E-36; -6.277796438304E+01;  6.277796451247E+01
47;0.470017;80; -2.234945897986E+00; -7.289612435253E-33;  5.724305381243E+00;  6.145132648255E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -2.234945897986E+00; -7.289612435253E-33; -5.705969823986E+01;  5.710345126514E+01
48;0.480026;80; -2.134569507095E+02; -5.442540327055E-31;  3.915084948228E+02;  4.459178975155E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -2.134569507095E+02; -5.442540327055E-31;  3.287244912017E+02;  3.919485437172E+02
49;0.490039;80; -3.486786219841E+01; -7.005067455455E-32;  4.278508021213E+01;  5.519357664661E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -3.486786219841E+01; -7.005067455455E-32; -1.999892340897E+01;  4.019607881131E+01
50;0.500005;80; -5.643703654530E+01; -1.641532859073E-31;  1.263579608289E+02;  1.383888483905E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -5.643703654530E+01; -1.641532859073E-31;  6.357395720778E+01;  8.501051187396E+01
51;0.510023;80; -9.811154130151E+00; -2.087946906165E-32;  1.475583694511E+01;  1.771986087181E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.811154130151E+00; -2.087946906165E-32; -4.802816667599E+01;  4.902003202388E+01
52;0.520041;80; -1.022683466612E+02; -2.745930851885E-31;  2.297000252500E+02;  2.514376987022E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.022683466612E+02; -2.745930851885E-31;  1.669160216289E+02;  1.957543690579E+02
53;0.530014;80; -8.348715818251E+01; -1.686570649091E-31;  1.094100518318E+02;  1.376250886402E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -8.348715818251E+01; -1.686570649091E-31;  4.662604821065E+01;  9.562475596379E+01
54;0.540021;80; -7.986298417527E+01; -2.173709857602E-31;  1.819014661357E+02;  1.986611175437E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -7.986298417527E+01; -2.173709857602E-31;  1.191174625146E+02;  1.434122244347E+02
55;0.550032;80; -4.110941952929E+01; -1.100700197663E-31;  9.051381930282E+01;  9.941195028174E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.110941952929E+01; -1.100700197663E-31;  2.772981568172E+01;  4.958756952884E+01
56;0.560018;80; -8.201133404651E+01; -1.887583635163E-31;  1.440445721633E+02;  1.657549326017E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -8.201133404651E+01; -1.887583635163E-31;  8.126056854219E+01;  1.154518900317E+02
57;0.570018;80; -8.381126512473E+01; -2.057335763994E-31;  1.521265504617E+02;  1.736859681068E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -8.381126512473E+01; -2.057335763994E-31;  8.934254684065E+01;  1.225006891319E+02
58;0.580038;80; -2.456804819801E+01; -4.839531249880E-32;  3.200408421761E+01;  4.034662809787E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -2.456804819801E+01; -4.839531249880E-32; -3.077991940349E+01;  3.938264123628E+01
59;0.590027;80; -3.050530430510E+01; -2.090456474839E-32;  7.210237848911E+00;  3.134583099209E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -3.050530430510E+01; -2.090456474839E-32; -5.557376577219E+01;  6.339571778006E+01
60;0.600011;80; -5.697486373154E+01; -1.421541318612E-31;  1.199361579707E+02;  1.327810870794E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -5.697486373154E+01; -1.421541318612E-31;  5.715215434957E+01;  8.070008577458E+01
61;0.610036;80; -4.453220756753E+01; -5.415313992714E-32;  3.141571134054E+01;  5.449829749515E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.453220756753E+01; -5.415313992714E-32; -3.136829228056E+01;  5.447097641346E+01
62;0.620028;80; -4.899282825436E+00; -8.996929308363E-34;  5.218057710201E-01;  4.926992334710E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.899282825436E+00; -8.996929308363E-34; -6.226219785008E+01;  6.245465757913E+01
63;0.630004;80; -4.396736747036E+00; -5.869042029292E-34; -1.666189296040E+00;  4.701859291065E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.396736747036E+00; -5.869042029292E-34; -6.445019291714E+01;  6.459998963684E+01
64;0.640024;80; -6.699305170825E+01; -1.469900580958E-31;  1.016103894973E+02;  1.217076013689E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -6.699305170825E+01; -1.469900580958E-31;  3.882638587618E+01;  7.743098357499E+01
65;0.650006;80; -1.605833325273E+02; -3.664303198405E-31;  2.824189377966E+02;  3.248806905800E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.605833325273E+02; -3.664303198405E-31;  2.196349341755E+02;  2.720781339907E+02
66;0.660005;80; -9.821039712618E+01; -1.306443771035E-31;  9.432678770910E+01;  1.361720418559E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.821039712618E+01; -1.306443771035E-31;  3.154278408800E+01;  1.031514872976E+02
67;0.670030;80;  2.274563305439E+01; -2.615614842595E-32;  3.847635860557E+01;  4.469668885487E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  2.274563305439E+01; -2.615614842595E-32; -2.430764501553E+01;  3.329001996464E+01
68;0.680016;80;  9.103851307076E+01; -1.636813748882E-32;  6.254630322674E+01;  1.104538406280E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  9.103851307076E+01; -1.636813748882E-32; -2.377003943577E-01;  9.103882338657E+01
69;0.690017;80; -2.568446036913E+00; -5.003050991880E-33;  3.477120048957E+00;  4.322878540902E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -2.568446036913E+00; -5.003050991880E-33; -5.930688357214E+01;  5.936247429214E+01
70;0.700011;80; -4.692863286038E+01; -1.380389185975E-31;  1.229161296951E+02;  1.315700251629E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.692863286038E+01; -1.380389185975E-31;  6.013212607402E+01;  7.627692421910E+01
71;0.710023;80; -1.235430307320E+02; -3.499694957109E-31;  2.855226263631E+02;  3.111045653919E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.235430307320E+02; -3.499694957109E-31;  2.227386227420E+02;  2.547064477068E+02
72;0.720025;80; -1.485242363379E+01; -5.300543544897E-32;  4.750158178064E+01;  4.976941590435E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.485242363379E+01; -5.300543544897E-32; -1.528242184047E+01;  2.131072277299E+01
73;0.730017;80; -5.144520987202E+01; -9.321404986668E-32;  9.005829570380E+01;  1.037164704560E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -5.144520987202E+01; -9.321404986668E-32;  2.727429208270E+01;  5.822797117700E+01
74;0.740028;80; -7.579122985139E+01; -1.720080385880E-31;  1.259462851695E+02;  1.469924395008E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -7.579122985139E+01; -1.720080385880E-31;  6.316228154841E+01;  9.865994289876E+01
75;0.750023;80;  6.074525705667E+01; -3.885028441094E-32;  6.404231923882E+01;  8.826893512650E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  6.074525705667E+01; -3.885028441094E-32;  1.258315617715E+00;  6.075828843108E+01
76;0.760001;80; -4.186855341312E+01; -8.225229773639E-32;  6.794377440130E+01;  7.980809636123E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.186855341312E+01; -8.225229773639E-32;  5.159770780202E+00;  4.218529363904E+01
77;0.770009;80; -7.260103161430E+01; -1.592810780816E-31;  1.328023373366E+02;  1.513518106714E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -7.260103161430E+01; -1.592810780816E-31;  7.001833371547E+01;  1.008636547412E+02
78;0.780024;80; -1.073623765050E+02; -1.790635714852E-31;  1.310650693158E+02;  1.694247097786E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.073623765050E+02; -1.790635714852E-31;  6.828106569471E+01;  1.272359376167E+02
79;0.790022;80; -2.755573308837E+01; -2.389169857845E-31;  1.927385853401E+02;  1.946984352914E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -2.755573308837E+01; -2.389169857845E-31;  1.299545817190E+02;  1.328439375199E+02
80;0.800006;80; -7.626295288713E+01; -2.853216305523E-31;  2.225589557433E+02;  2.352626760976E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -7.626295288713E+01; -2.853216305523E-31;  1.597749521222E+02;  1.770425748477E+02
81;0.810006;80; -8.549460324805E+01; -2.392129327330E-31;  1.987267146278E+02;  2.163368537520E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -8.549460324805E+01; -2.392129327330E-31;  1.359427110067E+02;  1.605918673545E+02
82;0.820010;80; -6.760130403291E+01; -2.236977627694E-31;  1.821100262122E+02;  1.942524078460E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -6.760130403291E+01; -2.236977627694E-31;  1.193260225911E+02;  1.371445805504E+02
83;0.830022;80; -5.416128387475E+01; -1.644791304581E-31;  1.305624499226E+02;  1.413506208007E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -5.416128387475E+01; -1.644791304581E-31;  6.777844630150E+01;  8.676037375442E+01
84;0.840000;80; -1.825112540498E+01; -1.940554610939E-32;  1.183021011994E+01;  2.174988390843E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.825112540498E+01; -1.940554610939E-32; -5.095379350117E+01;  5.412386396690E+01
85;0.850003;80; -6.539777538610E+00;  7.429765834492E-34; -3.018743059318E+00;  7.202881361837E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -6.539777538610E+00;  7.429765834492E-34; -6.580274668042E+01;  6.612692462940E+01
86;0.860012;80;  2.290732132547E+01; -5.780389199302E-33;  1.423452195279E+01;  2.696974203682E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  2.290732132547E+01; -5.780389199302E-33; -4.854948166832E+01;  5.368237644302E+01
87;0.870018;80; -1.094324426734E-01; -1.493693608673E-32;  1.827441428713E+01;  1.827474194064E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.094324426734E-01; -1.493693608673E-32; -4.450958933398E+01;  4.450972386051E+01
88;0.880026;80; -9.081766583734E+01; -2.574182052638E-31;  2.126001859635E+02;  2.311853963811E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -9.081766583734E+01; -2.574182052638E-31;  1.498161823424E+02;  1.751934271592E+02
89;0.890029;80; -7.623274142378E+01; -1.424076362721E-31;  9.754466725505E+01;  1.237998100761E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -7.623274142378E+01; -1.424076362721E-31;  3.476066363395E+01;  8.378385644775E+01
90;0.900014;80; -2.081910171313E+01; -1.242972637593E-32;  4.398517459609E+00;  2.127867364250E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -2.081910171313E+01; -1.242972637593E-32; -5.838548616149E+01;  6.198628872949E+01
91;0.910031;80; -6.748956355111E+00; -4.342092939180E-34; -2.116026647628E+00;  7.072904683132E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -6.748956355111E+00; -4.342092939180E-34; -6.490003026873E+01;  6.524999877981E+01
92;0.920000;80; -4.470720686671E+00; -7.769270413583E-33;  9.475895355283E+00;  1.047759210136E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.470720686671E+00; -7.769270413583E-33; -5.330810826582E+01;  5.349524979228E+01
93;0.930006;80; -7.132146816778E+00; -2.207711763945E-32;  2.485705300655E+01;  2.586001938101E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -7.132146816778E+00; -2.207711763945E-32; -3.792695061456E+01;  3.859172322060E+01
94;0.940018;80; -4.849866278373E+01; -1.989923550658E-31;  1.852790810239E+02;  1.915214300199E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.849866278373E+01; -1.989923550658E-31;  1.224950774028E+02;  1.317465911503E+02
95;0.950034;80; -1.216589112019E+01; -5.482884959805E-32;  5.343215511787E+01;  5.479967251078E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.216589112019E+01; -5.482884959805E-32; -9.351848503230E+00;  1.534490068966E+01
96;0.960022;80; -2.179835114460E+00; -4.733190445815E-33;  6.814202982399E+00;  7.154372328274E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -2.179835114460E+00; -4.733190445815E-33; -5.596980063870E+01;  5.601223316975E+01
97;0.970027;80; -2.029780941173E+00; -6.992812675639E-33;  6.540576698491E+00;  6.848295716307E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -2.029780941173E+00; -6.992812675639E-33; -5.624342692261E+01;  5.628004160151E+01
98;0.980005;80; -1.443688570619E+01; -1.455378108510E-32;  1.489954491406E+01;  2.074656857265E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.443688570619E+01; -1.455378108510E-32; -4.788445870704E+01;  5.001344873691E+01
99;0.990034;80;  1.265626785276E+01; -2.862254358231E-32;  3.855271721114E+01;  4.057700235753E+01;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01;  1.265626785276E+01; -2.862254358231E-32; -2.423128640996E+01;  2.733745337522E+01
100;1.000022;80; -5.344552213825E+01; -2.278463144445E-31;  2.200915453209E+02;  2.264877748541E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -5.344552213825E+01; -2.278463144445E-31;  1.573075416998E+02;  1.661387568037E+02
101;1.010020;80; -4.932725142921E+01; -1.783926950202E-31;  1.602205830607E+02;  1.676419188922E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -4.932725142921E+01; -1.783926950202E-31;  9.743657943959E+01;  1.092111017546E+02
102;1.020017;80; -3.516009879537E-01; -2.644306717803E-33;  2.560229530338E+00;  2.584259759147E+00;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -3.516009879537E-01; -2.644306717803E-33; -6.022377409076E+01;  6.022480044791E+01
103;1.030011;80; -1.138237159547E-02; -1.160946677916E-35;  1.812672642062E-02;  2.140412562721E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.138237159547E-02; -1.160946677916E-35; -6.276587689468E+01;  6.276587792676E+01
104;1.040016;80; -1.576116512500E-02; -1.978675388466E-35;  3.236870813919E-02;  3.600204984022E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400362110E+01; -1.576116512500E-02; -1.978675388466E-35; -6.275163491296E+01;  6.275163689231E+01
