Part;Time [s];Np;ForceFluid.x [N/m];ForceFluid.y [N/m];ForceFluid.z [N/m];ForceFluid [N/m];Weight.x [N/m];Weight.y [N/m];Weight.z [N/m];ForceTotal.x [N/m];ForceTotal.y [N/m];ForceTotal.z [N/m];ForceTotal [N/m]
52;0.520041;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
53;0.530014;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
54;0.540021;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
55;0.550032;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
56;0.560018;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
57;0.570018;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
58;0.580038;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
59;0.590027;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
60;0.600011;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
61;0.610036;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
62;0.620028;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
63;0.630004;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
64;0.640024;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
65;0.650006;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
66;0.660005;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
67;0.670030;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
68;0.680016;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
69;0.690017;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
70;0.700011;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
71;0.710023;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
72;0.720025;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
73;0.730017;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
74;0.740028;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
75;0.750023;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
76;0.760001;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
77;0.770009;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
78;0.780024;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
79;0.790022;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
80;0.800006;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
81;0.810006;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
82;0.820010;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
83;0.830022;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
84;0.840000;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
85;0.850003;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
86;0.860012;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
87;0.870018;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
88;0.880026;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
89;0.890029;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
90;0.900014;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
91;0.910031;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
92;0.920000;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
93;0.930006;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
94;0.940018;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
95;0.950034;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
96;0.960022;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
97;0.970027;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
98;0.980005;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
99;0.990034;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
100;1.000022;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
101;1.010020;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
102;1.020017;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
103;1.030011;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
104;1.040016;84;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  0.000000000000E+00;  0.000000000000E+00; -6.592320076160E+01;  6.592320076160E+01
