y_m,q_m,vnormal_m_s,speed_m_s,x_m,z_m,vx_m_s,vy_m_s,vz_m_s
0.087848648,0.021301349361403484,0.20715409574874527,0.2694080351259224,0.0042065112,0.0249265,0.25634935,0.037769336,-0.073750779
0.093938529,0.013387041637534663,0.17396629585613932,0.22924811805653497,0.0060400059,0.017106982,0.21676295,0.035883158,-0.065428756
0.082386315,0.01251091657469109,0.16286113237837238,0.21976105583992808,0.0056267907,0.015979795,0.2062552,0.031297281,-0.069095545
0.078283995,0.009946343772246425,0.1457973840440355,0.20403798495520054,0.0083012115,0.014328969,0.18855685,0.032039966,-0.071072176
0.083598241,0.008645965266483785,0.13116749653251525,0.1841674925305348,0.00892419,0.013180728,0.17014919,0.026880367,-0.065148786
0.076712988,0.014549347574468734,0.21432339454638627,0.2593252700218333,0.012306686,0.021029713,0.25198844,0.041410413,-0.045128699
0.093031093,0.00649015013035523,0.13039973071586838,0.17402264898223177,0.011690517,0.012012972,0.16278881,0.036142193,-0.049773764
0.087409072,0.004908011464498669,0.14878930847906982,0.17860021343763519,0.014337432,0.011417748,0.1727789,0.036833666,-0.026244409
0.08107882,0.006006858206008052,0.17332749215153467,0.20853710827857205,0.015364236,0.013047344,0.20279641,0.034560077,-0.034160543
0.10222059,0.03911394576467363,0.14007641575224372,0.22488066846969657,-0.031378429,0.029172488,0.19753769,0.011343624,-0.10687141
0.10624825,0.034608688870015974,0.14505772517737442,0.22131688179131373,-0.02464175,0.027137706,0.19834556,0.02047484,-0.096025944
0.10180502,0.03292893331037969,0.1342176002994343,0.21556243678408718,-0.024346251,0.025438318,0.18915617,0.016079674,-0.10212028
0.11425842,0.033390084098055675,0.1287129478128317,0.19473419713731965,-0.023724671,0.026203139,0.17523141,0.016099254,-0.083403684
0.098952502,0.033305840501954787,0.148492710553576,0.23210711998643843,-0.023100613,0.026376517,0.20604853,0.017674511,-0.10538183
0.10646732,0.029115414703089242,0.13894312744994503,0.21412051042614574,-0.018612998,0.023729084,0.1910568,0.020345028,-0.09450382
0.11364708,0.02942816845141053,0.13105509770892196,0.19784662810471618,-0.019113099,0.023856567,0.17818631,0.016568322,-0.084370717
0.096618839,0.02162020022844301,0.16542812662002787,0.2238518184932898,-0.0075009936,0.020303346,0.20934623,0.037558738,-0.069807835
0.10350492,0.02580321887935257,0.14508078016443748,0.2206706735096892,-0.014986801,0.021670075,0.19788946,0.023037655,-0.094892435
0.099307016,0.025497784971135785,0.14099817903925932,0.22212413677944257,-0.014914723,0.021368859,0.1959451,0.02814224,-0.10076043
0.11350604,0.02502217417847425,0.13033651683676153,0.19298533699770223,-0.016095491,0.020350968,0.17515841,0.01760054,-0.079076499
0.097349823,0.022772024834773138,0.132183721458258,0.21172103156055663,-0.012759307,0.019322621,0.18485396,0.034768794,-0.097190224
0.10715098,0.024518646104833564,0.14905182815896723,0.214348372862241,-0.011337296,0.021823689,0.19659343,0.025005395,-0.081676058
0.1149765,0.019972746392213504,0.16391192229018267,0.20887161996584458,-0.0050296136,0.019562656,0.19885418,0.041064031,-0.048970543
0.1109349,0.018713099814522606,0.12939284151103786,0.17197731592106932,-0.0065219798,0.017560754,0.16200037,0.027973359,-0.050493252
0.11076894,0.017660636473365913,0.150475022909979,0.1932099164288666,-0.0049769683,0.017073218,0.18428242,0.031081302,-0.049030747
0.096467495,0.027871794590854926,0.20137417635706453,0.2682811827618834,-0.0040033972,0.028579472,0.25300828,0.038125917,-0.080672286
0.1066655,0.028878464739416285,0.19363103250948738,0.25887558499888447,-0.0053254534,0.029111899,0.24383461,0.036600348,-0.078877538
0.11291081,0.030533223001347032,0.18181546772859206,0.24067821354055627,-0.0089979488,0.029350681,0.22831643,0.023083672,-0.072558627
0.1061454,0.020559922760987687,0.17787759299529238,0.22570700661328166,-0.0034443703,0.020873437,0.21703216,0.026434464,-0.056052774
0.11643266,0.026286401399072727,0.19609431357819232,0.2549075863035965,-0.00061568775,0.028295161,0.24312955,0.028937079,-0.070912234
0.10378642,0.023741682412521867,0.20747449255326333,0.26656735451833646,0.00065359339,0.026069457,0.25442868,0.040556435,-0.068405971
0.095683046,0.023029403855442415,0.20672484477658531,0.26841841241406694,0.0019661523,0.025852814,0.25507089,0.042739429,-0.0718375
0.10434856,0.01458514090255645,0.17266646165997673,0.22229461675999668,0.00089151773,0.016223146,0.21171427,0.03686104,-0.056861483
0.097683042,0.01348922225778234,0.16690700675477702,0.22081108318171322,0.0023989466,0.015672449,0.20860556,0.033310521,-0.064278021
0.10135189,0.014537434232410877,0.1727825830967103,0.22963390866593458,0.002754777,0.016962226,0.21616463,0.038846605,-0.067048684
0.10995195,0.013552936584465162,0.1704668568609436,0.2163459078982232,0.0028886418,0.015949529,0.20609324,0.043654338,-0.049248625
0.099070087,0.017311931336018514,0.2016967304872487,0.25551279366720586,0.0075752144,0.022022484,0.2435161,0.051790133,-0.057484597
0.11619401,0.013086468398711582,0.1471629628038139,0.2038615119660161,0.0073100762,0.017319564,0.1873641,0.047533218,-0.064767301
0.1089594,0.009310869915865546,0.13039688298012742,0.18808926472763168,0.00817791,0.013586277,0.17009351,0.04425076,-0.066989847
0.10957117,0.008714825233754471,0.1325884944632739,0.189250491396896,0.0091211116,0.013339123,0.17148551,0.047196694,-0.064660192
0.10114598,0.006720918278789708,0.13808527861365458,0.1820043605953066,0.011809138,0.012314021,0.1694475,0.048128128,-0.045790996
0.11530422,0.006333021386976729,0.13802751588928833,0.18147436947553236,0.012361347,0.012127024,0.1692552,0.047081485,-0.045485798
0.098788641,0.006739367972695814,0.16625630271297617,0.19980614289353277,0.013309406,0.01297089,0.1926264,0.04490814,-0.028298829
0.10942465,0.006065311514202985,0.16271610074229229,0.20150143508840937,0.014123019,0.01258398,0.19103774,0.054564934,-0.033616636
0.11326553,0.003538314250600135,0.16646380406907635,0.1943343826788349,0.016709445,0.010936623,0.18784845,0.046969973,-0.016511625
0.10909537,0.024007336004001095,0.21883433374064204,0.2826202727125938,0.0069310199,0.029022662,0.26898041,0.04587676,-0.073614404
0.126541,0.034947762144313846,0.10216519301207268,0.1656919642121901,-0.027240992,0.026402749,0.14490099,0.0086348802,-0.079893485
0.13428217,0.03622617335151736,0.07797578425629137,0.130089111142241,-0.029099567,0.027002646,0.1123302,0.0084292879,-0.065069579
0.1192588,0.03546568413065173,0.1250932544132535,0.19011178264274617,-0.02717573,0.026993101,0.17077258,0.015113514,-0.082163237
0.12393998,0.03713966329126752,0.12406333053053048,0.1855483792403193,-0.027540302,0.028656894,0.16791442,0.011776735,-0.078065723
0.13557245,0.0330815266748049,0.08250407572321879,0.13308092368153496,-0.023219198,0.026082495,0.11670834,0.0044666128,-0.063794553
0.13602017,0.03218013852681884,0.08135828137036438,0.1310358487781741,-0.022246812,0.025516016,0.11499026,0.0043497924,-0.062679447
0.13547739,0.030594986144426663,0.08721387459056344,0.1357899758191149,-0.020467369,0.024549298,0.12088831,0.0056423103,-0.061588135
0.12186415,0.02994082444374778,0.12262625639429324,0.1807891617222244,-0.018204784,0.024799053,0.16394448,0.023800539,-0.072391041
0.13505565,0.02911101316734365,0.09219269835628241,0.14063195680616247,-0.018515516,0.023765681,0.12624228,0.0079390742,-0.061458971
0.12101112,0.02746989530852146,0.12775888168217708,0.1895447867103499,-0.015919361,0.023084838,0.17154215,0.023404384,-0.077154078
0.12056813,0.02697796103126109,0.12954175239706456,0.1914359343974818,-0.015629238,0.02267357,0.17367297,0.021492764,-0.077611066
0.12810634,0.025023201035239202,0.09013642961398612,0.14860658318177977,-0.01624932,0.020286787,0.12872697,0.015688565,-0.072575152
0.119325,0.020697307922402562,0.13373455659503136,0.17357525013165126,-0.0083811786,0.018927136,0.16495775,0.027732879,-0.046348631
0.13607372,0.023795655124327422,0.08725305205394192,0.1306442475045448,-0.012466671,0.020558869,0.11827032,0.0044405563,-0.05532027
0.13608949,0.02351800572720699,0.08800899554356331,0.13087559886699232,-0.012016931,0.020448145,0.11881586,0.0047242241,-0.054670792
0.1266537,0.02051009771112705,0.11349322617518784,0.1481957223572338,-0.0086740823,0.018599428,0.14061958,0.022852201,-0.040815227
0.1351732,0.022019444532025912,0.0943793864630998,0.13158488094502993,-0.01061091,0.019416988,0.12227441,0.014139233,-0.046514854
0.12336048,0.019038883028731843,0.15334008671614963,0.18450244874919225,-0.0054395339,0.018374143,0.18025459,0.022627497,-0.032209203
0.13499269,0.01918028772121055,0.12356181476246962,0.14998985473635384,-0.0046410942,0.018866677,0.14663266,0.011935045,-0.02921257
0.13574956,0.018865870066046637,0.11759741984556991,0.14388018089266838,-0.0047822972,0.018465169,0.14047024,0.0084879426,-0.029959522
0.13560154,0.029805133637490728,0.1100500986614568,0.1608995854308333,-0.01035261,0.027984694,0.14711502,0.0054774727,-0.064929537
0.12582324,0.027720496406815558,0.18091763051080959,0.22741054275545194,-0.0040220665,0.028407183,0.21960124,0.023230804,-0.054324765
0.13558669,0.030243176036455106,0.1078639878147481,0.15894433289844795,-0.011090769,0.028147236,0.14484975,0.0056920242,-0.065187819
0.12277526,0.016695370017681385,0.17075309701282937,0.20435215841739307,-0.0010342792,0.017698163,0.20005564,0.023697678,-0.034292355
0.1367082,0.02403047343670045,0.1252910616219671,0.17096851828839127,-0.00073953078,0.025791842,0.16069177,-0.007419073,-0.057908088
0.12831579,0.01398748410288429,0.155060939336747,0.1931628973387331,-0.00013514467,0.015138083,0.18677625,0.023726935,-0.043169085
0.12092558,0.016649672226790754,0.1680580275191133,0.20599529865262434,0.00093780545,0.018485619,0.19903615,0.036251318,-0.038788091
0.13613066,0.016356216607124753,0.12197217662639465,0.1590760117128939,0.0011329962,0.018249674,0.15214397,-0.0041183564,-0.046264771
0.12711744,0.022401130462271237,0.18721168154850545,0.23739465834574813,0.0039809793,0.026025526,0.22746809,0.037336111,-0.056749508
0.13639061,0.022127732557736417,0.13072596411061982,0.1790971318402846,0.0025602181,0.02512544,0.16799784,-0.010284858,-0.061210539
0.13542031,0.014184678487361112,0.13005299354838987,0.16431923699454562,0.0034341833,0.016867397,0.1588486,0.0074661891,-0.041378617
0.12422337,0.01889023122667857,0.20099222001875006,0.2488822240943779,0.0094144084,0.024517778,0.23973465,0.043950014,-0.050379116
0.13468565,0.01126482759176298,0.13142897266104825,0.17064946207780013,0.0076802475,0.015497734,0.1620324,0.028450407,-0.04535763
0.12649606,0.009993115445827778,0.11422436484824436,0.17310398485786263,0.0088892113,0.014629371,0.1532515,0.041938893,-0.068702959
0.12067388,0.007666558432041194,0.13565808908824994,0.1791195797832716,0.011210907,0.013087393,0.16776656,0.04037435,-0.048042867
0.12537993,0.007207621864393593,0.12547559008838102,0.17113204503050353,0.011210854,0.0125888,0.15698311,0.047654066,-0.048698768
0.1347453,0.009508578260502366,0.13193644071449062,0.17028067628952082,0.0099259112,0.014543042,0.16101125,0.036549941,-0.041653186
0.13873783,0.012492620501763328,0.14596065525641658,0.19494503461168067,0.012956889,0.019071361,0.18369852,0.027436061,-0.059208807
0.13721725,0.006945262566046304,0.11528346236807116,0.1443615377266116,0.010777108,0.012119669,0.1381356,0.028909676,-0.030381577
0.13496637,0.00556755044285246,0.15094800790769866,0.17889385180024708,0.015456304,0.012609178,0.16927972,0.056495432,-0.012476088
0.13769795,0.005983801177848066,0.14674348214680163,0.17463316283603272,0.015012946,0.012873182,0.16869852,0.039488759,-0.021867529
0.12045491,0.022798864482680176,0.20947417265709928,0.2615804987374494,0.0064277523,0.027496202,0.25160292,0.043740664,-0.056631107
-0.13688375,0.051372722817848965,0.11034651237236982,0.15643316741597096,-0.037932009,0.039708108,0.14489959,-0.00037681367,-0.058951698
-0.12827055,0.04607247762428443,0.15479983855735255,0.22564283870437762,-0.027128922,0.03853577,0.206524,-0.009878234,-0.090360105
-0.1353275,0.04374776717614657,0.09498563385719085,0.1458395279704381,-0.033546951,0.033286005,0.13062245,-0.0054683122,-0.064630032
-0.13745625,0.04201341135068756,0.07097290186119364,0.12179985542245803,-0.034495998,0.030999023,0.10397647,-0.0039620046,-0.063311934
-0.13537724,0.03793595775751232,0.09417994630711743,0.1448450200520537,-0.027354354,0.029600887,0.12950608,-0.010213301,-0.064062029
-0.13502899,0.03762620553100378,0.09510682532331946,0.146320347762569,-0.026687246,0.029547555,0.13078715,-0.010828503,-0.064707875
-0.1339127,0.05468104477831624,0.15917202605186936,0.22075764991461588,-0.032289568,0.045697212,0.20625921,-0.0046389112,-0.078546539
-0.13521044,0.053973539649255615,0.15096846051497148,0.21552535067090792,-0.029674891,0.046038471,0.19905485,-0.0032576411,-0.082569554
-0.13590351,0.056303945534441395,0.1508867078194616,0.21216137100174717,-0.032684091,0.047292802,0.19715783,-0.002971641,-0.078309685
-0.12733985,0.059552446269985314,0.178017003858052,0.24375096715616731,-0.038308341,0.048434492,0.2288219,-0.0093641123,-0.083470866
-0.12699075,0.05463590235536588,0.1707149034366854,0.2391953263571419,-0.035915755,0.044108946,0.22242497,-0.012532074,-0.087088943
-0.13546026,0.049625255907623615,0.1384706685673174,0.20708344792184716,-0.02382121,0.043799408,0.18761764,0.0027418069,-0.087610833
-0.13560659,0.0406248859287208,0.10794042779025836,0.16443849670405614,-0.021525351,0.034996297,0.14776245,-0.0065779318,-0.071854077
-0.1353934,0.04531328815536717,0.1327622633476261,0.19817633832222142,-0.020086117,0.04070051,0.17969339,0.0017907957,-0.083552018
-0.13646479,0.04962560620129641,0.14111643934957424,0.21061130026685168,-0.019622451,0.045582056,0.19083352,0.011061754,-0.088415638
-0.12758684,0.03804205732654188,0.16617588730944666,0.23730716464496127,-0.013867232,0.035441093,0.21893926,-0.013825843,-0.09049385
-0.1363132,0.033957060215492496,0.09504559202854825,0.14059104161068178,-0.016875328,0.029726453,0.12788035,-0.0068213944,-0.058016598
-0.13562827,0.04362529943185495,0.17243176411607877,0.23188017855400428,-0.0096545769,0.043294672,0.21907787,-0.0132971,-0.0748097
-0.13637602,0.0378050142424391,0.12909225231826144,0.1804375244839063,-0.012939584,0.035577342,0.16803531,0.0058486909,-0.065479979
-0.13563047,0.03301614637023012,0.12216452168015898,0.17108893789818982,-0.012201907,0.030688031,0.15925077,0.0015756184,-0.062515073
-0.13619201,0.03941800358436485,0.15912280129351875,0.21324771324569786,-0.0080698645,0.039396703,0.20190462,-0.0053544911,-0.068413749
-0.13595918,0.047170574625939425,0.178955897185252,0.23925989333565462,-0.011038606,0.046558633,0.22652438,-0.014431641,-0.075655334
-0.13128974,0.04889640350879236,0.20910527651317035,0.27957279961092524,-0.0079904702,0.049727362,0.26309526,-0.042146172,-0.084649481
-0.13100024,0.04881382490071865,0.21109191535263638,0.28167793867239804,-0.0077105593,0.049756467,0.26521313,-0.04306972,-0.084554456
-0.13434945,0.05015382311509614,0.1938919799875306,0.26111570581903454,-0.01093292,0.049844377,0.24598521,-0.02716182,-0.08327619
-0.13634366,0.05429360929604903,0.15822908567383695,0.2193366188355865,-0.021011291,0.050063662,0.20489793,-0.0089379605,-0.077752836
-0.13600923,0.05376240215518507,0.17586015930088886,0.23661982773533194,-0.018594023,0.050512649,0.2236113,-0.010082852,-0.076715484
-0.13338754,0.03835902690566176,0.19504227887535694,0.2526910288568553,-0.0010746502,0.041215565,0.24020965,-0.041227903,-0.066725858
-0.13333078,0.03827449185423518,0.19685219427296186,0.2544348915318972,-0.00074223347,0.041264832,0.24199541,-0.042184714,-0.06630072
-0.1299227,0.03818272906817335,0.21630932435536093,0.2771913999758788,0.0024375864,0.042514898,0.26399904,-0.049689494,-0.0683413
-0.13615577,0.03206734203406528,0.16740291439082555,0.21584846630600601,0.0015022922,0.035474375,0.20591156,-0.031311143,-0.056662176
-0.12973903,0.03715940357977134,0.21749928268125462,0.2793672356031398,0.0036403486,0.04191374,0.26581803,-0.050450936,-0.069581106
-0.1361139,0.03088159877177024,0.18267025853500246,0.22893883520052968,0.0036636395,0.035103668,0.22022143,-0.035829987,-0.051300332
-0.13622005,0.02365599313645095,0.18521574481042521,0.22967626512943012,0.0091610579,0.029587572,0.22305343,-0.018721296,-0.051457431
-0.10857227,0.05687037148340804,0.21100228333673005,0.2924479802191855,-0.039009005,0.045223378,0.27310342,-0.015953975,-0.10337221
-0.12085333,0.05563885756191526,0.17371758933801834,0.2473779139531916,-0.03998924,0.043469425,0.22860487,-0.010323953,-0.093963087
-0.11435141,0.05364871773790714,0.1910162407741855,0.2700628048716429,-0.038112231,0.042104159,0.25028086,-0.011901183,-0.100756
-0.11094241,0.05293119560918746,0.21705882889045516,0.3009109810196301,-0.032309711,0.043787695,0.28097063,-0.016755931,-0.10640565
-0.12482481,0.049466727374761786,0.15171237939777302,0.2242248191245031,-0.034752082,0.038987309,0.20412341,-0.0058697825,-0.092606418
-0.11367486,0.048580758212570144,0.2080967379566645,0.28869665377780335,-0.030300723,0.039914317,0.26949969,-0.015703293,-0.10231853
-0.11636807,0.042264848649634305,0.13287869541141026,0.20659617367267935,-0.033907406,0.031522017,0.18380867,-0.016025934,-0.092949025
-0.1104226,0.04152169761888501,0.1403568210084835,0.21768981348688068,-0.032833133,0.031170689,0.19411138,-0.0094641689,-0.098081887
-0.11873524,0.045572632560063595,0.18632484186423856,0.26666099219680633,-0.027203796,0.037960976,0.24597506,-0.0085859206,-0.10261889
-0.12239765,0.05569424813121224,0.20466207236761194,0.28000680983961396,-0.028832013,0.048265561,0.2628808,-0.013199944,-0.095515758
-0.10496784,0.054033457370741576,0.2274311462873726,0.3189836335024705,-0.027408849,0.047065441,0.2963073,-0.022331798,-0.11599066
-0.11891172,0.05885457767617218,0.21589958363062628,0.2968615580494908,-0.030139275,0.051143918,0.27783424,-0.023113998,-0.10198364
-0.10551694,0.047474878831439,0.21686691745697356,0.30386894128069963,-0.025413228,0.040787552,0.28210849,-0.02727486,-0.10957744
-0.11118708,0.0559007400843503,0.22573639792486583,0.31475861030519153,-0.025252026,0.0500095,0.29309443,-0.021308403,-0.11275899
-0.11055286,0.043927879482365983,0.19749707525384944,0.28209511213623895,-0.023541886,0.03772857,0.25994557,-0.023878323,-0.1069382
-0.12375516,0.04911256743774652,0.1861501541876251,0.2667574283854361,-0.023532577,0.043364961,0.2459942,-0.0038063724,-0.10311106
-0.11690405,0.05269154561409314,0.21200977962125156,0.29873332961493937,-0.023110187,0.047432315,0.27691486,-0.022575889,-0.10977291
-0.12595971,0.05263636869107257,0.1918646992567006,0.2670399883837529,-0.023061581,0.047393005,0.24908173,-0.009937468,-0.095759563
-0.12158833,0.042672829162507496,0.17125817896951684,0.2533952297828131,-0.020391254,0.037702497,0.23057887,-0.0060708737,-0.10490792
-0.12521531,0.03678553437187245,0.1385728848096192,0.20671293958113096,-0.020702889,0.031174492,0.18730751,-0.01197299,-0.08661861
-0.11921157,0.04982210551309199,0.21247305871318936,0.29570365432112705,-0.017694047,0.046614084,0.27530181,-0.025869325,-0.10478713
-0.10726754,0.046071960662489156,0.2179140650603617,0.30720726384492075,-0.016582865,0.043011744,0.28465921,-0.024444612,-0.11290659
-0.12644936,0.04273307123228064,0.17630204144772346,0.2509175032743203,-0.016902337,0.039248899,0.23190667,-0.011388506,-0.09512724
-0.11986642,0.04503780916936695,0.20316058316343238,0.28561285168728756,-0.015318177,0.042425111,0.26479638,-0.025851902,-0.10387135
-0.10754533,0.03619890210848349,0.19606514272232306,0.2716571041888177,-0.014826512,0.033031572,0.25300306,-0.030074194,-0.094247423
-0.1128354,0.03854638028654582,0.18818847659917431,0.27439097909071086,-0.01535608,0.035356991,0.25064233,-0.02493326,-0.10884468
-0.11283945,0.043623303192765736,0.22017344826960805,0.30518274660191785,-0.013542554,0.041642155,0.28424963,-0.032693647,-0.10615923
-0.11660656,0.035309058199333894,0.18016271591873778,0.2539765183775485,-0.013977314,0.032425344,0.23521468,-0.022841308,-0.093039781
-0.12202086,0.04070414613910081,0.2134682139319798,0.2851741273912281,-0.0091746422,0.040324967,0.26962349,-0.027033947,-0.088862941
-0.10890152,0.04031428949362409,0.2276888770938176,0.30885088468954813,-0.0068845963,0.040873509,0.28963259,-0.039754163,-0.099606417
-0.12263011,0.03570286920882457,0.20188616402188597,0.2652072477672893,-0.0069619901,0.035830993,0.25220671,-0.026916634,-0.077473573
-0.12507509,0.03240183533738377,0.1725960344249844,0.233953455689354,-0.0090093827,0.031375814,0.22007623,-0.020284224,-0.076741271
-0.11292585,0.03675110785065131,0.22291047996188895,0.29285877042655,-0.0043992843,0.038057562,0.27721888,-0.045767799,-0.082590923
-0.11606828,0.0319695053327775,0.1993797815015992,0.2636019671367052,-0.0053059258,0.032478172,0.24894376,-0.041308444,-0.076201141
-0.12598445,0.029384921722287856,0.1822235425495091,0.24074782955841809,-0.0039982246,0.030225469,0.22811246,-0.029638391,-0.071033716
-0.11214175,0.051705110110921576,0.22668291499035823,0.3102632141227166,-0.01750019,0.048741993,0.29073223,-0.027585333,-0.10477157
-0.10554732,0.05249056856556571,0.23176646733461276,0.31909085770671797,-0.018732581,0.049072165,0.29836115,-0.027533405,-0.10973382
-0.12595364,0.04896553299648674,0.2289435218084914,0.3009090109679774,-0.005390435,0.050906111,0.28493211,-0.04560836,-0.085321762
-0.12500151,0.04995282475862219,0.22603584322363118,0.29840907575022024,-0.0066919578,0.051426202,0.28237855,-0.042251475,-0.086747587
-0.11511184,0.049028413452695055,0.2361314247631521,0.31570863075249556,-0.0042304294,0.051466815,0.29782665,-0.038772181,-0.097303361
-0.11531737,0.047965379870734626,0.23776698357427112,0.31755718999666077,-0.0033832989,0.050671563,0.29959795,-0.040227074,-0.097290389
-0.11894598,0.03900610930881706,0.22188845020819814,0.2909565646654509,-0.0023680713,0.041369505,0.27591103,-0.042240113,-0.082125507
-0.11096122,0.0307599749634581,0.2127781734678238,0.28318173417543285,-0.0020456738,0.032548081,0.26721117,-0.039677199,-0.084945895
-0.11950391,0.0293333711110569,0.21547802624999843,0.27490416529450123,0.00045026909,0.03205774,0.26255926,-0.046212766,-0.067076936
-0.12455762,0.04000839818654113,0.23003068577781458,0.2922094616073153,0.0025578442,0.044549279,0.2795839,-0.048245609,-0.069939785
-0.10802229,0.029514324645927476,0.23094563082413266,0.30399087348311765,0.0049136393,0.034148909,0.2872791,-0.050319634,-0.085726917
-0.10078724,0.055950949600204414,0.20958216481172073,0.2953251263602678,-0.039986242,0.043809742,0.27383202,-0.020303223,-0.1087232
-0.08850763,0.055601304963191434,0.22696127179706366,0.31565868790469503,-0.038931906,0.043877441,0.29429188,-0.019717457,-0.11244518
-0.095132448,0.05280874889719414,0.22658938425982317,0.31399915717178756,-0.035040148,0.042495672,0.29320642,-0.018439397,-0.11083977
-0.10288038,0.05130167570622103,0.2124553841120371,0.2992605466985446,-0.03492438,0.040907588,0.27741981,-0.02311361,-0.10982206
-0.084577575,0.050625046898915,0.230374242392372,0.3216384349952075,-0.033346459,0.040842313,0.29939282,-0.020552099,-0.11572741
-0.086287864,0.04243721790839238,0.1528744591693764,0.24297892445478536,-0.034103703,0.031625949,0.2140795,-0.020493167,-0.11308738
-0.099881269,0.04281913548677474,0.1502058467038546,0.23916841470365502,-0.034231897,0.031986434,0.21068227,-0.017023897,-0.1119138
-0.096460775,0.0475384969715727,0.2184389946312043,0.30604021156332384,-0.030264812,0.038797289,0.28453878,-0.017753435,-0.11127942
-0.090932995,0.04043624196272409,0.1413167884362734,0.23602998573683864,-0.03286501,0.029977962,0.20309469,-0.028690992,-0.11678839
-0.10347209,0.04006929825063081,0.14594156592323018,0.23033484770963125,-0.031702578,0.030072752,0.20363577,-0.017391527,-0.10622688
-0.089510344,0.047463759201483574,0.2305715420917753,0.3222048560192326,-0.026568729,0.040284991,0.29975533,-0.022112489,-0.11607648
-0.10240189,0.04352548057823485,0.21068810320867903,0.2900481995110329,-0.026132932,0.036191586,0.27101791,-0.028706789,-0.099263139
-0.090400428,0.053185778394837,0.23723172887712918,0.33316911259410226,-0.027817234,0.045971207,0.30935967,-0.022309627,-0.12165744
-0.083430223,0.038888705042877725,0.15516452178860118,0.24301738090193142,-0.029966153,0.029527271,0.2154427,-0.021103518,-0.11043791
-0.085143313,0.057680705870665164,0.24464585654004747,0.33751302969321356,-0.034689192,0.047937345,0.31568831,-0.020690862,-0.11759177
-0.10234012,0.05904493604095107,0.23425012027934475,0.3224325850001606,-0.034942146,0.049312018,0.30185351,-0.019788409,-0.11160488
-0.094625987,0.05936775466866365,0.24072734206285457,0.3349353741048036,-0.032523438,0.050689396,0.31224075,-0.020187307,-0.1194985
-0.083463557,0.04442671685297246,0.2229224060043743,0.31393180297038215,-0.023258025,0.038390979,0.29109171,-0.023192761,-0.11524274
-0.09610559,0.04743060291356127,0.22344345847257563,0.31630399244800766,-0.023235234,0.041663956,0.29274788,-0.02162143,-0.1178109
-0.085536599,0.039616073613030114,0.20716116243755828,0.2912695085332587,-0.02000884,0.034544084,0.27010572,-0.024798887,-0.10614067
-0.090735115,0.04251089948363242,0.21493978715262246,0.30400295619797496,-0.019748978,0.037799213,0.28121072,-0.026566816,-0.11239454
-0.097289972,0.041352345573387954,0.21516936440527895,0.2993035924219449,-0.019155925,0.036792342,0.27868655,-0.026646217,-0.10586041
-0.098672643,0.03492190809871444,0.18203768437842185,0.25408641979291924,-0.01946602,0.029674942,0.23611714,-0.025345,-0.090367228
-0.098270729,0.04954899398812132,0.23456226749633843,0.3270824486615386,-0.017292453,0.046487853,0.30431616,-0.027879406,-0.11660764
-0.10436571,0.03901241747886851,0.20681211449460474,0.29205159679960596,-0.015200677,0.03592924,0.26999781,-0.031518225,-0.10677977
-0.083838843,0.04227201699470949,0.22847796698133743,0.32243067429802547,-0.013448033,0.040214293,0.29854658,-0.027723942,-0.11858694
-0.093465112,0.03640691108203976,0.21045860825113977,0.2886777142875052,-0.014202479,0.033522431,0.27005821,-0.029659076,-0.097589575
-0.092051074,0.04656081080421076,0.24035052279223326,0.3317353300412531,-0.012842842,0.045130357,0.30982774,-0.029682748,-0.1147782
-0.10331579,0.04545410841067008,0.23457979600782472,0.32144394762540224,-0.010786,0.044801157,0.30091152,-0.031577107,-0.10854195
-0.088056207,0.035169364662543334,0.21020811055684294,0.29339572375096423,-0.011858862,0.033172816,0.2724869,-0.032029007,-0.10395231
-0.097916842,0.043928098029236744,0.2352126593434794,0.3233456769118724,-0.010537066,0.043249026,0.30222878,-0.033235133,-0.11002553
-0.093398139,0.04185454495574653,0.2388411700665521,0.32371940847808434,-0.0066023758,0.042666577,0.30414987,-0.034733545,-0.10526487
-0.085878573,0.04145839704324871,0.24734070968450916,0.3327245714111271,-0.0055443333,0.04268533,0.31384277,-0.029977854,-0.106347
-0.10168903,0.039688150538442185,0.23223235461300545,0.31275762303780535,-0.0060340734,0.040554322,0.29425204,-0.038204283,-0.098861016
-0.084493779,0.031100696729563254,0.20718834279088227,0.2826234413546186,-0.0076429402,0.030542329,0.26462457,-0.034225322,-0.093158327
-0.097887926,0.033058322398168416,0.21334892836058128,0.2914096889567872,-0.0066144904,0.033105567,0.272412,-0.039314516,-0.095737547
-0.09127222,0.030289391563312295,0.208223954131788,0.27913816533290825,-0.0064175865,0.030181091,0.26309663,-0.033841237,-0.086908281
-0.10402708,0.029811895384424324,0.20628117901595658,0.2773371282901015,-0.0049546636,0.030283332,0.26094982,-0.03581709,-0.086822867
-0.086935118,0.04915602762670632,0.24425695636045175,0.3369670509058874,-0.013855627,0.047519796,0.31491101,-0.02731142,-0.11675588
-0.090466067,0.05306895978303243,0.24140366224352794,0.3364891915359545,-0.018977588,0.049596507,0.31334379,-0.02350799,-0.12036619
-0.097112663,0.05528663555940746,0.23665624090242893,0.3306535998344046,-0.02264108,0.050450642,0.30755398,-0.024713678,-0.11887635
-0.092396066,0.03697399247405306,0.23835245847074646,0.3182526249429226,-0.0032053478,0.038806491,0.30050564,-0.037292592,-0.097930364
