y_m,q_m,vnormal_m_s,speed_m_s,x_m,z_m,vx_m_s,vy_m_s,vz_m_s
-0.12672414,0.02398013773341397,0.008734055117155574,0.01453935566715264,-0.013692486,0.020238956,0.01248608,-0.002369652,-0.0070622531
-0.10929907,0.01984717264608505,0.014803628643427828,0.019270817509550276,-0.0084345592,0.017980924,0.018155649,-0.0042276792,-0.0048850328
-0.11803149,0.020031284733284797,0.010074620646447267,0.01343296125717582,-0.01041532,0.017340153,0.012568519,-0.0028003452,-0.0038255516
-0.12652047,0.021144580851967115,0.00922589570353125,0.012354059329593284,-0.01056138,0.018487595,0.011660287,-0.0013326819,-0.0038580368
-0.12305072,0.01826971817733327,0.017760423004569467,0.02025176364919612,-0.00424959,0.018043654,0.020046765,-0.0022623045,-0.0017728853
-0.11681336,0.03247337570937392,0.01884303763032421,0.023504765822348284,-0.016034927,0.028471366,0.022802046,-0.0015380797,-0.0054931799
-0.11237866,0.01842218547861957,0.02079960987970516,0.024094786414778753,-0.0035176701,0.01851997,0.023622874,-0.0040822476,-0.002419465
-0.12114215,0.02352460740943371,0.01929988084528931,0.024393638513522168,-0.0032462995,0.024178229,0.023494573,-0.0027544533,-0.0059554703
-0.11539555,0.016389668292346504,0.018464664026453276,0.02248876940547701,-0.0017171672,0.017076192,0.021688927,-0.004538245,-0.0038392092
-0.1052281,0.016428423279788947,0.021571189499766025,0.02562570395886911,-0.0010156789,0.017416058,0.024933023,-0.0047488064,-0.0035312753
-0.12104226,0.015786425093656173,0.016262017289121605,0.020915343298275504,0.0014797822,0.017777877,0.019721813,-0.0050054523,-0.0048422231
-0.10781559,0.013636371549508867,0.016592634694243217,0.023012982602599468,0.0028619466,0.016028838,0.02118912,-0.0050073816,-0.0074528311
-0.12555382,0.020477986977041743,0.021182416157194742,0.0292720685095391,0.0067276084,0.025102174,0.027176632,-0.0046916683,-0.0098118763
-0.11882156,0.011397582738143263,0.012057590275634893,0.019729411731805247,0.0046880301,0.014371833,0.016873816,-0.0050433627,-0.0088931723
-0.11342353,0.018538404619487445,0.026019025753945796,0.034518489711875926,0.011131939,0.024864616,0.032404006,-0.0068172165,-0.0097484402
-0.11248553,0.010358557162617082,0.011042445245605813,0.019265599811140507,0.0065068146,0.014015105,0.015923489,-0.0056567471,-0.0092524076
-0.12340574,0.010119376933945911,0.009903166494421533,0.018886552417489082,0.0059898556,0.013535833,0.014915585,-0.0061895642,-0.009793696
-0.11310898,0.006156032761073627,0.011750754906404294,0.018336500100701307,0.011029898,0.011369584,0.015649492,-0.0067201504,-0.0067941309
-0.11712832,0.005678859935981619,0.010509914643346514,0.016870835989631898,0.010899562,0.010795878,0.013877965,-0.0076439106,-0.0057963631
-0.12429585,0.005674651708442545,0.011212759834552976,0.016618231602880857,0.011765589,0.011158913,0.014195149,-0.0072215078,-0.0047448068
-0.10887826,0.004726040084192387,0.014657521410841114,0.0195071239077261,0.012975628,0.01064201,0.017997,-0.0057245591,-0.0048852121
-0.108488,0.020345603433150432,0.027229957700587316,0.03603228510041849,0.0087715182,0.025825946,0.033940125,-0.0063998634,-0.010268166
-0.11887062,0.020985008493070556,0.024719608429810327,0.033021865624167215,0.0090314457,0.026630903,0.030944234,-0.0063296161,-0.0096350377
-0.10534425,0.00880261657687054,0.009796353906941205,0.018699571727444,0.0072494033,0.012640003,0.015017116,-0.0042357217,-0.010306254
-0.10723525,0.02403880052877938,0.024829737490653935,0.03413882280951483,0.0030675591,0.027416902,0.031863891,-0.004176937,-0.01151976
-0.11431819,0.02496172260544256,0.027041161582048424,0.03498001247980366,0.0048043854,0.029156767,0.033320993,-0.0051920265,-0.0092927692
-0.1182069,0.02710087956763972,0.02118181661038507,0.029831275616428857,-0.00056880113,0.02919988,0.027560601,-0.0039297678,-0.010717985
-0.099591553,0.03407625545586859,0.015806476464142093,0.024299067982555298,-0.026002873,0.025981529,0.021732178,-0.001648942,-0.010744214
-0.08998052,0.037446661543240264,0.01696198297007835,0.026111181665808808,-0.03048482,0.027740531,0.02336297,-0.00085781503,-0.011628826
-0.083539464,0.038513113231071074,0.01876130426173252,0.02901163929131929,-0.031730797,0.028370196,0.025788831,-0.0037861282,-0.012738785
-0.10173506,0.03844240191165596,0.01675119847514427,0.025911663824589114,-0.029896488,0.029071996,0.023126204,-0.00133763,-0.011610502
-0.092486903,0.03356551479639885,0.019076155277294216,0.027555242719794922,-0.023189221,0.026621005,0.025297854,-0.0017835352,-0.010776316
-0.094635636,0.030439098403226512,0.014953799833287883,0.02306616284775341,-0.023019124,0.023296792,0.020556375,-0.0025158969,-0.010156455
-0.08690612,0.03112638635059653,0.01771649923872594,0.026620255159873957,-0.021060964,0.024874624,0.024045208,-0.0016315652,-0.011305041
-0.10291819,0.028062085706469207,0.016389166552285048,0.023995098269157796,-0.01945363,0.022227962,0.021899531,-0.0017626625,-0.0096471915
-0.089019641,0.026709307471609177,0.017189062044451944,0.028133135479931605,-0.015697276,0.022352835,0.024421787,-0.0034149312,-0.013542078
-0.098100357,0.026680033331897595,0.017018708123943266,0.025871755082055654,-0.016695099,0.021897482,0.023176977,-0.0031894962,-0.011045477
-0.093735695,0.024309978840210668,0.016527602874409863,0.025824983806690516,-0.015163382,0.019972924,0.022831449,-0.0036976335,-0.011488352
-0.087290727,0.021608367407576917,0.015140478127441416,0.023740249128710172,-0.0096362894,0.019384112,0.02092723,-0.00378127,-0.010552368
-0.098680437,0.022478219231552292,0.015170029132106376,0.023317729085267486,-0.009178591,0.020523366,0.020824814,-0.0022975965,-0.010235461
-0.092173077,0.020546394864065134,0.018168241932425038,0.02410473830048075,-0.0075244871,0.019126834,0.022777077,-0.0033102918,-0.0071613644
-0.10295835,0.020348548118608166,0.013061252214273882,0.017929395448424066,-0.0093621677,0.018131852,0.01656821,-0.0039429492,-0.005604533
-0.10031087,0.018304267540500564,0.023739500689514116,0.027761513790278428,-0.00430422,0.018057998,0.027115447,-0.0050693895,-0.0031233751
-0.08516679,0.018010929414470616,0.024114196090254267,0.02826116809280483,-0.0041547767,0.017802762,0.027834419,-0.0030088166,-0.0038582073
-0.083314389,0.02298765514485389,0.014469088575040343,0.024354059600012832,-0.012992511,0.019457884,0.020836666,-0.0036844285,-0.012057303
-0.085361183,0.02695547132955186,0.02658152680869831,0.03479588896515064,-0.0048106317,0.027241364,0.033106461,-0.0039294572,-0.0099637089
-0.10293034,0.02936288566476533,0.02543091099509685,0.03278940271765863,-0.0083743874,0.028343959,0.031355482,-0.003850962,-0.0087834373
-0.093127146,0.01774391764037679,0.024248320738279004,0.028568781586268563,-0.0023835809,0.018264519,0.028024528,-0.0038855176,-0.0039628102
-0.083640791,0.015210713646203746,0.02242118418165888,0.027499942593093366,-0.00040423745,0.016352728,0.026762472,-0.0028134924,-0.0056657917
-0.095510401,0.014726503139186279,0.021537964305358447,0.027954252663706877,-5.4800679e-05,0.015975028,0.026468027,-0.0053454642,-0.0072325515
-0.090035349,0.013938854648493952,0.018071367629046785,0.02518788745746853,0.0033149472,0.016549731,0.023196496,-0.0050829304,-0.0083973845
-0.10094984,0.013293531810654432,0.0173423359181283,0.024883477119464283,0.0036498744,0.015990846,0.0226545,-0.0050206399,-0.0089863362
-0.086476095,0.019720859024167793,0.030251654087159643,0.03804412173337581,0.0077137277,0.024698243,0.036592823,-0.0055821394,-0.0087840892
-0.094443157,0.01931002374917307,0.028669557556439677,0.03735147811502194,0.0085759889,0.024617936,0.035567369,-0.0046448088,-0.010417338
-0.089052424,0.010479069063066735,0.013472169663366704,0.0225493409567026,0.0073358123,0.014497913,0.019069958,-0.0059730755,-0.010446619
-0.096115559,0.009087141922584916,0.011195724462111296,0.021110793724822514,0.0068176296,0.012765823,0.016676879,-0.0073786313,-0.010634995
-0.090410315,0.006778993569457171,0.01610337194651162,0.0216762158853851,0.011212194,0.012123724,0.019760188,-0.0071338709,-0.0053386507
-0.10181732,0.006843142239599328,0.011943411193699852,0.018178410365907824,0.011057293,0.012127661,0.015987985,-0.0049447119,-0.0070985043
-0.086354837,0.004517179629821886,0.012567060500643693,0.016917012707164135,0.011712314,0.0098788673,0.015961753,-0.0013444941,-0.005440597
-0.10111465,0.003280914401084971,0.019256537753366915,0.02320703409910913,0.015525959,0.010154634,0.022199733,-0.0060532927,-0.0030159466
-0.092095532,0.0024197920094978544,0.02058039121834508,0.023426380486868605,0.015182134,0.0090731997,0.022903303,-0.0047520516,-0.0012853093
-0.10117912,0.022355574640444083,0.030558636907808016,0.03956712120266872,0.0093599157,0.028259259,0.037511736,-0.0074253008,-0.01016325
-0.097001448,0.024129227200175307,0.02916979792360818,0.03819677288625303,0.0063035698,0.028888743,0.036255032,-0.0053712986,-0.010757103
-0.082930915,0.024893062471574835,0.03330397702110692,0.04229832335675514,0.0048244423,0.029090691,0.040640797,-0.0052001085,-0.010508694
-0.082580507,0.010351334493567302,0.02070754414455817,0.025847901004650467,0.0092866672,0.015187236,0.024837833,-0.0045557492,-0.0055173533
-0.068478532,0.03483697240339383,0.017741857919402894,0.029300077727861293,-0.027916536,0.02599564,0.025289515,-0.0042546829,-0.014171544
-0.07921119,0.036800952551849786,0.020345590919913337,0.030191244486838957,-0.028502159,0.027880648,0.027419921,-0.0016554341,-0.01252672
-0.068636253,0.03838066765756821,0.01961298625159313,0.031227971441025716,-0.031235348,0.028436618,0.027414864,-0.0040676892,-0.014389765
-0.060796179,0.034674829352567375,0.01961036066989807,0.030675083042388373,-0.025277195,0.026939828,0.02725907,-0.0010383442,-0.014029457
-0.077680223,0.0334038966053292,0.017716906379335262,0.02639523804545841,-0.025119115,0.025626238,0.023948016,-0.00073814212,-0.011075029
-0.082330972,0.032620562451403934,0.016926577529477904,0.02518796093807592,-0.023824258,0.025324889,0.022799803,-0.0025679029,-0.010392701
-0.067479633,0.030724305878893653,0.015835251431096736,0.025646794493795283,-0.023301214,0.02348689,0.022361523,-0.0031653983,-0.012153214
-0.062252883,0.03133471882638245,0.018667580783985893,0.02871641534149854,-0.021598829,0.024872638,0.025662748,-0.0022874472,-0.012681619
-0.07120578,0.029113312831291552,0.017455217319993194,0.026128645596821005,-0.020114787,0.023089329,0.023612121,-0.0022794192,-0.010953452
-0.076967262,0.0276998175747687,0.016767531000223507,0.028087128098338646,-0.016974725,0.022886641,0.024186503,-0.0024556711,-0.01406661
-0.080105945,0.02619161875372351,0.017168205326785556,0.026168799202944137,-0.018229458,0.020715591,0.023359884,-0.0040062624,-0.01109377
-0.065159857,0.026937273836556704,0.01927180155105308,0.029392313440201382,-0.015996883,0.022473313,0.026305228,-0.0034569309,-0.012648822
-0.072474949,0.025394565638487174,0.023129347525140887,0.02860447862540309,-0.01155898,0.022681154,0.027800411,-0.0023834365,-0.006298617
-0.062489077,0.022725948654200533,0.017052223559072634,0.025042947326383392,-0.012202239,0.019509027,0.022782668,-0.0027355005,-0.010030767
-0.065987684,0.022108206128374257,0.01671254533707852,0.023424351642611956,-0.011953428,0.01894355,0.021746419,-0.0020594276,-0.0084588574
-0.076100565,0.02108851051212993,0.019110761729091798,0.02471998530934084,-0.0090432744,0.01907108,0.02356101,-0.0035283526,-0.0065959995
-0.068952024,0.019960912403902163,0.02419466703520243,0.02847044939420412,-0.0062305094,0.01904005,0.028129738,-0.00061591394,-0.0043479856
-0.07999751,0.019241171590582105,0.021451577532026842,0.02550351526220945,-0.0071575022,0.017864667,0.024915839,-0.0039004728,-0.0037969158
-0.07355164,0.018560888177055705,0.022085144394573188,0.025828678024958564,-0.0066014128,0.01736168,0.025519608,-0.0017105372,-0.0035978158
-0.061748158,0.01911385212894611,0.02017978736583084,0.0242940809891404,-0.007377584,0.017632933,0.023679415,-0.0035151821,-0.0041389819
-0.065845497,0.01641536982117911,0.023738633868540606,0.028776489417929766,0.00068226579,0.018122612,0.028142167,-0.0023161329,-0.0055443943
-0.070899941,0.022320002029256512,0.031686374072167164,0.040085645372907826,0.0024302553,0.025279148,0.038581096,-0.0047318991,-0.0097962813
-0.072829001,0.014713457412784016,0.021074110846829863,0.027230032013748368,0.00077054242,0.016311193,0.026038915,-0.0029256942,-0.0074087693
-0.077448398,0.014453858512627886,0.019818432585855847,0.025759831875645914,0.0014676838,0.016325094,0.024542455,-0.0032968957,-0.0070969937
-0.067369655,0.012466730509450717,0.017931049110055858,0.027094581574806306,0.0035440617,0.015047727,0.024344606,-0.0031773527,-0.01146128
-0.079708539,0.02070887949087705,0.030488764402902744,0.03828861580169226,0.0059192837,0.025009893,0.037003424,-0.0036251354,-0.009144567
-0.062508926,0.010588237473884184,0.014203243946221557,0.024677377223113632,0.0051665688,0.01369572,0.020810241,-0.0039038912,-0.012675427
-0.064276315,0.018301316996393986,0.030880429024288402,0.03931889265007355,0.011112613,0.02459885,0.037814505,-0.0038699387,-0.010052965
-0.078461438,0.01134358874876569,0.014665849955927464,0.023349265305113283,0.0067919875,0.015206253,0.020486828,-0.0032178448,-0.010729564
-0.072964661,0.010475775903880427,0.019358514569063567,0.0258852476091886,0.0090308329,0.015213829,0.024521254,-0.0010573721,-0.0082241176
-0.073440723,0.006233990453163023,0.008562800099204966,0.015627926663038385,0.00943569,0.010777573,0.012952709,-0.0015817395,-0.0085998559
-0.081317015,0.005981110357490699,0.015856034502611954,0.021106314261864437,0.011512932,0.011384591,0.019958232,-0.0023863646,-0.006438225
-0.068132356,0.005323488953854475,0.01976865102729439,0.02359655904075302,0.013502595,0.011514739,0.023121504,-0.0026765075,-0.0038768491
-0.064246662,0.004127311945131006,0.015670862277925607,0.019049703377308175,0.013211827,0.010091836,0.018521644,-0.002719356,-0.0035277479
-0.075656362,0.001259025643114824,0.018983016687435305,0.02112700317823262,0.016957726,0.0085658832,0.021067936,-0.0011792481,-0.0010496237
-0.062581249,0.023410976580665113,0.032606747824927056,0.0420056873598231,0.0045380658,0.027359052,0.040273555,-0.0034526139,-0.011427948
-0.069112346,0.025943465014313473,0.03226552711088291,0.04167677306278558,0.00060937315,0.028442616,0.03992882,-0.003262443,-0.011489091
-0.049164262,0.03355513332450925,0.017181182199297138,0.028685230738014645,-0.026402229,0.025245886,0.024780894,-0.00107338,-0.014408248
-0.045053288,0.03520285360702644,0.020515427465852783,0.0317831257103667,-0.027246404,0.026677573,0.028362004,0.00097251148,-0.014311465
-0.052578826,0.03748993334030394,0.02111836814897685,0.03328810495600222,-0.029850869,0.028056636,0.029476494,-0.0015037128,-0.01539393
-0.039678022,0.03284641500324755,0.019464870512483207,0.029584115267848883,-0.023629015,0.025653122,0.026514057,-0.0035051955,-0.01264667
-0.050947051,0.029880824364912784,0.017675242262323733,0.02772780601161611,-0.021876562,0.023175294,0.024609523,-0.0009450629,-0.012740073
-0.054472703,0.03127418456437899,0.02083004804210425,0.029127440125674562,-0.020648921,0.025210088,0.027107846,-0.0014950794,-0.010551644
-0.047287215,0.027824617742011303,0.020360930807822253,0.03086236573713485,-0.018219562,0.022493817,0.027803039,-0.00042864654,-0.01339003
-0.039155088,0.02707689086524416,0.02191669228708603,0.030957130223858445,-0.015289544,0.022925235,0.0286125,-0.003410571,-0.011315333
-0.058276247,0.028477966661715263,0.026226724541594672,0.03181407942711393,-0.014951508,0.024590796,0.031136412,-0.0019593313,-0.0062306114
-0.045147777,0.024114281157203155,0.018618356608619067,0.028926562327855364,-0.013907029,0.020293616,0.02567422,-0.0035850853,-0.012834625
-0.049639411,0.02315973525035051,0.017414950075787673,0.026824309207271992,-0.013601758,0.019386215,0.023988226,-0.0012181683,-0.011942556
-0.054938424,0.023090834840140878,0.017336073185341642,0.025735959505489858,-0.013038147,0.019550603,0.023388837,0.00034422823,-0.010732354
-0.042457055,0.02092294900828778,0.026452627374789303,0.030772005853963825,-0.0061959289,0.020099847,0.030410761,-0.0025603238,-0.0039429306
-0.056261245,0.019995395086672665,0.016608492204350636,0.021151883436966317,-0.0089117512,0.017939391,0.020401148,-0.00057209708,-0.0055559012
-0.048311174,0.020484063481477934,0.021820396019790564,0.02717476998451204,-0.006542739,0.019475847,0.026358619,-0.0021457293,-0.0062519736
-0.044459011,0.032147458509616124,0.02994387971451115,0.03721275162855154,-0.015647838,0.028281612,0.036098085,-0.0033244758,-0.0084062479
-0.060211074,0.029190512877864592,0.03040037689337615,0.040809816536302605,-0.0059621525,0.029180633,0.038594231,-0.0019575078,-0.013118484
-0.053396631,0.025834924585752258,0.029974573811818495,0.038373531339014236,-0.0035962968,0.026539501,0.036804978,-0.0042498112,-0.0099930279
-0.052572418,0.01786270778020865,0.025077177564320596,0.029442218570073765,-0.0033757314,0.017972425,0.028998654,-0.0029685707,-0.0041364101
-0.042359356,0.016447863484611736,0.02697851235816053,0.03192339651097867,-0.0016313905,0.017175823,0.03149122,-0.00098066032,-0.0051424326
-0.060057644,0.016887307923354498,0.02614437172931631,0.02981904511783555,-0.0015230402,0.01769921,0.029545186,-0.0030011481,-0.0026926838
-0.051394861,0.015281702953609247,0.024711646262651127,0.030423714920996308,-0.00048238336,0.016396677,0.029658675,-0.0014319833,-0.0066268281
-0.044161838,0.014415966598735177,0.02211276914899355,0.02917252149251466,0.0026110809,0.016769273,0.027763378,-0.0016000019,-0.0088131065
-0.056754243,0.012060283716928404,0.016985306635216517,0.02519128170932148,0.0048817964,0.015174014,0.022789871,-0.0032855067,-0.010218997
-0.046554048,0.017188428391295703,0.03227130178291461,0.039081688317103624,0.0099002421,0.022875231,0.038242672,-0.0029319711,-0.0075019961
-0.051630799,0.011052778398740293,0.015571455591160062,0.024407482325231017,0.006239078,0.014655632,0.021647893,-0.0016837962,-0.011147141
-0.04344926,0.010638017686503359,0.014808323385902968,0.0246606909964813,0.0067457361,0.014420116,0.021289745,-0.002162178,-0.012256485
-0.059271663,0.006927932571415534,0.010550031882609863,0.017830052367709653,0.0092075346,0.011434598,0.015132054,-0.0037605045,-0.0086481394
-0.049289342,0.00829504285934685,0.016397891435305217,0.023332651685790635,0.010918542,0.013646052,0.021519417,-0.0022639427,-0.0087293694
-0.041665908,0.005821709260745752,0.02070966058172843,0.025463900875609343,0.013390921,0.012008583,0.024785599,-0.0022459498,-0.0053888811
-0.054896142,0.004974973108961769,0.014029709189528682,0.018436448653488948,0.011839073,0.010430002,0.017437637,-0.0030098385,-0.0051741982
-0.048276186,0.001810002725452532,0.0152305277268622,0.018561735494543093,0.014756632,0.0082301339,0.018154729,-0.00075990846,-0.0037903006
-0.060184091,0.002197532972929242,0.023911517922810432,0.026539145210566394,0.017464362,0.0098004946,0.026442353,-0.0019808747,-0.0010974205
-0.054388531,0.020506168852900044,0.03363122764302763,0.0429759592088416,0.0099393427,0.02649609,0.041325331,-0.0034388183,-0.011283821
-0.038479198,0.010737804489942233,0.01339531530530444,0.02290448570441702,0.0048708771,0.01373269,0.019509051,-0.0027645119,-0.011677751
-0.048443478,0.022979127633352178,0.03522406516960853,0.044256376166984114,0.0079416307,0.028334636,0.042812407,-0.0033177962,-0.010710596
-0.052311212,0.02567295805054411,0.03230001417258344,0.04247393001334002,0.00082335062,0.028239576,0.040431753,-0.003302899,-0.012585664
-0.057871982,0.024712047701786456,0.03430989418428865,0.043802062598982346,0.0048284102,0.028895728,0.042147707,-0.0032097145,-0.011484303
-0.016383899,0.035236844470520834,0.02071047114208273,0.0336555022898775,-0.02764526,0.026545195,0.029423855,0.00088757626,-0.016313853
-0.035227761,0.036204287579082256,0.02085833983502902,0.032420525340565526,-0.02853331,0.027219232,0.028863797,-0.0020842957,-0.014615998
-0.024025474,0.036152544772397155,0.021144873702680707,0.03330941623643292,-0.027909357,0.027427873,0.02951164,-0.0010706685,-0.015408893
-0.020240122,0.03885022451485724,0.023272846610713802,0.03592277763808619,-0.030352153,0.02932162,0.032114919,7.9219913e-05,-0.016095703
-0.029319715,0.033713185113203155,0.019787132328672654,0.030930272904605764,-0.024827255,0.026086124,0.027485095,-0.0014739779,-0.014109526
-0.022441788,0.032361003419882094,0.0207187548016646,0.031324760523864396,-0.023086559,0.025356049,0.028243257,0.0010013997,-0.013511338
-0.035883822,0.031026166764180615,0.019957708754789697,0.029392175603612732,-0.021312186,0.024659112,0.026770605,-0.0018657238,-0.011989736
-0.022914235,0.0295413487489909,0.02044524591155178,0.031104823574989168,-0.020992173,0.023181902,0.027977915,0.00040104776,-0.013586224
-0.032875825,0.02774434793796831,0.020184210655610914,0.029975003399472507,-0.019743523,0.021759732,0.027238522,-6.159945e-05,-0.012512392
-0.016505804,0.028074737195770465,0.021953961816364383,0.031618594682172985,-0.016589677,0.023457382,0.029099351,0.00015210165,-0.012366898
-0.028606424,0.02664699648903359,0.02135136541753065,0.03196553602770383,-0.016860407,0.021791423,0.028948348,-0.00030724038,-0.013553385
-0.038037285,0.018564059852594964,0.018381913306429368,0.022096004553492806,-0.0079560764,0.016790105,0.021597348,-0.0026606123,-0.0038352469
-0.023507308,0.02567828572847508,0.02009113543800592,0.030598872371217483,-0.014925251,0.021560479,0.02750463,-0.00091022986,-0.013377511
-0.037591688,0.023105678350520555,0.017238164898168536,0.025875126572291816,-0.013144583,0.019521549,0.023351692,-0.002347427,-0.010895423
-0.020756127,0.023129541587618853,0.02685256335321962,0.03241900687397811,-0.0087987753,0.021392159,0.031814478,0.00025279075,-0.0062263226
-0.028952118,0.022317836023198683,0.019397398070724978,0.027074111174196554,-0.0097936476,0.020088056,0.02522359,-0.0010701383,-0.0097792028
-0.033336788,0.020297764334971578,0.019245022042976723,0.02386645727448359,-0.0089490749,0.01825203,0.023230357,2.2407096e-06,-0.0054734168
-0.01789159,0.019451473618266775,0.018375299819641797,0.022649862647439584,-0.0089826677,0.017318394,0.022049246,0.0016347247,-0.0049167778
-0.026396703,0.019499520656466904,0.02261558331609583,0.027562460019221545,-0.0074338936,0.018028006,0.026963051,-0.000929765,-0.0056407996
-0.031273719,0.02925275540604874,0.03120458158477714,0.040017298327965134,-0.0074319448,0.028624361,0.038496513,-0.0014533534,-0.01083007
