y_m,q_m,vnormal_m_s,speed_m_s,x_m,z_m,vx_m_s,vy_m_s,vz_m_s
-0.13630886,0.014181464796313568,0.031634296484701174,0.04204747189619695,0.00360483,0.016936341,0.039892666,-0.0026569834,-0.013019429
-0.13042282,0.008594358561614075,0.029908892257328186,0.04892271511138763,0.0094986139,0.013368493,0.041210007,-0.016532639,-0.020538725
-0.13690764,0.011480511454592446,0.03163542859596238,0.04344346169147798,0.0078585139,0.015807714,0.04022732,-0.0088612121,-0.013804927
-0.13813825,0.007625287032591241,0.024758764950147078,0.034281565045580366,0.0082616098,0.011790655,0.031447768,-0.0084452424,-0.010721076
-0.13232207,0.005085721676711493,0.035207809252331024,0.04820964037112174,0.012439255,0.010805077,0.04190322,-0.022229541,-0.0086102895
-0.13841996,0.008437146017460886,0.04110257121444958,0.05294020734031987,0.013369999,0.014841009,0.049009148,-0.017187577,-0.010264315
-0.13832873,0.004935951990243338,0.04089349085063148,0.05126881549121223,0.014291553,0.011428627,0.042455371,-0.028363716,0.0046403157
-0.12799795,0.012443297454948819,0.0327774760631382,0.050960855124621104,0.0046989918,0.015512509,0.044908386,-0.010009915,-0.02190998
-0.1368843,0.022533616778329178,0.04123607515705523,0.05450400370825068,0.0060604881,0.027052153,0.051877785,-0.0010655158,-0.016680723
-0.12736771,0.023282158024423023,0.0551417545105447,0.07335639937516591,0.0030582498,0.026590964,0.069327086,-0.0090600234,-0.02219983
-0.10476054,0.03720890030232726,0.04353492375509049,0.06881946755829432,-0.03002049,0.027679333,0.060853094,-0.0035697713,-0.031941772
-0.11309806,0.03736097275423318,0.03829534554335283,0.06269846146844325,-0.028674416,0.028415913,0.05461834,-0.0027742952,-0.030663289
-0.12107251,0.03929020617671151,0.032226532001492995,0.05133865248163391,-0.032145917,0.029038191,0.045259465,-0.0020384884,-0.024147104
-0.11819806,0.03828032171527125,0.041370177911713164,0.061773079225319216,-0.028767699,0.029375061,0.055955231,-0.0034448202,-0.025943374
-0.1102289,0.03343948004314751,0.040141103372624574,0.061911638837291436,-0.023959165,0.026157264,0.055227038,-0.0058069229,-0.027373435
-0.10571343,0.033621430871428465,0.04839228657246525,0.06825132564657047,-0.022688666,0.026894223,0.063243575,-0.0051359013,-0.025141921
-0.11469005,0.031805327775483026,0.034661444764219264,0.05557650465750262,-0.023364943,0.024634218,0.048680183,-0.0066582565,-0.025974127
-0.12082017,0.0335115734450715,0.037623127624177036,0.053495292085042105,-0.023059784,0.026617348,0.049410932,-0.0039572795,-0.020115815
-0.11284404,0.027269605620226216,0.041221782899636024,0.062489531197794185,-0.018757332,0.021662604,0.056126077,-0.0063674659,-0.02672565
-0.122973,0.02936846138641295,0.037285270342517246,0.0523479579811743,-0.018563367,0.024025051,0.048634209,-0.0028766342,-0.01915065
-0.119194,0.02743807512000884,0.03854130157266006,0.057212650749692624,-0.017821537,0.022242844,0.051961169,-0.0028505307,-0.02377391
-0.10678433,0.024533433218134962,0.04236256176669351,0.06498903916745341,-0.014207893,0.020621257,0.057895366,-0.0094416151,-0.027974233
-0.12598504,0.027238447047740245,0.037313232613764895,0.05274052716519587,-0.015444946,0.023034779,0.048851535,-0.0033586535,-0.019591074
-0.11704545,0.024758667036140138,0.03861873413822995,0.056320336674840085,-0.013386808,0.021214472,0.051361211,-0.0065450533,-0.022162324
-0.10780304,0.019724545666344896,0.04888148093619546,0.05824469665096955,-0.0075822328,0.018209498,0.057230514,-0.0047493167,-0.0097240396
-0.11442924,0.020861690528687794,0.0399703603237868,0.05081391513811181,-0.0085355099,0.019040205,0.048712838,-0.0073323911,-0.012463925
-0.11482134,0.017821711214245334,0.05107777695875684,0.060287609281295194,-0.006101158,0.016771013,0.059018604,-0.0090693031,-0.008315525
-0.12026832,0.019401101760154228,0.04000740142540001,0.047729469288896785,-0.0074429368,0.017917249,0.04594402,-0.01153565,-0.0058461991
-0.11288326,0.02751661898800837,0.055466285481291316,0.06943703544678859,-0.010058167,0.025623526,0.067231938,-0.0055957008,-0.016433397
-0.10527598,0.028351028128453446,0.04313676600134473,0.06703620913152267,-0.019064626,0.02270698,0.059527904,-0.0077412133,-0.029838827
-0.10534265,0.018957988086871134,0.06123013810925033,0.073643731252223,-0.0031044553,0.019277444,0.071832739,-0.010328968,-0.01252075
-0.12148758,0.020283053581210127,0.05398108092120148,0.0660327033113568,-0.0025316596,0.02096008,0.064275004,-0.0072795362,-0.013268388
-0.12351148,0.01639033114418253,0.04962658297366948,0.05980263823291983,-0.002235879,0.016856732,0.058473989,-0.006454458,-0.01074654
-0.11007461,0.01543306607409612,0.057446607873155864,0.07013206575363624,-0.00058337144,0.016518245,0.06797713,-0.011201044,-0.013120711
-0.1120002,0.017131655901690364,0.05558505412776033,0.0716485117120041,0.0034918746,0.020093365,0.06786757,-0.014723961,-0.017626887
-0.12044837,0.01167527651000767,0.037373530952943934,0.05618652321559948,0.0044400613,0.014568252,0.050323926,-0.0099883173,-0.022905488
-0.11015124,0.010597172344803838,0.03694014358307102,0.05980768292225784,0.0058326637,0.013988167,0.051129956,-0.017063841,-0.025913546
-0.12464986,0.019826424367840573,0.06099752910130312,0.08105846846849693,0.008388604,0.025099393,0.076511271,-0.011569692,-0.024137998
-0.1082904,0.011992932353442093,0.04640672705387348,0.0666942769879533,0.007924688,0.016392477,0.060571965,-0.014371336,-0.023929654
-0.11947378,0.01417298666626746,0.060893118706586,0.0776997249494191,0.011648196,0.020341337,0.073105544,-0.020602487,-0.016381826
-0.11662446,0.009737834837997289,0.03430072538389739,0.058625990269156,0.0092075523,0.014487172,0.048982233,-0.016598074,-0.027608903
-0.12499526,0.008091494613459808,0.02883824495398584,0.04604026948366556,0.0082830423,0.012306222,0.040050589,-0.009667485,-0.02054742
-0.10960604,0.006384141205995509,0.03827335338013501,0.05675591760556527,0.011219596,0.011697914,0.04981624,-0.019051583,-0.019406535
-0.11777509,0.006734838330386918,0.03942220631775122,0.05774319088372713,0.01163071,0.012253405,0.051297151,-0.017454892,-0.019955078
-0.12355772,0.004394304618119228,0.0475461470693925,0.05867862409165514,0.014231967,0.01081491,0.054609515,-0.020308727,-0.0069668791
-0.11594074,0.0211881436247488,0.06798338423420679,0.08982372827757244,0.0084427819,0.026601708,0.084616221,-0.01629773,-0.025353132
-0.12063701,0.023377107005356865,0.0635237974889921,0.08294327514563667,0.0047183558,0.027398786,0.078937225,-0.010075566,-0.023387697
-0.11208479,0.022727868718326088,0.06722321331568165,0.08879970179841104,0.0056759291,0.027099945,0.083851047,-0.01429485,-0.025496004
-0.096798867,0.03356760023862907,0.04135153733088825,0.06621650906265578,-0.026057661,0.02540569,0.058157712,-0.0054887719,-0.031179801
-0.086648889,0.03703694935891425,0.04910027115927988,0.0778561991904687,-0.028747063,0.02803307,0.068703368,-0.0056162565,-0.036192439
-0.093242489,0.038087413062210466,0.04539949337884998,0.07587454726255877,-0.030528639,0.028418018,0.065454923,-0.0052691419,-0.038011
-0.089398667,0.03333733251869103,0.04359624374213146,0.07194962124003826,-0.025205392,0.025517303,0.062332962,-0.0068770112,-0.035271186
-0.086778387,0.030565196339254547,0.04642887662608333,0.07362873584015138,-0.021784982,0.023957642,0.064979918,-0.0050227395,-0.034257453
-0.093412369,0.03127868348346991,0.04765346900528597,0.07092472359091472,-0.020959103,0.025083311,0.064301558,-0.0048874053,-0.029525232
-0.10036296,0.030915532012970672,0.055532351801366245,0.07397593099410892,-0.018907428,0.025559682,0.070114352,-0.0049889549,-0.023054855
-0.084019452,0.02916897533415072,0.0692360521086012,0.08486963758840067,-0.01422254,0.025650909,0.082696781,-0.007310824,-0.017625256
-0.092856847,0.027458506434232612,0.04991702129468992,0.07374047335224494,-0.016106099,0.0229932,0.067063071,-0.005086808,-0.030237829
-0.099059209,0.025717187809721334,0.04551192613489112,0.07169240960415814,-0.015829735,0.02121881,0.063362338,-0.0070432047,-0.032793429
-0.0842392,0.024530616087692258,0.046726818332291226,0.06979766707536485,-0.015019502,0.020273689,0.063117594,-0.0063744085,-0.029107569
-0.090912439,0.0232840398657917,0.04581239984358661,0.06749327864526997,-0.011493003,0.020416368,0.061289888,-0.0078868251,-0.027142039
-0.096296802,0.022015111830169815,0.04193584406684099,0.05978086833272557,-0.01198543,0.018828832,0.054803155,-0.0097944317,-0.021781541
-0.10348007,0.021712209220363425,0.040495781311778334,0.05745312885424986,-0.011417426,0.018740874,0.053009961,-0.0062895147,-0.0212426
-0.087676406,0.020416407779597627,0.05058630761504411,0.06322176610247851,-0.008528851,0.018559294,0.061234813,-0.0053305663,-0.014794406
-0.090046324,0.018133158860446696,0.06620003596509062,0.07557904545646985,-0.0047980333,0.017662501,0.074745342,-0.008996184,-0.0066629299
-0.097144373,0.01801914055310808,0.05798999398248083,0.06801007353052768,-0.0053671272,0.01729707,0.066569999,-0.011090205,-0.0084150275
-0.09945327,0.019323795912334518,0.06260712724873098,0.07570893890567637,-0.003533772,0.019492609,0.073576748,-0.012106122,-0.013105243
-0.096369267,0.02583109253147359,0.07244522793651237,0.09494392495909727,-0.00073863612,0.027748343,0.090466283,-0.0078762379,-0.027715797
-0.084262922,0.015446853157519985,0.06313507213861766,0.07693873286187856,-0.00077262823,0.016452888,0.074783571,-0.010672807,-0.014597168
-0.10358506,0.0242849369352389,0.07145235354824671,0.09441657710110272,0.0018190284,0.027154325,0.089370452,-0.012707987,-0.027675249
-0.090265729,0.01438337970062678,0.056110445616022735,0.07323798024646518,0.0020586173,0.016499365,0.069620423,-0.010008018,-0.020411713
-0.085681804,0.023523987538571895,0.07825476934586466,0.09974158017811717,0.003874416,0.02720012,0.095844686,-0.010535835,-0.025518134
-0.08677417,0.020975592631178198,0.07236761109981099,0.09399305303374379,0.0036923257,0.024354352,0.089536175,-0.012501282,-0.025723245
-0.095131591,0.013588809351247741,0.05135573415480181,0.06988155708241371,0.0025957157,0.01586416,0.065180317,-0.012068701,-0.022120234
-0.10212676,0.013303423401486094,0.04720091210519557,0.06742338044628383,0.003192201,0.015807321,0.061436027,-0.014097976,-0.023932695
-0.099755839,0.020523631155488345,0.07485211641967163,0.09603576439160594,0.0078481436,0.025627399,0.091679446,-0.014889937,-0.024413869
-0.096547961,0.009956968142307515,0.03553189980321752,0.05891113621901721,0.0066558821,0.01364211,0.050195996,-0.014305372,-0.027317399
-0.091127001,0.01622804640754997,0.07329622108655079,0.09074853307883139,0.011033937,0.022313135,0.087511852,-0.015226398,-0.018577643
-0.10203186,0.014801552221520447,0.06856703866448643,0.08354536252516633,0.011333999,0.020890817,0.080880485,-0.014540121,-0.01505854
-0.088184603,0.009226165286408329,0.042105363526991346,0.06371750356305078,0.010433876,0.014451858,0.056865867,-0.011805912,-0.026207134
-0.10072428,0.007167544973352228,0.041185712078232906,0.05678580302543544,0.010925056,0.012423948,0.051766392,-0.016463855,-0.016547192
-0.090873599,0.005640220179541573,0.051521829937215435,0.0640491044565487,0.012943798,0.011621628,0.06143374,-0.012750621,-0.012868762
-0.094410047,0.005109536615313084,0.03731314515522827,0.04848048561519318,0.011807487,0.010562779,0.045034919,-0.014486386,-0.010599914
-0.10349178,0.004844602034898226,0.04928050072184568,0.059864304002896294,0.013225313,0.010876796,0.056232866,-0.019525502,-0.006352515
-0.084154569,0.00954238422454296,0.03706798807000139,0.061618246323021764,0.0067870431,0.013247397,0.0528902,-0.010741051,-0.029733228
-0.083681002,0.004206213853473471,0.061888278810402333,0.07147010089050827,0.016032567,0.011374885,0.069592588,-0.015295281,-0.0055589024
-0.094132289,0.02281786557758763,0.07976866972432219,0.10128877268095585,0.0067167352,0.02763951,0.097247794,-0.013409832,-0.024949117
-0.088895224,0.028233105437478586,0.07567783631544459,0.09889096223716928,-0.0031056968,0.029353037,0.094269216,-0.009277923,-0.028401716
-0.079786628,0.03505131889435216,0.049211568753317586,0.07658663122444583,-0.027271029,0.026502499,0.068102859,-0.0061443984,-0.034492884
-0.06208884,0.03465858938567543,0.05281555859137081,0.08362617011179731,-0.026813384,0.026270112,0.073949188,0.00074534788,-0.039042264
-0.06869781,0.037163860730576544,0.05710523776115056,0.0869579861986639,-0.028427726,0.028306492,0.07817179,-0.0024472147,-0.038011495
-0.060991012,0.03781518025562123,0.0596000035670777,0.0932545401723402,-0.028489133,0.028987994,0.082886621,-0.00012710567,-0.042734075
-0.074163847,0.03477101830984841,0.05394664138111546,0.07975183249403735,-0.02569991,0.026864892,0.072527833,-0.0049290364,-0.032798976
-0.081537537,0.03365041136692166,0.05348335179507234,0.0803548107822336,-0.024032744,0.026355179,0.072524168,-0.0065398249,-0.033976041
-0.068775825,0.03229394502061049,0.0500535480084822,0.07557670022872434,-0.02313371,0.025263185,0.068196118,-0.001059633,-0.032557707
-0.073471755,0.02868209866200465,0.05100596475339428,0.07662413807431645,-0.020079633,0.022635797,0.06919083,-0.0054775677,-0.032463577
-0.06806621,0.0278250942909815,0.05382375462405048,0.08183783523903143,-0.01875213,0.022268273,0.073625483,-0.0015078642,-0.035699382
-0.077507913,0.029106969065764224,0.05445167577673157,0.07940323414564468,-0.018202486,0.023894161,0.072533734,-0.0070851343,-0.031520341
-0.062025648,0.027888854215803224,0.07789404523111369,0.09221589211227683,-0.011201857,0.02554244,0.090688385,-0.0086644879,-0.014293853
-0.066068441,0.023633441003425397,0.048594879169781204,0.07347267266770599,-0.013528906,0.019931754,0.066168457,-0.0051803268,-0.031514015
-0.079667874,0.02282727415233775,0.04330289847274921,0.06495306599221821,-0.013608068,0.019022364,0.058626723,-0.0060853604,-0.027290594
-0.075342447,0.02358550025553219,0.05315786938009065,0.07497553454071226,-0.01074108,0.021063035,0.069506839,-0.0047752596,-0.027700668
-0.070961259,0.022639293287243997,0.047063740641612894,0.06881565771636351,-0.011686576,0.019633774,0.062872298,-0.0041453363,-0.027667401
-0.061308224,0.021344988667457127,0.03990935941439264,0.055650593769565763,-0.011435769,0.018334154,0.051647145,-0.0069303103,-0.019532839
-0.081802644,0.019554867441660215,0.04695530394339763,0.05951251196996249,-0.0083466275,0.0177007,0.057391532,-0.0046860008,-0.015033048
-0.067431301,0.020146199700415833,0.055319799269000935,0.06883365192065379,-0.0066761584,0.019052172,0.066541329,-0.0089359097,-0.015181327
-0.076364897,0.019503388669373557,0.06213544780683456,0.07524936349077532,-0.0049316487,0.019094348,0.073474713,-0.0081185643,-0.014072035
-0.062424075,0.03276544698094219,0.08069925201666914,0.09664831023384231,-0.017456464,0.028185254,0.094842374,-0.0077580726,-0.016900659
-0.068537511,0.01728043118239332,0.0643354493081661,0.07648136853556332,-0.0029383551,0.017525518,0.074914448,-0.0098588392,-0.011833364
-0.065517046,0.015282948118706502,0.06533664060627356,0.07913871261287905,-0.0011981118,0.016094221,0.077361144,-0.00722053,-0.015035065
-0.074203387,0.02600536276102107,0.07971449395297582,0.10435031823017432,-9.8947457e-05,0.028209195,0.099331677,-0.011062615,-0.02999709
-0.073965192,0.015593336359813928,0.061251838960029115,0.07720756986347294,-0.00040849013,0.016766589,0.074423544,-0.0087946523,-0.018568765
-0.07836929,0.023983710225870408,0.082060691712414,0.1054946991405874,0.0030004878,0.027328584,0.10116646,-0.009630342,-0.028314933
-0.07952556,0.015894114064249912,0.06007171235943592,0.07789089287397905,0.0016011792,0.017946396,0.07411664,-0.011761076,-0.020866048
-0.070126869,0.011172186284132227,0.041762782751067956,0.07071708287898876,0.0051936591,0.014341598,0.060450498,-0.0091842273,-0.035528764
-0.078422852,0.011691049539000381,0.04389101735429916,0.07201003142701455,0.0053524966,0.014972693,0.062285542,-0.011056582,-0.034405056
-0.062044337,0.01244074059571417,0.05124647630703369,0.07388707654371572,0.0058973236,0.016018393,0.067447431,-0.011857053,-0.027740844
-0.06957908,0.01792071341998244,0.07588589093726673,0.0974464030028586,0.0085964464,0.023117328,0.092974067,-0.015352139,-0.024818061
-0.067324214,0.008313817369264022,0.036418994703717344,0.06076277589982974,0.0094275186,0.013033546,0.052228741,-0.008607707,-0.0298359
-0.07661064,0.009039179857706647,0.04271628309087303,0.06608824260867553,0.010009242,0.014068478,0.058682669,-0.0093497848,-0.028923722
-0.071586058,0.006087456196545338,0.038213036978617665,0.0529191726028126,0.011614003,0.011543023,0.049024552,-0.0091591859,-0.017695803
-0.080993436,0.005991176311260387,0.049862004935662285,0.06267801725517262,0.013183782,0.01210476,0.059918657,-0.012440058,-0.013547448
-0.063757464,0.0052873226561968864,0.06414421010867233,0.07284162688017833,0.016111286,0.012582773,0.072378717,-0.0051878886,-0.0063489955
-0.065801181,0.003133606701926561,0.05982520707813534,0.06723720924780409,0.016759008,0.010518003,0.066502742,-0.0092496527,-0.0035597105
-0.076319866,0.0035775897941017756,0.06459959637154766,0.07093812871265963,0.016991621,0.011099067,0.070015192,-0.011399258,0.00038459265
-0.068137847,0.020487993141035922,0.0795732860538424,0.10394849239683313,0.0082657225,0.025765935,0.098657653,-0.015627224,-0.028770583
-0.060832407,0.022908933497339683,0.08491681504074346,0.1097629596240879,0.0067180484,0.027739,0.10503793,-0.010362115,-0.030125855
-0.068775296,0.025109399589313613,0.08306995807504698,0.10764433037597178,0.0016606125,0.027982745,0.10277916,-0.012314812,-0.029531196
-0.039673306,0.037487478108284275,0.05629095549986674,0.08747462532563963,-0.028173869,0.028765813,0.077918313,-0.0045197289,-0.039498337
-0.05045414,0.0391953992936723,0.05358503148737971,0.08774829693415208,-0.032003712,0.028995559,0.076410376,-0.004825253,-0.042871144
-0.043314032,0.03410935182213887,0.053026526260678664,0.08066826176900303,-0.025534121,0.026216457,0.072405614,-0.0070117377,-0.034865901
-0.055917382,0.03240409112721163,0.05254461855787995,0.07909685674515825,-0.022773044,0.025535937,0.071262464,-0.0078741759,-0.033406157
-0.048760425,0.03374060541058535,0.06810833316615097,0.09068238054442573,-0.022020048,0.027307501,0.085919358,-0.0071665817,-0.028103348
-0.048886269,0.029412502840070437,0.05049535909154131,0.07560662383953891,-0.021551054,0.022804698,0.068104662,-0.010195957,-0.031211521
-0.041883536,0.028814328173017854,0.0558354275560373,0.0820110542030634,-0.020096291,0.022772375,0.074790716,-0.0048515149,-0.033296015
-0.060039535,0.02837032413822584,0.04803846422406065,0.07490179150619315,-0.020593766,0.022078861,0.06661547,-0.0041544498,-0.033991147
-0.053447291,0.028014643121099782,0.05598458533824531,0.08761252433748874,-0.017624356,0.022952903,0.077620983,-0.0091763493,-0.039581966
-0.047000844,0.025424186819775034,0.0555105113758986,0.08066189891985963,-0.016035503,0.020813162,0.073673032,-0.0093125869,-0.031494476
-0.055340122,0.02376233663072746,0.048385759742624476,0.0736211548566189,-0.013725071,0.019988514,0.065902919,-0.0094569614,-0.031423647
-0.043943916,0.023760979335777234,0.051434512234005594,0.06998248587729927,-0.010053521,0.02154552,0.065674067,-0.0071899155,-0.023081819
-0.05134546,0.025496277312948384,0.08007966644946736,0.0937266020947024,-0.0071664262,0.024656178,0.092310905,-0.010322657,-0.0125226
-0.059231102,0.020556186200373555,0.06824451149423251,0.08254668420776345,-0.0051377611,0.020150576,0.080522597,-0.01019015,-0.015040854
-0.051766679,0.019942961515637903,0.046531584862296194,0.057668821945974384,-0.0082587684,0.018159604,0.055456892,-0.010798073,-0.011559748
-0.044082906,0.01940240668214548,0.05414110313774073,0.06575921565001594,-0.0074725254,0.017906107,0.064349368,-0.0036806609,-0.013034033
-0.055741105,0.01786142721266603,0.06052580041750879,0.07178923899481737,-0.005176554,0.01720663,0.070511557,-0.0074921222,-0.011210855
-0.048006363,0.01744058492243203,0.06770812381781979,0.07813204632237018,-0.0047126245,0.01694637,0.077177346,-0.0086871563,-0.008532716
-0.038394872,0.023168197346001517,0.045914527726368164,0.06550635689498137,-0.013243197,0.019547608,0.060317438,-0.0069451733,-0.024589714
-0.041759085,0.0298117685989664,0.08258060103084093,0.10382483898289752,-0.0084165987,0.02881369,0.10053609,-0.0046775131,-0.025499268
-0.055947125,0.025533631883995263,0.08383535148462688,0.10658788072671307,-0.001065208,0.027286572,0.10265125,-0.0089437477,-0.027270984
-0.042469192,0.015638086148371852,0.06522968294283235,0.07773321716411258,-0.00020065777,0.016903423,0.076445848,-0.0050494671,-0.0131525
-0.039816137,0.018766046417346093,0.07249333090039531,0.08532489630833363,0.0010765438,0.020843655,0.084145769,-0.0062027625,-0.012702489
-0.058214828,0.015516279522557012,0.06279700354104022,0.0782030586289333,0.0019465577,0.017682536,0.07581953,-0.0068265256,-0.017902955
-0.051223192,0.014381788532090833,0.059101548069976834,0.07370310646099469,0.0039232075,0.017289108,0.071362644,-0.0074315607,-0.016860986
-0.042269744,0.01172112370023516,0.04574010136579518,0.06963413806365934,0.0048129372,0.014776335,0.062497437,-0.0057132486,-0.03017188
-0.04950089,0.011619426697163211,0.04701984018841421,0.06888819672065467,0.0052665886,0.014858419,0.062792145,-0.006439792,-0.027590927
-0.057067852,0.01052605671609491,0.042660042258707634,0.06726283720388077,0.005846804,0.013916912,0.059445664,-0.0061517488,-0.030865163
-0.05441824,0.017408304681501965,0.0765057000103323,0.09607669067922842,0.009504756,0.022946222,0.092814021,-0.0096927313,-0.022854736
-0.05972838,0.006994624926819264,0.03738875270239694,0.0568603468976037,0.010331241,0.011984035,0.050764106,-0.0092046643,-0.02390353
-0.046044037,0.007417279138934788,0.03813149528942503,0.056063054628420636,0.010039799,0.01231948,0.05094466,-0.0066853007,-0.022427984
-0.054397464,0.006629292753636934,0.04455185372142382,0.059594135127665766,0.012003327,0.012296911,0.056230187,-0.0070206132,-0.018448252
-0.042167939,0.006152032987297962,0.03825188619770253,0.05201786480803982,0.011028002,0.011364434,0.048980337,0.00089853542,-0.017492212
-0.052846488,0.004381464942872853,0.04968589826680487,0.05876128990985839,0.013818608,0.010625501,0.057869397,-0.0044638282,-0.0091704046
-0.044789039,0.004012239879556952,0.06269195924628046,0.0675918294409197,0.016113035,0.011198316,0.067301974,-0.0059591355,0.0018943091
-0.048499923,0.019189533641285665,0.07944796787623762,0.1030954726262885,0.010628296,0.025358193,0.098433129,-0.011125956,-0.028562365
-0.042122968,0.02173206674493985,0.07995714707518045,0.10334700059157768,0.0062457151,0.026260005,0.099020071,-0.0074340892,-0.028641969
-0.022759318,0.03594384367466418,0.050755391290051854,0.08310250674927025,-0.028455077,0.026969504,0.07241118,-0.0026165266,-0.04069154
-0.033496346,0.038769236101338714,0.049024527339132415,0.08210813048408007,-0.032369263,0.028377425,0.070824884,-0.0035948821,-0.041384269
-0.016510535,0.03741717331905282,0.0616709782520614,0.09078421287073692,-0.026980596,0.029195951,0.082758352,-0.0037510018,-0.037131637
-0.037373185,0.03246944280475068,0.049589466385731855,0.07772551113880309,-0.023966249,0.025100447,0.068978526,-0.0040822211,-0.035588671
-0.029641578,0.033643066317864144,0.05497002021849775,0.0828599583268929,-0.023705421,0.02648614,0.074722387,-0.0057204324,-0.035349883
-0.01935968,0.03233039489101197,0.0562707929045106,0.08182791075332772,-0.021827653,0.025857171,0.074990809,-0.0024404717,-0.032653172
-0.033109076,0.030613927199319088,0.052828673762827544,0.08020748806066066,-0.021505555,0.024129191,0.072099999,-0.0058352924,-0.034652282
-0.026376119,0.03102291979741896,0.0514451760775979,0.07849904128465196,-0.02141658,0.024611272,0.070429601,-0.0053075049,-0.034257863
-0.023157878,0.02842575296305122,0.05159988512896328,0.08012294909549998,-0.018818475,0.022892643,0.071416304,-0.0031527623,-0.036186442
-0.035662703,0.026927825218597247,0.054220806998840416,0.08022322628605257,-0.017368268,0.02188093,0.07287699,-0.0064025661,-0.032919865
-0.021706358,0.02516661481472128,0.050791243913229416,0.07870846552841375,-0.016525704,0.020325268,0.070243567,0.0010469808,-0.035493206
-0.027037987,0.024829994171302598,0.05685912203249158,0.07614120910987793,-0.011918563,0.021915192,0.072113901,-0.0017825729,-0.024369888
-0.034106053,0.022317766218050816,0.0518995947865631,0.07054990893525,-0.0099695642,0.020013308,0.066206962,-0.0076253787,-0.023146953
-0.030965576,0.02017067209182183,0.05126597664359094,0.06504443562474958,-0.0091561638,0.018026058,0.062647253,-0.0061413692,-0.016382426
-0.025612976,0.01949843034771783,0.04546223995656379,0.05711208895673814,-0.0093662804,0.017206572,0.055346064,-0.0012690647,-0.014035433
-0.019380745,0.019983820433036138,0.05418645998833934,0.06616047048588453,-0.0084204329,0.018135369,0.064676099,-0.0026186756,-0.013687681
-0.036963992,0.019245259519706688,0.06312158422632816,0.07561602544399149,-0.0065612029,0.018122222,0.074254729,-0.0049838247,-0.013385814
-0.031797014,0.03036730464934026,0.08094738130882503,0.09861348152288182,-0.01201429,0.027890073,0.096450545,-0.0044428376,-0.020054234
-0.016164247,0.027711967103628554,0.07943678331496035,0.0960867669945713,-0.009050848,0.026263326,0.094236322,-0.0015314487,-0.018703932
-0.016081629,0.018492636676667666,0.0727764002497601,0.0821245318366751,-0.0039105895,0.018429721,0.081781991,-0.0038814098,-0.0064093163
-0.024412749,0.023712347805654396,0.07859669295782912,0.09687894521317594,-0.0025341294,0.024684481,0.09441933,-0.004178978,-0.021285119
-0.025612714,0.016903787406526156,0.06731782405448962,0.07948370463511732,-0.0011329338,0.017882703,0.07838431,-0.0045185848,-0.012375041
-0.03144652,0.015604063520906404,0.061515635392083656,0.07521619794736986,0.00019431698,0.017034119,0.073372275,-0.0060251108,-0.015416995
