step,time_s,com_x,num_particles
0,0.0,8.0,2340
1,0.2,8.017311532948717,2340
2,0.4,8.127701426666665,2340
3,0.6000000000000001,8.303780359102566,2340
4,0.8,8.591881528333333,2340
5,1.0,8.968480595299145,2340
6,1.2000000000000002,9.449246655299145,2340
7,1.4000000000000001,10.012486866581197,2340
8,1.6,10.66586683320513,2340
9,1.8,11.388015039572648,2340
10,2.0,12.179413438974358,2340
11,2.2,13.014039850213674,2340
12,2.4000000000000004,13.88466123491453,2340
13,2.6,14.793969420512822,2340
14,2.8000000000000003,15.714551322008548,2340
15,3.0,16.650598184145302,2340
16,3.2,17.593685847606835,2340
17,3.4000000000000004,18.52764692739316,2340
18,3.6,19.439943273162392,2340
19,3.8000000000000003,20.321664575726494,2340
20,4.0,21.151611620897437,2340
21,4.2,21.92273237440171,2340
22,4.4,22.628309515470086,2340
23,4.6000000000000005,23.270764684444444,2340
24,4.800000000000001,23.847946705213676,2340
25,5.0,24.354520385940173,2340
26,5.2,24.79572716888889,2340
27,5.4,25.18141287235043,2340
28,5.6000000000000005,25.50792569239316,2340
29,5.800000000000001,25.779925641880343,2340
30,6.0,25.99639805504274,2340
31,6.2,26.155031531196585,2340
32,6.4,26.256632560213678,2340
33,6.6000000000000005,26.310193332777775,2340
34,6.800000000000001,26.341517307435897,2340
35,7.0,26.379917519871796,2340
36,7.2,26.44000921316239,2340
37,7.4,26.523977145598295,2340
38,7.6000000000000005,26.63049619837607,2340
39,7.800000000000001,26.75562265858974,2340
40,8.0,26.894664119957266,2340
41,8.200000000000001,27.04422142316239,2340
42,8.4,27.20161699320513,2340
43,8.6,27.362792732307692,2340
44,8.8,27.526145317393162,2340
45,9.0,27.690120322264956,2340
46,9.200000000000001,27.852410944871796,2340
47,9.4,28.012022942735044,2340
48,9.600000000000001,28.168251041880342,2340
49,9.8,28.31942078294872,2340
50,10.0,28.46604651354701,2340
