step,time_s,com_x,num_particles
0,0.0,13.0,2340
1,0.2,13.063062997008545,2340
2,0.4,13.39534855042735,2340
3,0.6000000000000001,13.88316516752137,2340
4,0.8,14.568497672649572,2340
5,1.0,15.43280317692308,2340
6,1.2000000000000002,16.522334194444444,2340
7,1.4000000000000001,17.827019064529914,2340
8,1.6,19.381548518803417,2340
9,1.8,21.142363774786325,2340
10,2.0,23.08651389059829,2340
11,2.2,25.105763898290597,2340
12,2.4000000000000004,27.01634824059829,2340
13,2.6,28.71454754145299,2340
14,2.8000000000000003,30.20439830128205,2340
15,3.0,31.514203711538453,2340
16,3.2,32.640596074358974,2340
17,3.4000000000000004,33.60894367564103,2340
18,3.6,34.45840154615385,2340
19,3.8000000000000003,35.22847744358974,2340
20,4.0,35.94826181880342,2340
21,4.2,36.652521247435885,2340
22,4.4,37.33079786538462,2340
23,4.6000000000000005,37.99437016495726,2340
24,4.800000000000001,38.655793089316234,2340
25,5.0,39.32008073632478,2340
26,5.2,39.99084029145299,2340
27,5.4,40.66313047735043,2340
28,5.6000000000000005,41.32143394957265,2340
29,5.800000000000001,41.98583630299145,2340
30,6.0,42.65937491196581,2340
31,6.2,43.337530871794876,2340
32,6.4,44.01617330299146,2340
33,6.6000000000000005,44.695985524358974,2340
34,6.800000000000001,45.37776215982907,2340
35,7.0,46.05244187948718,2340
36,7.2,46.706388863675215,2340
37,7.4,47.34403939145299,2340
38,7.6000000000000005,47.961895327350426,2340
39,7.800000000000001,48.543601823504275,2340
40,8.0,49.05815702478632,2340
41,8.200000000000001,49.52051348974359,2340
42,8.4,49.90191348824284,2339
43,8.6,50.235979731936716,2339
44,8.8,50.5279517947841,2339
45,9.0,50.79989485378368,2339
46,9.200000000000001,51.042164386062424,2339
47,9.4,51.23119931380932,2339
48,9.600000000000001,51.39508632364257,2339
49,9.8,51.53500486660966,2339
50,10.0,51.624361333475846,2339
