step,time_s,com_x,num_particles
0,0.0,6.0,2340
1,0.2,6.01014038474359,2340
2,0.4,6.085060074401709,2340
3,0.6000000000000001,6.195181911880342,2340
4,0.8,6.3790549792307685,2340
5,1.0,6.620578770213675,2340
6,1.2000000000000002,6.929604468974358,2340
7,1.4000000000000001,7.286292029059829,2340
8,1.6,7.6963491913675215,2340
9,1.8,8.136896350299146,2340
10,2.0,8.6090136841453,2340
11,2.2,9.098196526880342,2340
12,2.4000000000000004,9.60244100491453,2340
13,2.6,10.13240076602564,2340
14,2.8000000000000003,10.667735005982905,2340
15,3.0,11.21906043542735,2340
16,3.2,11.787965405,2340
17,3.4000000000000004,12.371495769145298,2340
18,3.6,12.96458847320513,2340
19,3.8000000000000003,13.565980186153848,2340
20,4.0,14.162650122222225,2340
21,4.2,14.748817678418803,2340
22,4.4,15.31322318363248,2340
23,4.6000000000000005,15.852121032905982,2340
24,4.800000000000001,16.357725806666668,2340
25,5.0,16.817629974273505,2340
26,5.2,17.227762686794872,2340
27,5.4,17.590688386880345,2340
28,5.6000000000000005,17.90011569790598,2340
29,5.800000000000001,18.160974283376067,2340
30,6.0,18.374759642905982,2340
31,6.2,18.544416643119657,2340
32,6.4,18.673033622863247,2340
33,6.6000000000000005,18.764350317863247,2340
34,6.800000000000001,18.827986649871793,2340
35,7.0,18.87956977662393,2340
36,7.2,18.926557866752137,2340
37,7.4,18.974866735128206,2340
38,7.6000000000000005,19.027656872478634,2340
39,7.800000000000001,19.08616195482906,2340
40,8.0,19.150793365897435,2340
41,8.200000000000001,19.221759455598292,2340
42,8.4,19.2991719432906,2340
43,8.6,19.381938142478635,2340
44,8.8,19.469731068717945,2340
45,9.0,19.562032388931627,2340
46,9.200000000000001,19.657672435470083,2340
47,9.4,19.75597017863248,2340
48,9.600000000000001,19.856377521666666,2340
49,9.8,19.957567313119657,2340
50,10.0,20.059541063717948,2340
