step,time_s,com_x,num_particles
0,0.0,9.0,2340
1,0.2,9.021266230085471,2340
2,0.4,9.153473019444444,2340
3,0.6000000000000001,9.372085002606838,2340
4,0.8,9.722788425811965,2340
5,1.0,10.178349228846152,2340
6,1.2000000000000002,10.760125104957265,2340
7,1.4000000000000001,11.445138857094017,2340
8,1.6,12.245679790256409,2340
9,1.8,13.140387616495726,2340
10,2.0,14.132058407307692,2340
11,2.2,15.192072888803416,2340
12,2.4000000000000004,16.300287412820513,2340
13,2.6,17.45026105726496,2340
14,2.8000000000000003,18.607794730683757,2340
15,3.0,19.767320311837604,2340
16,3.2,20.906221179358973,2340
17,3.4000000000000004,22.00089252649573,2340
18,3.6,23.035044655299146,2340
19,3.8000000000000003,24.0013179682906,2340
20,4.0,24.880504344358975,2340
21,4.2,25.673216856452992,2340
22,4.4,26.38506433777778,2340
23,4.6000000000000005,27.027427457478634,2340
24,4.800000000000001,27.60484552923077,2340
25,5.0,28.117637362606843,2340
26,5.2,28.574584562307695,2340
27,5.4,28.987406850170938,2340
28,5.6000000000000005,29.35068980008548,2340
29,5.800000000000001,29.664553236837605,2340
30,6.0,29.922409993034194,2340
31,6.2,30.120000857564097,2340
32,6.4,30.26165909299145,2340
33,6.6000000000000005,30.363171020470084,2340
34,6.800000000000001,30.451692353931623,2340
35,7.0,30.553503053675207,2340
36,7.2,30.681011110128207,2340
37,7.4,30.831885183076924,2340
38,7.6000000000000005,31.003082033675216,2340
39,7.800000000000001,31.18936480534188,2340
40,8.0,31.384833140470082,2340
41,8.200000000000001,31.58626096239316,2340
42,8.4,31.791207324914534,2340
43,8.6,31.99489549717949,2340
44,8.8,32.19613519888889,2340
45,9.0,32.393276070897436,2340
46,9.200000000000001,32.58365758350428,2340
47,9.4,32.76655770589744,2340
48,9.600000000000001,32.94138480042735,2340
49,9.8,33.106840709658115,2340
50,10.0,33.26416536982906,2340
