step,time_s,com_x,num_particles
0,0.0,11.0,2340
1,0.2,11.031355482905983,2340
2,0.4,11.229762179059827,2340
3,0.6000000000000001,11.561132051709402,2340
4,0.8,12.06168030854701,2340
5,1.0,12.70343511880342,2340
6,1.2000000000000002,13.519410972222222,2340
7,1.4000000000000001,14.487056745299146,2340
8,1.6,15.643994993162393,2340
9,1.8,16.968414,2340
10,2.0,18.45152493247863,2340
11,2.2,20.060479061111113,2340
12,2.4000000000000004,21.713245274358975,2340
13,2.6,23.344830779059826,2340
14,2.8000000000000003,24.89623809017094,2340
15,3.0,26.347366464102567,2340
16,3.2,27.673445752136754,2340
17,3.4000000000000004,28.87104253931624,2340
18,3.6,29.949968201709407,2340
19,3.8000000000000003,30.93184147820513,2340
20,4.0,31.8141901491453,2340
21,4.2,32.607601810256405,2340
22,4.4,33.3238163068376,2340
23,4.6000000000000005,33.98537980128206,2340
24,4.800000000000001,34.610519138034185,2340
25,5.0,35.2060065940171,2340
26,5.2,35.78221105042735,2340
27,5.4,36.344253891025645,2340
28,5.6000000000000005,36.887678344444446,2340
29,5.800000000000001,37.41572315128205,2340
30,6.0,37.9224038525641,2340
31,6.2,38.40514886324786,2340
32,6.4,38.868261093162396,2340
33,6.6000000000000005,39.32650517649573,2340
34,6.800000000000001,39.7911902474359,2340
35,7.0,40.26238978376068,2340
36,7.2,40.72284700683761,2340
37,7.4,41.155872163247864,2340
38,7.6000000000000005,41.57458535,2340
39,7.800000000000001,41.97957496880342,2340
40,8.0,42.36008602863248,2340
41,8.200000000000001,42.715268993589746,2340
42,8.4,43.03305407649573,2340
43,8.6,43.301626226495735,2340
44,8.8,43.54035738461538,2340
45,9.0,43.765467127350426,2340
46,9.200000000000001,43.97292013034188,2340
47,9.4,44.15266578076923,2340
48,9.600000000000001,44.311977563675214,2340
49,9.8,44.453533659829056,2340
50,10.0,44.56554832820513,2340
