step,time_s,com_x,num_particles
0,0.0,14.5,2340
1,0.2,14.704344239316237,2340
2,0.4,15.183928195299147,2340
3,0.6000000000000001,15.803344667094018,2340
4,0.8,16.62517767051282,2340
5,1.0,17.64115360470085,2340
6,1.2000000000000002,18.90584811025641,2340
7,1.4000000000000001,20.408423735042735,2340
8,1.6,22.177202403846152,2340
9,1.8,24.166558324358974,2340
10,2.0,26.34199227136752,2340
11,2.2,28.508192973931628,2340
12,2.4000000000000004,30.275451066666665,2340
13,2.6,31.683050012820512,2340
14,2.8000000000000003,32.79419901538461,2340
15,3.0,33.68087743034188,2340
16,3.2,34.39744455897436,2340
17,3.4000000000000004,34.98322669572649,2340
18,3.6,35.48107782435897,2340
19,3.8000000000000003,35.92948587649573,2340
20,4.0,36.34670927564103,2340
21,4.2,36.749562049145304,2340
22,4.4,37.14549846025641,2340
23,4.6000000000000005,37.5408116465812,2340
24,4.800000000000001,37.93790512820513,2340
25,5.0,38.33306276324786,2340
26,5.2,38.72604131794872,2340
27,5.4,39.117561750854705,2340
28,5.6000000000000005,39.49803029401709,2340
29,5.800000000000001,39.87175991581197,2340
30,6.0,40.25882747863248,2340
31,6.2,40.71227920982906,2340
32,6.4,41.27208281111111,2340
33,6.6000000000000005,41.9263014068376,2340
34,6.800000000000001,42.609137096153844,2340
35,7.0,43.27075386068376,2340
36,7.2,43.899012672649576,2340
37,7.4,44.48984242863248,2340
38,7.6000000000000005,45.0462779025641,2340
39,7.800000000000001,45.569781368803426,2340
40,8.0,46.05390325299145,2340
41,8.200000000000001,46.51047231794872,2340
42,8.4,46.928892843162394,2340
43,8.6,47.29100106324786,2340
44,8.8,47.60667846794872,2340
45,9.0,47.88878886324786,2340
46,9.200000000000001,48.14303045555556,2340
47,9.4,48.36556842905983,2340
48,9.600000000000001,48.55194497863248,2340
49,9.8,48.71280233376069,2340
50,10.0,48.85657577478633,2340
