step,time_s,com_x,num_particles
0,0.0,15.0,2340
1,0.2,15.272853345726496,2340
2,0.4,15.830185886752137,2340
3,0.6000000000000001,16.502007763675213,2340
4,0.8,17.391977202564103,2340
5,1.0,18.491912519230766,2340
6,1.2000000000000002,19.871955581623933,2340
7,1.4000000000000001,21.507245699145297,2340
8,1.6,23.43497206025641,2340
9,1.8,25.60622015042735,2340
10,2.0,27.992347497435897,2340
11,2.2,30.277886944396922,2338
12,2.4000000000000004,31.973332746364413,2338
13,2.6,33.289295147134304,2338
14,2.8000000000000003,34.276083683490164,2338
15,3.0,35.039254428571425,2338
16,3.2,35.63675651325919,2338
17,3.4000000000000004,36.11311972284003,2338
18,3.6,36.509555846022245,2338
19,3.8000000000000003,36.86586610521813,2338
20,4.0,37.19901368605645,2338
21,4.2,37.52340458597091,2338
22,4.4,37.845784951240375,2338
23,4.6000000000000005,38.169847177502135,2338
24,4.800000000000001,38.49691550940975,2338
25,5.0,38.824966800684344,2338
26,5.2,39.152656854576556,2338
27,5.4,39.4780973609923,2338
28,5.6000000000000005,39.79046962574851,2338
29,5.800000000000001,40.08784241659538,2338
30,6.0,40.37959294183063,2338
31,6.2,40.69622171428572,2338
32,6.4,41.07470113857998,2338
33,6.6000000000000005,41.58180623652695,2338
34,6.800000000000001,42.18048540547476,2338
35,7.0,42.7708337245509,2338
36,7.2,43.33872477673225,2338
37,7.4,43.87710093798118,2338
38,7.6000000000000005,44.39067270915313,2338
39,7.800000000000001,44.88239493712575,2338
40,8.0,45.34697970017108,2338
41,8.200000000000001,45.78866116766467,2338
42,8.4,46.203027891360136,2338
43,8.6,46.577256172797256,2338
44,8.8,46.91533417792985,2338
45,9.0,47.22653363002567,2338
46,9.200000000000001,47.51101586569718,2338
47,9.4,47.766512715996576,2338
48,9.600000000000001,47.99295949871686,2338
49,9.8,48.19560738195038,2338
50,10.0,48.37872261976048,2338
