step,time_s,com_x,num_particles
0,0.0,11.5,2340
1,0.2,11.535812156837608,2340
2,0.4,11.75877916068376,2340
3,0.6000000000000001,12.125300638034188,2340
4,0.8,12.669459836752136,2340
5,1.0,13.364494053846155,2340
6,1.2000000000000002,14.246427977777778,2340
7,1.4000000000000001,15.29536328076923,2340
8,1.6,16.550515689316242,2340
9,1.8,17.98772398974359,2340
10,2.0,19.608587672649573,2340
11,2.2,21.356559202991452,2340
12,2.4000000000000004,23.12825984957265,2340
13,2.6,24.832730367948717,2340
14,2.8000000000000003,26.417941684615382,2340
15,3.0,27.87332036410256,2340
16,3.2,29.187137655128208,2340
17,3.4000000000000004,30.368498325213675,2340
18,3.6,31.43272028205128,2340
19,3.8000000000000003,32.399596887179484,2340
20,4.0,33.26887616282051,2340
21,4.2,34.055554909829056,2340
22,4.4,34.77937237606838,2340
23,4.6000000000000005,35.46676548418803,2340
24,4.800000000000001,36.12961077735043,2340
25,5.0,36.772960319658125,2340
26,5.2,37.40200982692308,2340
27,5.4,38.015142609401714,2340
28,5.6000000000000005,38.60748516111111,2340
29,5.800000000000001,39.1921253474359,2340
30,6.0,39.767051183760685,2340
31,6.2,40.325544816666664,2340
32,6.4,40.86893804401709,2340
33,6.6000000000000005,41.412223511111115,2340
34,6.800000000000001,41.96777116880342,2340
35,7.0,42.52918054017094,2340
36,7.2,43.08006643803419,2340
37,7.4,43.60712837136752,2340
38,7.6000000000000005,44.11432150811966,2340
39,7.800000000000001,44.59957542521368,2340
40,8.0,45.0401132517094,2340
41,8.200000000000001,45.441311741025636,2340
42,8.4,45.79710083034188,2340
43,8.6,46.09917874487179,2340
44,8.8,46.36587582820513,2340
45,9.0,46.6147106008547,2340
46,9.200000000000001,46.84030968290598,2340
47,9.4,47.02875363162393,2340
48,9.600000000000001,47.18909099914529,2340
49,9.8,47.33538660042735,2340
50,10.0,47.439559403846154,2340
