step,time_s,com_x,num_particles
0,0.0,8.5,2340
1,0.2,8.519251160555555,2340
2,0.4,8.640035592564102,2340
3,0.6000000000000001,8.836312680897436,2340
4,0.8,9.154825169358976,2340
5,1.0,9.570059996239316,2340
6,1.2000000000000002,10.100094118247863,2340
7,1.4000000000000001,10.722061482564103,2340
8,1.6,11.44598217846154,2340
9,1.8,12.252188690811966,2340
10,2.0,13.138819245128206,2340
11,2.2,14.08196988688034,2340
12,2.4000000000000004,15.067002451239315,2340
13,2.6,16.090160685299146,2340
14,2.8000000000000003,17.12513040059829,2340
15,3.0,18.17237597777778,2340
16,3.2,19.21586132465812,2340
17,3.4000000000000004,20.236300157606834,2340
18,3.6,21.216413608205126,2340
19,3.8000000000000003,22.14755449850427,2340
20,4.0,23.0092493574359,2340
21,4.2,23.79705165837607,2340
22,4.4,24.50974261474359,2340
23,4.6000000000000005,25.154786315042735,2340
24,4.800000000000001,25.73321283059829,2340
25,5.0,26.2422456567094,2340
26,5.2,26.68901906440171,2340
27,5.4,27.08429187705128,2340
28,5.6000000000000005,27.42376123286325,2340
29,5.800000000000001,27.71018348662393,2340
30,6.0,27.939968139700852,2340
31,6.2,28.108935093119655,2340
32,6.4,28.218786279786325,2340
33,6.6000000000000005,28.282348783247862,2340
34,6.800000000000001,28.327529742478635,2340
35,7.0,28.38410537517094,2340
36,7.2,28.46752581418804,2340
37,7.4,28.578557625384622,2340
38,7.6000000000000005,28.714778368119656,2340
39,7.800000000000001,28.870672178290597,2340
40,8.0,29.040002685085472,2340
41,8.200000000000001,29.218690358376065,2340
42,8.4,29.40364207645299,2340
43,8.6,29.59016545615384,2340
44,8.8,29.776629123589746,2340
45,9.0,29.961361031495727,2340
46,9.200000000000001,30.14183292961539,2340
47,9.4,30.317115392606837,2340
48,9.600000000000001,30.486558217264957,2340
49,9.8,30.64857708076923,2340
50,10.0,30.80401360987179,2340
