mk,step,time_s,com_x,num_particles
62,0,0.0,43.0,2028
62,1,0.2,43.0,2028
62,2,0.4,43.0,2028
62,3,0.6000000000000001,43.0,2028
62,4,0.8,43.0,2028
62,5,1.0,43.0,2028
62,6,1.2000000000000002,43.0,2028
62,7,1.4000000000000001,43.0,2028
62,8,1.6,43.0,2028
62,9,1.8,43.0,2028
62,10,2.0,43.0,2028
62,11,2.2,43.13835045660749,2028
62,12,2.4000000000000004,43.85552627071006,2028
62,13,2.6,44.813450320019726,2028
62,14,2.8000000000000003,46.11103488461538,2028
62,15,3.0,47.56563325246549,2028
62,16,3.2,49.11797919921104,2028
62,17,3.4000000000000004,50.91973652169625,2028
62,18,3.6,53.10114669575936,2028
62,19,3.8000000000000003,55.401667522682445,2028
62,20,4.0,57.70707302564103,2028
62,21,4.2,60.01753000690336,2028
62,22,4.4,62.3146357204142,2028
62,23,4.6000000000000005,64.6186115443787,2028
62,24,4.800000000000001,66.9340967943787,2028
62,25,5.0,69.23897813510848,2028
62,26,5.2,71.53398451775148,2028
62,27,5.4,73.84933511143986,2028
62,28,5.6000000000000005,76.14981019428006,2028
62,29,5.800000000000001,78.45790313461538,2028
62,30,6.0,80.76313588017751,2028
62,31,6.2,83.0683603668639,2028
62,32,6.4,85.36724645512822,2028
62,33,6.6000000000000005,87.67474680078895,2028
62,34,6.800000000000001,89.98062894871795,2028
62,35,7.0,92.28612975345168,2028
62,36,7.2,94.59523592948716,2028
62,37,7.4,94.95339455128206,2028
62,38,7.6000000000000005,93.10322763412229,2028
62,39,7.800000000000001,91.68515669921103,2028
62,40,8.0,93.12288437771204,2028
62,41,8.200000000000001,94.56341034270217,2028
62,42,8.4,95.73521757396449,2028
62,43,8.6,95.56889563757396,2028
62,44,8.8,94.39424701429981,2028
62,45,9.0,94.73481222583825,2028
62,46,9.200000000000001,96.00818956755424,2028
62,47,9.4,94.7968579689349,2028
62,48,9.600000000000001,92.92042657396449,2028
62,49,9.8,91.32353889447732,2028
62,50,10.0,91.0529090581854,2028
