step,time_s,com_x,num_particles
0,0.0,3.5,2340
1,0.2,3.5025658017521373,2340
2,0.4,3.539820896752136,2340
3,0.6000000000000001,3.5899315078205127,2340
4,0.8,3.674838079230769,2340
5,1.0,3.7843171900427355,2340
6,1.2000000000000002,3.9243749181196583,2340
7,1.4000000000000001,4.080496661581196,2340
8,1.6,4.255119863675213,2340
9,1.8,4.441931632136752,2340
10,2.0,4.642940407008547,2340
11,2.2,4.84991377923077,2340
12,2.4000000000000004,5.06213726888889,2340
13,2.6,5.285270567905983,2340
14,2.8000000000000003,5.510692832478633,2340
15,3.0,5.750882968247863,2340
16,3.2,6.006376446282051,2340
17,3.4000000000000004,6.275474600256411,2340
18,3.6,6.555114353162393,2340
19,3.8000000000000003,6.848022470683761,2340
20,4.0,7.148739088290599,2340
21,4.2,7.45600164965812,2340
22,4.4,7.76417778508547,2340
23,4.6000000000000005,8.072746797051282,2340
24,4.800000000000001,8.378316880085471,2340
25,5.0,8.673226820042736,2340
26,5.2,8.952655686623931,2340
27,5.4,9.215468464957265,2340
28,5.6000000000000005,9.453752272094018,2340
29,5.800000000000001,9.667491114743589,2340
30,6.0,9.854438960555555,2340
31,6.2,10.01487197059829,2340
32,6.4,10.149686740128203,2340
33,6.6000000000000005,10.261135252350426,2340
34,6.800000000000001,10.351432910897435,2340
35,7.0,10.42591728051282,2340
36,7.2,10.488479801581198,2340
37,7.4,10.543745986282051,2340
38,7.6000000000000005,10.59546783431624,2340
39,7.800000000000001,10.646101172008548,2340
40,8.0,10.697120603119657,2340
41,8.200000000000001,10.749681211581196,2340
42,8.4,10.804623592008546,2340
43,8.6,10.861769515042734,2340
44,8.8,10.921399654102565,2340
45,9.0,10.983581792222221,2340
46,9.200000000000001,11.047853478247863,2340
47,9.4,11.114062844914528,2340
48,9.600000000000001,11.182093104871795,2340
49,9.8,11.251253314401708,2340
50,10.0,11.321686252905982,2340
