step,time_s,com_x,num_particles
0,0.0,0.5,2340
1,0.2,0.4970435661196581,2340
2,0.4,0.5030831955683761,2340
3,0.6000000000000001,0.507238285940171,2340
4,0.8,0.5174517421538462,2340
5,1.0,0.5287291426282051,2340
6,1.2000000000000002,0.5446257246965811,2340
7,1.4000000000000001,0.5616662799444444,2340
8,1.6,0.5821773197094017,2340
9,1.8,0.6044277746282052,2340
10,2.0,0.62729283058547,2340
11,2.2,0.6479857109871795,2340
12,2.4000000000000004,0.6698648468205128,2340
13,2.6,0.6947449993589744,2340
14,2.8000000000000003,0.7190626839529914,2340
15,3.0,0.7465930417735044,2340
16,3.2,0.7738820307350428,2340
17,3.4000000000000004,0.7987385913931624,2340
18,3.6,0.8219111076581196,2340
19,3.8000000000000003,0.847510274337607,2340
20,4.0,0.8756065975470086,2340
21,4.2,0.9056525732735043,2340
22,4.4,0.9352678952948719,2340
23,4.6000000000000005,0.9634654216239315,2340
24,4.800000000000001,0.9900584022991453,2340
25,5.0,1.0157711895299146,2340
26,5.2,1.0402642675982905,2340
27,5.4,1.0639088485555555,2340
28,5.6000000000000005,1.0860738258675213,2340
29,5.800000000000001,1.1069618515854702,2340
30,6.0,1.1265349692564102,2340
31,6.2,1.144915873662393,2340
32,6.4,1.1622585164871795,2340
33,6.6000000000000005,1.1784330392478632,2340
34,6.800000000000001,1.1933005285042735,2340
35,7.0,1.2068810788205129,2340
36,7.2,1.219445404136752,2340
37,7.4,1.2310226700726496,2340
38,7.6000000000000005,1.2420703722991453,2340
39,7.800000000000001,1.252733911790598,2340
40,8.0,1.263251518534188,2340
41,8.200000000000001,1.2737764489615384,2340
42,8.4,1.284489630982906,2340
43,8.6,1.295349700491453,2340
44,8.8,1.306392598820513,2340
45,9.0,1.3177294550897436,2340
46,9.200000000000001,1.329316855059829,2340
47,9.4,1.341141300965812,2340
48,9.600000000000001,1.3532046398632478,2340
49,9.8,1.3654136544914528,2340
50,10.0,1.3777987086367522,2340
