step,time_s,com_x,num_particles
0,0.0,13.5,2340
1,0.2,13.592095086752137,2340
2,0.4,13.968021413675213,2340
3,0.6000000000000001,14.501015080341881,2340
4,0.8,15.237805257692308,2340
5,1.0,16.155516534615384,2340
6,1.2000000000000002,17.310515837179487,2340
7,1.4000000000000001,18.687037167521368,2340
8,1.6,20.325481,2340
9,1.8,22.175607623931622,2340
10,2.0,24.20522554786325,2340
11,2.2,26.284069749572645,2340
12,2.4000000000000004,28.195055221367525,2340
13,2.6,29.83759256837607,2340
14,2.8000000000000003,31.24960221282051,2340
15,3.0,32.44571251794872,2340
16,3.2,33.450110199572656,2340
17,3.4000000000000004,34.302776482051286,2340
18,3.6,35.0565975974359,2340
19,3.8000000000000003,35.760798588034184,2340
20,4.0,36.43324408418803,2340
21,4.2,37.086232517948716,2340
22,4.4,37.717430332905984,2340
23,4.6000000000000005,38.339724399572646,2340
24,4.800000000000001,38.96362382564102,2340
25,5.0,39.59322256153846,2340
26,5.2,40.236288531623934,2340
27,5.4,40.89774845299145,2340
28,5.6000000000000005,41.558532267094016,2340
29,5.800000000000001,42.2318698,2340
30,6.0,42.9229022025641,2340
31,6.2,43.63448443547009,2340
32,6.4,44.35700823803419,2340
33,6.6000000000000005,45.0799334448718,2340
34,6.800000000000001,45.796857882051285,2340
35,7.0,46.4957026534188,2340
36,7.2,47.16130311837607,2340
37,7.4,47.798587544444445,2340
38,7.6000000000000005,48.41911532649573,2340
39,7.800000000000001,49.00757768846154,2340
40,8.0,49.54885999700854,2340
41,8.200000000000001,50.04710226196581,2340
42,8.4,50.471832441880345,2340
43,8.6,50.810536960683756,2340
44,8.8,51.0937136559829,2340
45,9.0,51.349510081196584,2340
46,9.200000000000001,51.581793611538465,2340
47,9.4,51.76622727094016,2340
48,9.600000000000001,51.921349343589746,2340
49,9.8,52.050875911111106,2340
50,10.0,52.14487090213676,2340
