step,time_s,com_x,num_particles
0,0.0,2.0,2340
1,0.2,1.999455196111111,2340
2,0.4,2.0180995232905983,2340
3,0.6000000000000001,2.041002846452991,2340
4,0.8,2.0803972844444445,2340
5,1.0,2.1295025464529918,2340
6,1.2000000000000002,2.1918429595299145,2340
7,1.4000000000000001,2.259747317948718,2340
8,1.6,2.3363898488034187,2340
9,1.8,2.417511540213675,2340
10,2.0,2.507493579102564,2340
11,2.2,2.6062367729487184,2340
12,2.4000000000000004,2.711135164273504,2340
13,2.6,2.8208377672649574,2340
14,2.8000000000000003,2.9316316964102564,2340
15,3.0,3.0478293654273503,2340
16,3.2,3.171577424059829,2340
17,3.4000000000000004,3.3032454551282053,2340
18,3.6,3.4407644333760685,2340
19,3.8000000000000003,3.5849909426923077,2340
20,4.0,3.7350454381623934,2340
21,4.2,3.892162233076923,2340
22,4.4,4.053537343418803,2340
23,4.6000000000000005,4.21883943076923,2340
24,4.800000000000001,4.386352227905983,2340
25,5.0,4.551860010213675,2340
26,5.2,4.712825426880341,2340
27,5.4,4.868469237393162,2340
28,5.6000000000000005,5.013651263034188,2340
29,5.800000000000001,5.147674336324786,2340
30,6.0,5.2685055305128214,2340
31,6.2,5.3756332749572655,2340
32,6.4,5.469085537136751,2340
33,6.6000000000000005,5.5498871040170945,2340
34,6.800000000000001,5.618741610384615,2340
35,7.0,5.677513088504274,2340
36,7.2,5.728072713931624,2340
37,7.4,5.7727446811538465,2340
38,7.6000000000000005,5.814038928333334,2340
39,7.800000000000001,5.853554578076923,2340
40,8.0,5.892381652564103,2340
41,8.200000000000001,5.931369298931623,2340
42,8.4,5.971184142777777,2340
43,8.6,6.011744318162393,2340
44,8.8,6.0533314074358975,2340
45,9.0,6.096064138376069,2340
46,9.200000000000001,6.139711141153846,2340
47,9.4,6.184266222863249,2340
48,9.600000000000001,6.2297270703418794,2340
49,9.8,6.275708915256409,2340
50,10.0,6.322362229017094,2340
