step,time_s,com_x,num_particles
0,0.0,4.0,2340
1,0.2,4.0038815260256415,2340
2,0.4,4.048341053589744,2340
3,0.6000000000000001,4.108924798205128,2340
4,0.8,4.211243569230769,2340
5,1.0,4.3440640160683754,2340
6,1.2000000000000002,4.5140501249145295,2340
7,1.4000000000000001,4.705256113803419,2340
8,1.6,4.920738868974359,2340
9,1.8,5.150800953974358,2340
10,2.0,5.3961512977350425,2340
11,2.2,5.648343237564102,2340
12,2.4000000000000004,5.90698984440171,2340
13,2.6,6.179819054188034,2340
14,2.8000000000000003,6.4554290222649575,2340
15,3.0,6.746782313504275,2340
16,3.2,7.055424545299146,2340
17,3.4000000000000004,7.378876934017095,2340
18,3.6,7.714388036282051,2340
19,3.8000000000000003,8.063679137649574,2340
20,4.0,8.41976075534188,2340
21,4.2,8.780856057264957,2340
22,4.4,9.140354801324786,2340
23,4.6000000000000005,9.497376160726496,2340
24,4.800000000000001,9.847689637222222,2340
25,5.0,10.182452196282052,2340
26,5.2,10.496490569102564,2340
27,5.4,10.788667277606836,2340
28,5.6000000000000005,11.050519813418804,2340
29,5.800000000000001,11.282711365170941,2340
30,6.0,11.483410151837607,2340
31,6.2,11.653405449871794,2340
32,6.4,11.794075812991451,2340
33,6.6000000000000005,11.908107885,2340
34,6.800000000000001,11.998576534358973,2340
35,7.0,12.072391268290598,2340
36,7.2,12.134114093931624,2340
37,7.4,12.188979863888889,2340
38,7.6000000000000005,12.240978386410257,2340
39,7.800000000000001,12.292648944700854,2340
40,8.0,12.345472633376067,2340
41,8.200000000000001,12.400580700299145,2340
42,8.4,12.458788956709402,2340
43,8.6,12.519844956666667,2340
44,8.8,12.58397767346154,2340
45,9.0,12.651197425641024,2340
46,9.200000000000001,12.720944866923078,2340
47,9.4,12.792987891495727,2340
48,9.600000000000001,12.867143087692309,2340
49,9.8,12.942602673205128,2340
50,10.0,13.019480497136753,2340
