step,time_s,com_x,num_particles
0,0.0,12.0,2340
1,0.2,12.041011738888889,2340
2,0.4,12.294617526923076,2340
3,0.6000000000000001,12.698776195726495,2340
4,0.8,13.287702373504276,2340
5,1.0,14.037412767948716,2340
6,1.2000000000000002,14.990412095299146,2340
7,1.4000000000000001,16.129520508119658,2340
8,1.6,17.492631063675216,2340
9,1.8,19.04826373717949,2340
10,2.0,20.796232293589743,2340
11,2.2,22.666794866239314,2340
12,2.4000000000000004,24.519898583760686,2340
13,2.6,26.258241593162392,2340
14,2.8000000000000003,27.838518642735046,2340
15,3.0,29.26812591923077,2340
16,3.2,30.546937942307693,2340
17,3.4000000000000004,31.69411735427351,2340
18,3.6,32.721838471367526,2340
19,3.8000000000000003,33.64950809273505,2340
20,4.0,34.48517984017094,2340
21,4.2,35.25628032350428,2340
22,4.4,35.983427112820515,2340
23,4.6000000000000005,36.685411688034186,2340
24,4.800000000000001,37.371511587179484,2340
25,5.0,38.044806704273505,2340
26,5.2,38.71103775555555,2340
27,5.4,39.36519056709402,2340
28,5.6000000000000005,39.99517954017094,2340
29,5.800000000000001,40.62015006324786,2340
30,6.0,41.24174888461539,2340
31,6.2,41.85053649059829,2340
32,6.4,42.45132628931624,2340
33,6.6000000000000005,43.055618831196576,2340
34,6.800000000000001,43.67044498461538,2340
35,7.0,44.287009923076916,2340
36,7.2,44.888361994444445,2340
37,7.4,45.46573977094017,2340
38,7.6000000000000005,46.024151490170944,2340
39,7.800000000000001,46.55658973589743,2340
40,8.0,47.03375232435898,2340
41,8.200000000000001,47.471204120085474,2340
42,8.4,47.85797492521368,2340
43,8.6,48.184545409829056,2340
44,8.8,48.46712875555556,2340
45,9.0,48.727025313247864,2340
46,9.200000000000001,48.96378381239316,2340
47,9.4,49.160523144444454,2340
48,9.600000000000001,49.32541532692308,2340
49,9.8,49.47019741709402,2340
50,10.0,49.57398620897436,2340
