step,time_s,com_x,num_particles
0,0.0,14.0,2340
1,0.2,14.120901145299145,2340
2,0.4,14.557650956410257,2340
3,0.6000000000000001,15.135940638888888,2340
4,0.8,15.915865774358975,2340
5,1.0,16.893415467948717,2340
6,1.2000000000000002,18.120755684615386,2340
7,1.4000000000000001,19.57217405128205,2340
8,1.6,21.285647477777776,2340
9,1.8,23.208754892735044,2340
10,2.0,25.305527588461537,2340
11,2.2,27.424072934188036,2340
12,2.4000000000000004,29.298468176495728,2340
13,2.6,30.84469394871795,2340
14,2.8000000000000003,32.12316611623931,2340
15,3.0,33.18460604444444,2340
16,3.2,34.060075023931624,2340
17,3.4000000000000004,34.796899524786326,2340
18,3.6,35.44709167521368,2340
19,3.8000000000000003,36.040589507264954,2340
20,4.0,36.59608236837607,2340
21,4.2,37.13103537692309,2340
22,4.4,37.651756560683765,2340
23,4.6000000000000005,38.16787193632479,2340
24,4.800000000000001,38.6853079034188,2340
25,5.0,39.203904036752135,2340
26,5.2,39.72773841410256,2340
27,5.4,40.26580149188034,2340
28,5.6000000000000005,40.81306914871795,2340
29,5.800000000000001,41.3830061034188,2340
30,6.0,41.988669059401715,2340
31,6.2,42.64101974786325,2340
32,6.4,43.32427019529915,2340
33,6.6000000000000005,44.03147174230769,2340
34,6.800000000000001,44.75208463119658,2340
35,7.0,45.464766067521374,2340
36,7.2,46.146805409829064,2340
37,7.4,46.79258388119658,2340
38,7.6000000000000005,47.403327799572644,2340
39,7.800000000000001,47.97757399230769,2340
40,8.0,48.51205252948718,2340
41,8.200000000000001,49.013966671794876,2340
42,8.4,49.455953794871796,2340
43,8.6,49.813175162393165,2340
44,8.8,50.10412942264957,2340
45,9.0,50.35432139957265,2340
46,9.200000000000001,50.58348043675213,2340
47,9.4,50.774970314957265,2340
48,9.600000000000001,50.91270167649573,2340
49,9.8,51.02399479017093,2340
50,10.0,51.126693303418804,2340
