#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRhop;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-BoundCorr;SU-InOut
Case_Def;xfxfqoi4-DualSPHysics5-NNewtonian v1.005 (v5.0.164) (21-11-2020);29-08-2026 19:29:18;10393;236.605392;118.301453;236.659851;1035054;3208792;87361;;2.000021;21;0;10393;1295;Gpu_0?="NVIDIA RTX A1000";CellsFull - Pos-Cell - Single-Gpu; HostName:LCEEO-PKI206D02 - BsForcesBound=128 (48 regs) - BsForcesFluid=128 (72 regs);Case_Def - 2D - DBC - Symplectic - Wendland - Visco_Constitutive equations(0.0001b1) - DDT3(0.1) - Shifting(NoFixed;-5;1.5;Full) - RhopOut(500-3000);1945;1340;0.010000;0.014142;0;0;0.054447;15.036852;5.251489;35.098129;15.693331;9.146712;0.651318;24.750681;58.449440;6.535669;6.676708;0.000000;1.815592;0.000000;0.000000;0.005065;3.002030;0.000000;0.000000;0.000000
