#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRhop;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-BoundCorr;SU-InOut
Case_Def;iotbqio4-DualSPHysics5-NNewtonian v1.005 (v5.0.164) (21-11-2020);05-04-2026 10:08:37;2895;18.328369;1.832769;18.332592;330242;932972;12437;;10.000371;51;0;2895;1400;Gpu_0?="NVIDIA RTX A1000";CellsFull - Pos-Cell - Single-Gpu; HostName:LCEEO-PKI206D02 - BsForcesBound=128 (48 regs) - BsForcesFluid=128 (72 regs);Case_Def - 2D - DBC - Symplectic - Wendland - Visco_Laminar+SPS(0.1b1) - DDT3(0.1) - Shifting(Full;-10;1.5;Full) - RhopOut(1300-2000);1095;1095;0.500000;0.707107;0;0;0.004220;1.090084;0.570926;1.188221;1.410326;0.814771;0.077320;2.465627;5.450707;0.665944;0.524785;0.000000;0.000000;0.000000;0.000000;0.005664;0.014358;0.000000;0.000000;0.000000
