Part;Time [s];Np;ForceFluid.x [N/m];ForceFluid.y [N/m];ForceFluid.z [N/m];ForceFluid [N/m];Weight.x [N/m];Weight.y [N/m];Weight.z [N/m];ForceTotal.x [N/m];ForceTotal.y [N/m];ForceTotal.z [N/m];ForceTotal [N/m]
13;0.130035;84;  9.647251826876E-03;  2.292354676118E-36;  3.628063294114E-01;  3.629345700381E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  9.647251826876E-03;  2.292354676118E-36; -6.556039161237E+01;  6.556039232217E+01
14;0.140001;84;  6.208409282404E-03;  6.796721384891E-37;  3.877590275371E-01;  3.878087257687E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  6.208409282404E-03;  6.796721384891E-37; -6.553543891424E+01;  6.553543920832E+01
15;0.150039;84;  2.080272180207E-03;  4.097540442512E-36;  4.346308334266E-01;  4.346358117981E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  2.080272180207E-03;  4.097540442512E-36; -6.548856710835E+01;  6.548856714139E+01
16;0.160021;84; -3.381484740330E-03;  6.755629087195E-36;  4.736320127492E-01;  4.736440836112E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -3.381484740330E-03;  6.755629087195E-36; -6.544956592903E+01;  6.544956601638E+01
17;0.170014;84; -1.035575922757E-02;  5.069683540985E-36;  5.190575715163E-01;  5.191608655297E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.035575922757E-02;  5.069683540985E-36; -6.540414037026E+01;  6.540414119010E+01
18;0.180016;84; -1.876824060011E-02;  1.126612551681E-35;  5.555713774498E-01;  5.558883001977E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.876824060011E-02;  1.126612551681E-35; -6.536762656433E+01;  6.536762925868E+01
19;0.190028;84; -2.937761028987E-02;  1.543705058099E-35;  6.050023207218E-01;  6.057151575329E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -2.937761028987E-02;  1.543705058099E-35; -6.531819562106E+01;  6.531820222752E+01
20;0.200024;84; -4.083215907636E-02;  7.038344644610E-36;  6.374200000379E-01;  6.387264842349E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -4.083215907636E-02;  7.038344644610E-36; -6.528577794174E+01;  6.528579071072E+01
21;0.210031;84; -5.402974142754E-02;  4.620472150299E-35;  6.729599614286E-01;  6.751254125307E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -5.402974142754E-02;  4.620472150299E-35; -6.525023798035E+01;  6.525026034971E+01
22;0.220023;84; -6.646044891682E-02;  3.171516744938E-35;  6.846957346901E-01;  6.879136867173E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -6.646044891682E-02;  3.171516744938E-35; -6.523850220709E+01;  6.523853605972E+01
23;0.230022;84; -8.049455649723E-02;  3.791740201157E-36;  7.044554853507E-01;  7.090394237745E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -8.049455649723E-02;  3.791740201157E-36; -6.521874245643E+01;  6.521879213058E+01
24;0.240015;84; -9.330628911497E-02;  4.048390038568E-35;  7.076796675277E-01;  7.138042977039E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -9.330628911497E-02;  4.048390038568E-35; -6.521551827425E+01;  6.521558502262E+01
25;0.250032;84; -1.070206116070E-01;  4.959026053500E-35;  7.152547981032E-01;  7.232170058277E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.070206116070E-01;  4.959026053500E-35; -6.520794314368E+01;  6.520803096583E+01
26;0.260035;84; -1.178236186352E-01;  7.462678299952E-35;  7.036132478656E-01;  7.134101258605E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.178236186352E-01;  7.462678299952E-35; -6.521958469391E+01;  6.521969112202E+01
27;0.270035;84; -1.363277240614E-01;  1.226252840228E-34;  7.370179801139E-01;  7.495203475283E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.363277240614E-01;  1.226252840228E-34; -6.518617996167E+01;  6.518632251664E+01
28;0.280013;84; -1.462900634303E-01;  6.147911166474E-35;  7.233781960514E-01;  7.380222199778E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.462900634303E-01;  6.147911166474E-35; -6.519981974573E+01;  6.519998386241E+01
29;0.290014;84; -1.447759220033E-01;  6.040696176699E-35;  6.609769004133E-01;  6.766465328899E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.447759220033E-01;  6.040696176699E-35; -6.526222104137E+01;  6.526238162464E+01
30;0.300015;84; -1.490639222709E-01;  1.256437341084E-34;  6.331790102896E-01;  6.504888254183E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.490639222709E-01;  1.256437341084E-34; -6.529001893149E+01;  6.529018909551E+01
31;0.310022;84; -1.436345632276E-01;  1.021417624020E-34;  5.722151879700E-01;  5.899670406872E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.436345632276E-01;  1.021417624020E-34; -6.535098275381E+01;  6.535114060043E+01
32;0.320015;84; -1.396666559262E-01;  1.512724172554E-34;  5.262197611067E-01;  5.444391717692E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.396666559262E-01;  1.512724172554E-34; -6.539697818067E+01;  6.539712732176E+01
33;0.330012;84; -1.276447309901E-01;  1.161859186596E-34;  4.583006011590E-01;  4.757442783390E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.276447309901E-01;  1.161859186596E-34; -6.546489734062E+01;  6.546502178259E+01
34;0.340002;84; -1.325671073123E-01;  1.340519828750E-34;  4.574332343554E-01;  4.762553955956E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.325671073123E-01;  1.340519828750E-34; -6.546576470742E+01;  6.546589893040E+01
35;0.350033;84; -1.150519994146E-01;  1.074309423626E-34;  3.831741428252E-01;  4.000742259871E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.150519994146E-01;  1.074309423626E-34; -6.554002379895E+01;  6.554012478269E+01
36;0.360039;84; -9.567879025473E-02;  9.752612795320E-35;  3.097173775094E-01;  3.241593509926E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -9.567879025473E-02;  9.752612795320E-35; -6.561348056427E+01;  6.561355032452E+01
37;0.370006;84; -9.586460034270E-02;  9.057522576073E-35;  3.027943694412E-01;  3.176073861927E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -9.586460034270E-02;  9.057522576073E-35; -6.562040357234E+01;  6.562047359642E+01
38;0.380038;84; -9.249344185648E-02;  1.047103804407E-34;  2.863240322817E-01;  3.008928185393E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -9.249344185648E-02;  1.047103804407E-34; -6.563687390950E+01;  6.563693907891E+01
39;0.390017;84; -5.381119715826E-02;  6.103173850732E-35;  1.638601365665E-01;  1.724696764512E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -5.381119715826E-02;  6.103173850732E-35; -6.575933780521E+01;  6.575935982220E+01
40;0.400025;84; -5.862823723789E-02;  6.495059005434E-35;  1.763865535317E-01;  1.858749215693E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -5.862823723789E-02;  6.495059005434E-35; -6.574681138825E+01;  6.574683752845E+01
41;0.410013;84; -7.364722531260E-02;  8.771136415899E-35;  2.193275522490E-01;  2.313622462109E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -7.364722531260E-02;  8.771136415899E-35; -6.570387038953E+01;  6.570391166497E+01
42;0.420014;84; -7.159006243144E-02;  9.301323005952E-35;  2.111996720314E-01;  2.230032253245E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -7.159006243144E-02;  9.301323005952E-35; -6.571199826975E+01;  6.571203726670E+01
43;0.430033;84; -3.433452742108E-02;  4.480681289166E-35;  1.005280547817E-01;  1.062297019266E-01;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -3.433452742108E-02;  4.480681289166E-35; -6.582266988700E+01;  6.582267884181E+01
44;0.440032;84; -1.514903045473E-03;  1.923853828700E-36;  4.415229863160E-03;  4.667888814198E-03;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.514903045473E-03;  1.923853828700E-36; -6.591878271192E+01;  6.591878272932E+01
45;0.450023;84; -1.374667439714E-07;  4.147282996815E-41; -1.140594495240E-06;  1.148848514065E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.374667439714E-07;  4.147282996815E-41; -6.592319908237E+01;  6.592319908237E+01
46;0.460013;84; -1.732881437458E-02;  2.171095532478E-35;  5.057964781791E-02;  5.346577018067E-02;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.732881437458E-02;  2.171095532478E-35; -6.587261829396E+01;  6.587262057327E+01
47;0.470017;84;  1.731947944223E-15;  2.802596970412E-46; -1.998901392795E-06;  1.998901392795E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  1.731947944223E-15;  2.802596970412E-46; -6.592319994068E+01;  6.592319994068E+01
48;0.480026;84; -1.279848505151E-07;  2.595092690722E-41; -2.475738558104E-06;  2.479044479239E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.279848505151E-07;  2.595092690722E-41; -6.592320041752E+01;  6.592320041752E+01
49;0.490039;84; -1.002535312993E-02;  1.339539438277E-35;  2.954740949791E-02;  3.120187676113E-02;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.002535312993E-02;  1.339539438277E-35; -6.589365053228E+01;  6.589365129493E+01
50;0.500005;84; -3.087707552910E-07;  7.473222912496E-41; -1.235961928302E-06;  1.273947121169E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -3.087707552910E-07;  7.473222912496E-41; -6.592319917774E+01;  6.592319917774E+01
51;0.510023;84; -8.568078208036E-09;  1.140376707260E-42; -5.683898968698E-07;  5.684544720801E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -8.568078208036E-09;  1.140376707260E-42; -6.592319851017E+01;  6.592319851017E+01
52;0.520041;84; -2.261336029931E-09;  3.059034593204E-43; -1.140594495240E-06;  1.140596736894E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -2.261336029931E-09;  3.059034593204E-43; -6.592319908237E+01;  6.592319908237E+01
53;0.530014;84;  7.105427463480E-15;  2.802596970412E-46; -4.730224638081E-07;  4.730224638081E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  7.105427463480E-15;  2.802596970412E-46; -6.592319841480E+01;  6.592319841480E+01
54;0.540021;84; -3.537080518519E-08;  7.774684255619E-42; -1.869201646230E-07;  1.902373302013E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -3.537080518519E-08;  7.774684255619E-42; -6.592319812870E+01;  6.592319812870E+01
55;0.550032;84; -1.287776327002E-08;  1.935333337918E-42;  1.945495676239E-07;  1.949753088201E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.287776327002E-08;  1.935333337918E-42; -6.592319774723E+01;  6.592319774723E+01
56;0.560018;84; -3.487483664975E-09;  5.107732978575E-43;  1.945495676239E-07;  1.945808233227E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -3.487483664975E-09;  5.107732978575E-43; -6.592319774723E+01;  6.592319774723E+01
57;0.570018;84; -1.084934464882E-02;  1.727352961253E-35;  3.369465305947E-02;  3.539827572223E-02;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.084934464882E-02;  1.727352961253E-35; -6.588950328872E+01;  6.588950418195E+01
58;0.580038;84; -4.144336549188E-07;  1.109754131463E-40; -8.544921960549E-07;  9.496905640513E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -4.144336549188E-07;  1.109754131463E-40; -6.592319879627E+01;  6.592319879627E+01
59;0.590027;84; -2.229066256041E-07;  5.448136406601E-41; -7.591247629932E-07;  7.911749297897E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -2.229066256041E-07;  5.448136406601E-41; -6.592319870090E+01;  6.592319870090E+01
60;0.600011;84; -1.711977316330E-07;  4.153182463438E-41; -1.426696794425E-06;  1.436931594245E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.711977316330E-07;  4.153182463438E-41; -6.592319936848E+01;  6.592319936848E+01
61;0.610036;84; -1.075163853488E-02;  1.846602421515E-35;  3.446150258872E-02;  3.609976304433E-02;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.075163853488E-02;  1.846602421515E-35; -6.588873643919E+01;  6.588873731641E+01
62;0.620028;84; -5.081591720001E-08;  1.229134953313E-41; -2.857208290351E-06;  2.857660139326E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -5.081591720001E-08;  1.229134953313E-41; -6.592320079899E+01;  6.592320079899E+01
63;0.630004;84; -2.680778341847E-07;  7.578166156054E-41; -1.869201646230E-07;  3.268101484407E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -2.680778341847E-07;  7.578166156054E-41; -6.592319812870E+01;  6.592319812870E+01
64;0.640024;84; -5.355108891131E-07;  1.862652189386E-40; -1.869201646230E-07;  5.671957865688E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -5.355108891131E-07;  1.862652189386E-40; -6.592319812870E+01;  6.592319812870E+01
65;0.650006;84; -1.588171084162E-08;  2.454514426686E-42; -1.140594495240E-06;  1.140705058861E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.588171084162E-08;  2.454514426686E-42; -6.592319908237E+01;  6.592319908237E+01
66;0.660005;84; -4.877334475697E-09;  7.219489795780E-43; -5.683898968698E-07;  5.684108226057E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -4.877334475697E-09;  7.219489795780E-43; -6.592319851017E+01;  6.592319851017E+01
67;0.670030;84; -9.773446464553E-09;  1.421757443090E-42; -3.776550307464E-07;  3.777814745377E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -9.773446464553E-09;  1.421757443090E-42; -6.592319831944E+01;  6.592319831944E+01
68;0.680016;84; -1.488318834676E-07;  3.604546080510E-41; -8.544921960549E-07;  8.673568139211E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.488318834676E-07;  3.604546080510E-41; -6.592319879627E+01;  6.592319879627E+01
69;0.690017;84; -3.983825502472E-07;  9.751580106608E-41; -1.045227062178E-06;  1.118574212045E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -3.983825502472E-07;  9.751580106608E-41; -6.592319898701E+01;  6.592319898701E+01
70;0.700011;84; -3.216145477676E-07;  7.633783692931E-41; -2.666473424227E-06;  2.685799031843E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -3.216145477676E-07;  7.633783692931E-41; -6.592320060825E+01;  6.592320060825E+01
71;0.710023;84; -8.120554483284E-09;  1.142758914685E-42;  1.945495676239E-07;  1.947189710012E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -8.120554483284E-09;  1.142758914685E-42; -6.592319774723E+01;  6.592319774723E+01
72;0.720025;84;  1.012523413546E-14;  2.802596970412E-46;  2.899170006856E-07;  2.899170006856E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  1.012523413546E-14;  2.802596970412E-46; -6.592319765186E+01;  6.592319765186E+01
73;0.730017;84; -8.675914528962E-08;  1.594089130800E-41; -6.637573299315E-07;  6.694034227050E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -8.675914528962E-08;  1.594089130800E-41; -6.592319860554E+01;  6.592319860554E+01
74;0.740028;84; -3.766899742140E-07;  7.466959108268E-41; -5.683898968698E-07;  6.818815230940E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -3.766899742140E-07;  7.466959108268E-41; -6.592319851017E+01;  6.592319851017E+01
75;0.750023;84; -1.724677937296E-09;  2.167808756613E-43; -1.869201646230E-07;  1.869281210965E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.724677937296E-09;  2.167808756613E-43; -6.592319812870E+01;  6.592319812870E+01
76;0.760001;84; -1.104727849230E-07;  2.209553438488E-41; -4.730224638081E-07;  4.857514667767E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.104727849230E-07;  2.209553438488E-41; -6.592319841480E+01;  6.592319841480E+01
77;0.770009;84; -5.024447000054E-09;  6.503426269840E-43; -2.094268825857E-06;  2.094274853028E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -5.024447000054E-09;  6.503426269840E-43; -6.592320003605E+01;  6.592320003605E+01
78;0.780024;84; -1.160611424275E-08;  1.479631070529E-42; -9.155273156125E-08;  9.228545142189E-08;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.160611424275E-08;  1.479631070529E-42; -6.592319803333E+01;  6.592319803333E+01
79;0.790022;84; -1.391452752215E-07;  2.778690818254E-41; -7.591247629932E-07;  7.717718661664E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.391452752215E-07;  2.778690818254E-41; -6.592319870090E+01;  6.592319870090E+01
80;0.800006;84; -6.970232850404E-09;  8.431612985483E-43; -7.591247629932E-07;  7.591567624249E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -6.970232850404E-09;  8.431612985483E-43; -6.592319870090E+01;  6.592319870090E+01
81;0.810006;84; -9.330339430491E-09;  1.133089955137E-42;  9.918213456217E-08;  9.962003337781E-08;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -9.330339430491E-09;  1.133089955137E-42; -6.592319784260E+01;  6.592319784260E+01
82;0.820010;84; -1.588217856137E-07;  2.990721292050E-41; -1.235961928302E-06;  1.246124491292E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.588217856137E-07;  2.990721292050E-41; -6.592319917774E+01;  6.592319917774E+01
83;0.830022;84; -1.519548080581E-08;  1.718412332408E-42; -1.235961928302E-06;  1.236055334865E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.519548080581E-08;  1.718412332408E-42; -6.592319917774E+01;  6.592319917774E+01
84;0.840000;84; -1.621965128617E-08;  1.965040865804E-42;  1.945495676239E-07;  1.952245152395E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.621965128617E-08;  1.965040865804E-42; -6.592319774723E+01;  6.592319774723E+01
85;0.850003;84; -1.682894371455E-08;  2.157439147823E-42; -7.591247629932E-07;  7.593112794738E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.682894371455E-08;  2.157439147823E-42; -6.592319870090E+01;  6.592319870090E+01
86;0.860012;84; -1.084635438820E-08;  1.477388992952E-42; -3.776550307464E-07;  3.778107537532E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.084635438820E-08;  1.477388992952E-42; -6.592319831944E+01;  6.592319831944E+01
87;0.870018;84; -6.611975654485E-09;  9.554053072133E-43;  1.945495676239E-07;  1.946618927389E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -6.611975654485E-09;  9.554053072133E-43; -6.592319774723E+01;  6.592319774723E+01
88;0.880026;84; -2.158912656399E-08;  2.957580582875E-42; -9.498596291166E-07;  9.501049444200E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -2.158912656399E-08;  2.957580582875E-42; -6.592319889164E+01;  6.592319889164E+01
89;0.890029;84; -5.453920019162E-09;  7.638478042857E-43;  3.814701500460E-09;  6.655613503880E-09;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -5.453920019162E-09;  7.638478042857E-43; -6.592319793797E+01;  6.592319793797E+01
90;0.900014;84; -7.016609620187E-15; -1.401298485206E-46;  2.899170006856E-07;  2.899170006856E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -7.016609620187E-15; -1.401298485206E-46; -6.592319765186E+01;  6.592319765186E+01
91;0.910031;84; -5.122300493488E-09;  6.495018478929E-43;  1.945495676239E-07;  1.946169885313E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -5.122300493488E-09;  6.495018478929E-43; -6.592319774723E+01;  6.592319774723E+01
92;0.920000;84; -2.015468402229E-08;  2.734633993879E-42;  2.899170006856E-07;  2.906167210856E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -2.015468402229E-08;  2.734633993879E-42; -6.592319765186E+01;  6.592319765186E+01
93;0.930006;84; -2.498978006239E-09;  3.485029332707E-43; -1.045227062178E-06;  1.045230049511E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -2.498978006239E-09;  3.485029332707E-43; -6.592319898701E+01;  6.592319898701E+01
94;0.940018;84; -1.366862066139E-09;  1.860924388353E-43;  2.899170006856E-07;  2.899202228173E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.366862066139E-09;  1.860924388353E-43; -6.592319765186E+01;  6.592319765186E+01
95;0.950034;84; -1.908754263112E-08;  2.550783632620E-42; -8.544921960549E-07;  8.547053570690E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.908754263112E-08;  2.550783632620E-42; -6.592319879627E+01;  6.592319879627E+01
96;0.960022;84; -1.141954865921E-07;  2.234398460630E-41; -3.776550307464E-07;  3.945426864182E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.141954865921E-07;  2.234398460630E-41; -6.592319831944E+01;  6.592319831944E+01
97;0.970027;84;  3.481659457105E-14;  4.203895455617E-46; -7.591247629932E-07;  7.591247629932E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  3.481659457105E-14;  4.203895455617E-46; -6.592319870090E+01;  6.592319870090E+01
98;0.980005;84;  9.325873545818E-16;  4.203895455617E-46; -9.155273156125E-08;  9.155273156125E-08;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  9.325873545818E-16;  4.203895455617E-46; -6.592319803333E+01;  6.592319803333E+01
99;0.990034;84; -8.986410224101E-09;  1.447681465066E-42; -1.045227062178E-06;  1.045265692099E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -8.986410224101E-09;  1.447681465066E-42; -6.592319898701E+01;  6.592319898701E+01
100;1.000022;84; -1.078058343117E-08;  1.800528423641E-42;  3.852844337473E-07;  3.854352291463E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -1.078058343117E-08;  1.800528423641E-42; -6.592319755650E+01;  6.592319755650E+01
101;1.010020;84;  1.456612630013E-14; -1.401298485206E-46; -4.730224638081E-07;  4.730224638081E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  1.456612630013E-14; -1.401298485206E-46; -6.592319841480E+01;  6.592319841480E+01
102;1.020017;84;  1.527666904648E-14;  1.401298485206E-46; -7.591247629932E-07;  7.591247629932E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  1.527666904648E-14;  1.401298485206E-46; -6.592319870090E+01;  6.592319870090E+01
103;1.030011;84; -2.803449318941E-08;  4.473645414019E-42; -1.045227062178E-06;  1.045602957302E-06;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01; -2.803449318941E-08;  4.473645414019E-42; -6.592319898701E+01;  6.592319898701E+01
104;1.040016;84;  1.045830104781E-14;  1.401298485206E-46; -2.822875976847E-07;  2.822875976847E-07;  0.000000000000E+00;  0.000000000000E+00; -6.592319794178E+01;  1.045830104781E-14;  1.401298485206E-46; -6.592319822407E+01;  6.592319822407E+01
