#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRhop;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-BoundCorr;SU-InOut
Case_Def;jkcogwdl-DualSPHysics5-NNewtonian v1.005 (v5.0.164) (21-11-2020);05-04-2026 09:06:24;2895;21.050188;2.104941;21.053633;330242;932972;12437;;10.000371;51;0;2895;1400;Gpu_0?="NVIDIA RTX A1000";CellsFull - Pos-Cell - Single-Gpu; HostName:LCEEO-PKI206D02 - BsForcesBound=128 (48 regs) - BsForcesFluid=128 (72 regs);Case_Def - 2D - DBC - Symplectic - Wendland - Visco_Laminar+SPS(0.1b1) - DDT3(0.1) - Shifting(Full;-10;1.5;Full) - RhopOut(1300-2000);1095;1095;0.500000;0.707107;0;0;0.003421;1.210886;0.628865;1.338398;1.666051;0.847851;0.069228;2.752744;6.243837;0.734712;0.574820;0.000000;0.000000;0.000000;0.000000;0.006400;0.010725;0.000000;0.000000;0.000000
