Part;Time [s];Np;ForceFluid.x [N/m];ForceFluid.y [N/m];ForceFluid.z [N/m];ForceFluid [N/m];Weight.x [N/m];Weight.y [N/m];Weight.z [N/m];ForceTotal.x [N/m];ForceTotal.y [N/m];ForceTotal.z [N/m];ForceTotal [N/m]
102;1.020017;80; -2.630185185873E-06;  4.959084636563E-40;  7.438659818604E-07;  2.733351552757E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.630185185873E-06;  4.959084636563E-40; -6.278400019169E+01;  6.278400019169E+01
103;1.030011;80; -9.450166203393E-07; -9.725601433990E-40;  2.670288165518E-07;  9.820187378999E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -9.450166203393E-07; -9.725601433990E-40; -6.278400066853E+01;  6.278400066853E+01
104;1.040016;80; -1.276298951342E-02; -2.421383452430E-35;  3.173788117972E-02;  3.420799618653E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.276298951342E-02; -2.421383452430E-35; -6.275226305437E+01;  6.275226435229E+01
105;1.050018;80; -4.081404852196E-06;  3.407915877066E-40;  1.602172879416E-06;  4.384612126867E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -4.081404852196E-06;  3.407915877066E-40; -6.278399933338E+01;  6.278399933338E+01
106;1.060002;80; -5.380899923900E-02;  7.327669817867E-35;  1.671668840523E-01;  1.756137110901E-01;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -5.380899923900E-02;  7.327669817867E-35; -6.261683405150E+01;  6.261685717155E+01
107;1.070024;80; -7.768471127119E-07;  2.563004356710E-40;  1.716613834901E-07;  7.955872466993E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -7.768471127119E-07;  2.563004356710E-40; -6.278400076389E+01;  6.278400076389E+01
108;1.080011;80; -5.507315684653E-06;  1.199466661785E-40;  1.697540312477E-06;  5.763000014134E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -5.507315684653E-06;  1.199466661785E-40; -6.278399923801E+01;  6.278399923801E+01
109;1.090018;80; -4.043198668165E-07; -9.911689668930E-40;  2.670288165518E-07;  4.845399298011E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -4.043198668165E-07; -9.911689668930E-40; -6.278400066853E+01;  6.278400066853E+01
110;1.100021;80; -2.218766130979E-06; -1.580291945915E-40;  6.484985487987E-07;  2.311595447256E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.218766130979E-06; -1.580291945915E-40; -6.278400028706E+01;  6.278400028706E+01
111;1.110010;80; -6.853625410294E-07; -8.689465919746E-41;  7.438659818604E-07;  1.011463499893E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -6.853625410294E-07; -8.689465919746E-41; -6.278400019169E+01;  6.278400019169E+01
112;1.120022;80;  2.950291517310E-08; -1.855795635897E-41; -2.098083487567E-07;  2.118725211341E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  2.950291517310E-08; -1.855795635897E-41; -6.278400114536E+01;  6.278400114536E+01
113;1.130000;80; -2.550378082756E-06;  9.613482140891E-41;  1.220703147169E-06;  2.827462561823E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.550378082756E-06;  9.613482140891E-41; -6.278399971485E+01;  6.278399971485E+01
114;1.140019;80;  4.175324059874E-07; -9.126872834112E-40; -1.144409156950E-07;  4.329319036925E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  4.175324059874E-07; -9.126872834112E-40; -6.278400105000E+01;  6.278400105000E+01
115;1.150017;80; -1.957417265885E-02;  5.023732480554E-36;  6.657131294268E-02;  6.938939358569E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.957417265885E-02;  5.023732480554E-36; -6.271742962261E+01;  6.271743267717E+01
116;1.160020;80; -1.102546422025E-06;  4.504441750829E-40;  2.670288165518E-07;  1.134421879897E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.102546422025E-06;  4.504441750829E-40; -6.278400066853E+01;  6.278400066853E+01
117;1.170020;80; -2.978506244727E-06;  4.622173244362E-40;  3.623962496135E-07;  3.000471711516E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.978506244727E-06;  4.622173244362E-40; -6.278400057316E+01;  6.278400057316E+01
118;1.180004;80; -1.375545830731E-06;  1.256112751751E-40;  7.438659818604E-07;  1.563797599247E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.375545830731E-06;  1.256112751751E-40; -6.278400019169E+01;  6.278400019169E+01
119;1.190008;80;  2.824363053997E-07; -5.108363562893E-40; -3.051757818184E-07;  4.158154932375E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  2.824363053997E-07; -5.108363562893E-40; -6.278400124073E+01;  6.278400124073E+01
120;1.200006;80; -1.269026158454E-02;  3.236092834403E-35;  5.415256580938E-02;  5.561962893461E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.269026158454E-02;  3.236092834403E-35; -6.272984836975E+01;  6.272984965337E+01
121;1.210001;80; -2.162555488533E-06;  7.460974162437E-40;  9.346008479838E-07;  2.355870324538E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.162555488533E-06;  7.460974162437E-40; -6.278400000095E+01;  6.278400000095E+01
122;1.220022;80; -1.294496656461E-06;  2.044018048430E-40;  7.438659818604E-07;  1.493003078550E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.294496656461E-06;  2.044018048430E-40; -6.278400019169E+01;  6.278400019169E+01
123;1.230012;80;  2.669740361819E-07; -2.594620453133E-40; -7.820129471270E-07;  8.263288603634E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  2.669740361819E-07; -2.594620453133E-40; -6.278400171757E+01;  6.278400171757E+01
124;1.240004;80; -9.283292147220E-07;  2.521841213707E-40;  4.577636826752E-07;  1.035056868043E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -9.283292147220E-07;  2.521841213707E-40; -6.278400047779E+01;  6.278400047779E+01
125;1.250005;80; -2.088838361423E-02;  1.809408491280E-35;  9.086254255269E-02;  9.323264561920E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.088838361423E-02;  1.809408491280E-35; -6.269313839300E+01;  6.269314187284E+01
126;1.260016;80; -1.215035175232E-02;  2.354424979999E-35;  5.765045251922E-02;  5.891693918879E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.215035175232E-02;  2.354424979999E-35; -6.272635048304E+01;  6.272635165982E+01
127;1.270018;80; -9.499674819560E-08; -2.627287523420E-40; -2.098083487567E-07;  2.303126687262E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -9.499674819560E-08; -2.627287523420E-40; -6.278400114536E+01;  6.278400114536E+01
128;1.280005;80; -3.002366113652E-03;  8.784378062124E-36;  1.579158806491E-02;  1.607446595978E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.002366113652E-03;  8.784378062124E-36; -6.276820934749E+01;  6.276820941930E+01
129;1.290004;80; -3.902483870742E-06;  5.986476048260E-40;  1.983642611663E-06;  4.377695554993E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.902483870742E-06;  5.986476048260E-40; -6.278399895191E+01;  6.278399895191E+01
130;1.300018;80; -1.857942747448E-06;  4.128904967182E-40;  1.411438013292E-06;  2.333261348020E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.857942747448E-06;  4.128904967182E-40; -6.278399952412E+01;  6.278399952412E+01
131;1.310007;80; -1.088049312474E-06; -2.005911137424E-40; -1.144409156950E-07;  1.094051200612E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.088049312474E-06; -2.005911137424E-40; -6.278400105000E+01;  6.278400105000E+01
132;1.320007;80;  3.398121122276E-07; -5.810013332615E-40; -4.959106479419E-07;  6.011652371509E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  3.398121122276E-07; -5.810013332615E-40; -6.278400143147E+01;  6.278400143147E+01
133;1.330009;80; -6.658590548903E-07;  1.916676449886E-40; -3.051757818184E-07;  7.324619708817E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -6.658590548903E-07;  1.916676449886E-40; -6.278400124073E+01;  6.278400124073E+01
134;1.340013;80; -1.252025240466E-06;  2.766353786390E-40;  6.484985487987E-07;  1.410006230681E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.252025240466E-06;  2.766353786390E-40; -6.278400028706E+01;  6.278400028706E+01
135;1.350003;80;  2.485555494609E+02;  4.632445386893E-32;  5.230627338627E+01;  2.539996208724E+02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  2.485555494609E+02;  4.632445386893E-32; -1.047772754928E+01;  2.487762929670E+02
136;1.360004;80; -1.919736366728E-02;  1.987684625669E-35;  1.125971381753E-01;  1.142219519053E-01;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.919736366728E-02;  1.987684625669E-35; -6.267140379738E+01;  6.267140673763E+01
137;1.370021;80;  1.853801717557E-08;  2.477187436177E-41;  8.225441801457E-08;  8.431753888556E-08;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  1.853801717557E-08;  2.477187436177E-41; -6.278400085330E+01;  6.278400085330E+01
138;1.380009;80; -3.443912761884E-07; -1.854675998408E-40; -3.409385661968E-07;  4.846075288674E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.443912761884E-07; -1.854675998408E-40; -6.278400127649E+01;  6.278400127649E+01
139;1.390019;80; -1.100777665702E-06; -9.201037957740E-41;  6.932020360662E-07;  1.300861457694E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.100777665702E-06; -9.201037957740E-41; -6.278400024235E+01;  6.278400024235E+01
140;1.400016;80;  6.098187624480E-07; -9.261442330243E-40; -1.382827709406E-07;  6.253007658500E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  6.098187624480E-07; -9.261442330243E-40; -6.278400107384E+01;  6.278400107384E+01
141;1.410013;80; -2.312640917878E-06;  4.706644918349E-40;  9.912252636735E-07;  2.516115167950E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.312640917878E-06;  4.706644918349E-40; -6.278399994433E+01;  6.278399994433E+01
142;1.420008;80; -2.582859446084E-06;  1.024614038099E-40;  1.016557238080E-06;  2.775707393894E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.582859446084E-06;  1.024614038099E-40; -6.278399991900E+01;  6.278399991900E+01
143;1.430020;80; -8.585971778887E-03; -3.702765924764E-36;  5.773060148926E-02;  5.836558283526E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -8.585971778887E-03; -3.702765924764E-36; -6.272627033407E+01;  6.272627092169E+01
144;1.440007;80; -2.632374956597E-03;  1.223088604405E-35;  2.294173975203E-02;  2.309226755349E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.632374956597E-03;  1.223088604405E-35; -6.276105919580E+01;  6.276105925101E+01
145;1.450006;80; -2.011157673946E-07;  4.830065683732E-41;  3.389269226928E-07;  3.941053296020E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.011157673946E-07;  4.830065683732E-41; -6.278400059663E+01;  6.278400059663E+01
146;1.460005;80; -3.772913545052E-06;  7.301038361127E-40;  2.437196714568E-06;  4.491637167441E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.772913545052E-06;  7.301038361127E-40; -6.278399849836E+01;  6.278399849836E+01
147;1.470023;80; -7.655748513668E-03;  2.323374833842E-35;  6.744465008296E-02;  6.787776742143E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -7.655748513668E-03;  2.323374833842E-35; -6.271655628547E+01;  6.271655675274E+01
148;1.480015;80;  3.385959750577E-03; -1.057082639568E-34; -6.630074804724E-02;  6.638715173176E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  3.385959750577E-03; -1.057082639568E-34; -6.285030168360E+01;  6.285030177481E+01
149;1.490001;80; -4.022667137351E-03;  1.920095583634E-35;  3.771984942586E-02;  3.793374344310E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -4.022667137351E-03;  1.920095583634E-35; -6.274628108613E+01;  6.274628121508E+01
150;1.500017;80;  1.476936320330E-03; -2.674590130480E-35; -2.148379518067E-02;  2.153450246138E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  1.476936320330E-03; -2.674590130480E-35; -6.280548473074E+01;  6.280548474810E+01
151;1.510012;80; -4.124369177912E-06;  7.338737494274E-40;  2.830028582395E-06;  5.001947909853E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -4.124369177912E-06;  7.338737494274E-40; -6.278399810553E+01;  6.278399810553E+01
152;1.520028;80; -2.735834563250E-06;  3.505163189342E-40;  7.785111844616E-07;  2.844445538555E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.735834563250E-06;  3.505163189342E-40; -6.278400015704E+01;  6.278400015704E+01
153;1.530007;80; -1.128900177607E-06;  3.407959317319E-40; -1.968890451594E-06;  2.269569391179E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.128900177607E-06;  3.407959317319E-40; -6.278400290444E+01;  6.278400290444E+01
154;1.540022;80; -1.003425177379E-06; -8.836588247708E-42; -1.053959140658E-06;  1.455229176719E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.003425177379E-06; -8.836588247708E-42; -6.278400198951E+01;  6.278400198951E+01
155;1.550011;80; -2.915761107355E-03;  9.254135788563E-36;  2.661939332813E-02;  2.677860646099E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.915761107355E-03;  9.254135788563E-36; -6.275738154223E+01;  6.275738160996E+01
156;1.560002;80; -2.985838268272E-06;  7.419567193498E-40;  1.125335716416E-06;  3.190863619605E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.985838268272E-06;  7.419567193498E-40; -6.278399981022E+01;  6.278399981022E+01
157;1.570018;80; -3.609537811895E-06;  7.296677520241E-40;  2.061873711405E-06;  4.156932332536E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.609537811895E-06;  7.296677520241E-40; -6.278399887368E+01;  6.278399887368E+01
158;1.580011;80; -1.339298601328E-06;  3.266939644260E-40;  3.430247420821E-07;  1.382529101755E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.339298601328E-06;  3.266939644260E-40; -6.278400059253E+01;  6.278400059253E+01
159;1.590009;80; -7.162044329437E-03;  3.474889719303E-35;  7.254940781817E-02;  7.290206755465E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -7.162044329437E-03;  3.474889719303E-35; -6.271145152774E+01;  6.271145193671E+01
160;1.600020;80;  1.288973759283E-03; -3.113374925140E-35; -2.233193669217E-02;  2.236910480496E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  1.288973759283E-03; -3.113374925140E-35; -6.280633287225E+01;  6.280633288547E+01
161;1.610022;80; -7.733323262479E-03;  3.981405680090E-35;  7.855615315671E-02;  7.893588212886E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -7.733323262479E-03;  3.981405680090E-35; -6.270544478240E+01;  6.270544525926E+01
162;1.620017;80;  5.833059653684E-04; -1.099368672782E-35; -8.892546428623E-03;  8.911656851251E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  5.833059653684E-04; -1.099368672782E-35; -6.279289348198E+01;  6.279289348469E+01
163;1.630026;80; -6.060415988209E-07;  2.077486661451E-40; -8.408725324105E-07;  1.036510026610E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -6.060415988209E-07;  2.077486661451E-40; -6.278400177643E+01;  6.278400177643E+01
164;1.640013;80; -5.272876164199E-06;  1.376881699880E-39;  3.076642803828E-06;  6.104830381372E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -5.272876164199E-06;  1.376881699880E-39; -6.278399785891E+01;  6.278399785891E+01
165;1.650018;80; -4.292128735637E-06;  6.920208873101E-40;  2.293586771422E-06;  4.866508950092E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -4.292128735637E-06;  6.920208873101E-40; -6.278399864197E+01;  6.278399864197E+01
166;1.660005;80; -6.132087207158E-03;  3.253604470288E-35;  6.484208978478E-02;  6.513139873497E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -6.132087207158E-03;  3.253604470288E-35; -6.271915884577E+01;  6.271915914554E+01
167;1.670004;80; -3.356242091312E-03; -2.315407655613E-34; -5.921917914180E-02;  5.931421026368E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.356242091312E-03; -2.315407655613E-34; -6.284322011470E+01;  6.284322020432E+01
168;1.680027;80;  2.766027687554E-03; -4.990885851270E-35; -4.058204286667E-02;  4.067619835236E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  2.766027687554E-03; -4.990885851270E-35; -6.282458297842E+01;  6.282458303931E+01
169;1.690018;80; -5.412473998251E-03; -4.683858735242E-35;  2.480938911155E-02;  2.539292544922E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -5.412473998251E-03; -4.683858735242E-35; -6.275919154644E+01;  6.275919177983E+01
170;1.700028;80; -8.452776877212E-06; -1.084855916030E-38; -1.918226502780E-06;  8.667700378525E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -8.452776877212E-06; -1.084855916030E-38; -6.278400285378E+01;  6.278400285378E+01
171;1.710018;80; -1.038326373392E-02;  5.845925309398E-35;  1.180365374392E-01;  1.184923471639E-01;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.038326373392E-02;  5.845925309398E-35; -6.266596439812E+01;  6.266596525833E+01
172;1.720024;80; -1.538713842826E-05;  6.668068051853E-39;  9.994506991156E-06;  1.834813884313E-05;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.538713842826E-05;  6.668068051853E-39; -6.278399094105E+01;  6.278399094105E+01
173;1.730014;80; -4.172680939813E-03;  2.667804054473E-35;  5.428565106222E-02;  5.444578199893E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -4.172680939813E-03;  2.667804054473E-35; -6.272971528449E+01;  6.272971542327E+01
174;1.740022;80; -8.831583555648E-03;  6.418533358620E-35;  1.295746214625E-01;  1.298752455060E-01;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -8.831583555648E-03;  6.418533358620E-35; -6.265442631409E+01;  6.265442693653E+01
175;1.750012;80; -3.619584460375E-03;  2.804379243615E-35;  6.068379850215E-02;  6.079165067931E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.619584460375E-03;  2.804379243615E-35; -6.272331713705E+01;  6.272331724149E+01
176;1.760022;80; -1.424169852177E-08;  1.749198860128E-41; -3.111362438979E-07;  3.114620173371E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.424169852177E-08;  1.749198860128E-41; -6.278400124669E+01;  6.278400124669E+01
177;1.770015;80; -7.866744090352E-07;  1.177319139226E-40; -3.230571751622E-07;  8.504249315811E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -7.866744090352E-07;  1.177319139226E-40; -6.278400125861E+01;  6.278400125861E+01
178;1.780026;80; -3.458048164272E-03;  4.163646468038E-35;  9.837827113835E-02;  9.843902848605E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.458048164272E-03;  4.163646468038E-35; -6.268562266442E+01;  6.268562275980E+01
179;1.790025;80; -9.203803048093E-04;  1.278268493149E-35;  3.014576956847E-02;  3.015981635854E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -9.203803048093E-04;  1.278268493149E-35; -6.275385516599E+01;  6.275385517274E+01
180;1.800001;80; -3.656533050874E-08; -2.863147077957E-41;  1.955032421108E-07;  1.988932906637E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.656533050874E-08; -2.863147077957E-41; -6.278400074005E+01;  6.278400074005E+01
181;1.810013;80; -1.408882502784E-07;  3.990057306775E-42; -1.978874192687E-07;  2.429175369778E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.408882502784E-07;  3.990057306775E-42; -6.278400113344E+01;  6.278400113344E+01
182;1.820020;80; -3.448958376762E-04;  3.204208523803E-35;  8.282809857768E-02;  8.282881664695E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.448958376762E-04;  3.204208523803E-35; -6.270117283698E+01;  6.270117283793E+01
183;1.830015;80;  1.803981687184E-05;  1.260195618597E-36;  2.949755235762E-03;  2.949810398297E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  1.803981687184E-05;  1.260195618597E-36; -6.278105118032E+01;  6.278105118032E+01
184;1.840008;80;  8.891315425405E-08; -5.395139297891E-42; -5.674362223829E-07;  5.743600051114E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  8.891315425405E-08; -5.395139297891E-42; -6.278400150299E+01;  6.278400150299E+01
185;1.850012;80;  1.686676308816E-04; -1.207291169838E-35;  8.713653694297E-02;  8.713670018530E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  1.686676308816E-04; -1.207291169838E-35; -6.269686439861E+01;  6.269686439884E+01
186;1.860020;80; -5.656853418851E-06;  5.955791815329E-40;  4.892349320400E-06;  7.478975362654E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -5.656853418851E-06;  5.955791815329E-40; -6.278399604321E+01;  6.278399604321E+01
187;1.870028;80;  3.801741748772E-05;  5.183907152249E-37;  1.212649363472E-03;  1.213245153612E-03;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  3.801741748772E-05;  5.183907152249E-37; -6.278278828619E+01;  6.278278828620E+01
188;1.880018;80; -3.233021564456E-06;  1.312469893969E-39;  2.043247257681E-06;  3.824563738815E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.233021564456E-06;  1.312469893969E-39; -6.278399889231E+01;  6.278399889231E+01
189;1.890002;80; -9.922050266255E-07;  3.287087513881E-40;  5.054473995614E-07;  1.113529473604E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -9.922050266255E-07;  3.287087513881E-40; -6.278400043011E+01;  6.278400043011E+01
190;1.900011;80; -7.974291234257E-07;  3.372883414936E-41; -4.005432141696E-07;  8.923721607630E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -7.974291234257E-07;  3.372883414936E-41; -6.278400133610E+01;  6.278400133610E+01
191;1.910015;80;  8.185957844850E-03;  4.306650142849E-35;  1.317653484906E-01;  1.320193810343E-01;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  8.185957844850E-03;  4.306650142849E-35; -6.265223558706E+01;  6.265223612184E+01
192;1.920002;80; -2.569967801251E-06;  1.234648081944E-39;  2.484321635947E-06;  3.574435408607E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.569967801251E-06;  1.234648081944E-39; -6.278399845123E+01;  6.278399845123E+01
193;1.930024;80; -2.755017166220E-06;  1.155814392282E-39;  1.649856596657E-06;  3.211253084965E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -2.755017166220E-06;  1.155814392282E-39; -6.278399928570E+01;  6.278399928570E+01
194;1.940006;80;  9.532057781244E-07; -1.279668999676E-39; -1.449584977848E-06;  1.734905721777E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  9.532057781244E-07; -1.279668999676E-39; -6.278400238514E+01;  6.278400238514E+01
195;1.950003;80; -6.681946205104E-07;  1.256819006187E-40;  3.623962503241E-07;  7.601414954652E-07;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -6.681946205104E-07;  1.256819006187E-40; -6.278400057316E+01;  6.278400057316E+01
196;1.960001;80; -3.563997265660E-06;  1.239892721784E-39;  3.080368092583E-06;  4.710705265184E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -3.563997265660E-06;  1.239892721784E-39; -6.278399785519E+01;  6.278399785519E+01
197;1.970002;80;  5.599259973249E-03;  2.378039516337E-35;  5.596981608823E-02;  5.624919577379E-02;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  5.599259973249E-03;  2.378039516337E-35; -6.272803111947E+01;  6.272803136937E+01
198;1.980005;80;  1.056875318514E-02; -1.632138320893E-35;  1.016972127810E-01;  1.022449100509E-01;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  1.056875318514E-02; -1.632138320893E-35; -6.268230372277E+01;  6.268230461376E+01
199;1.990031;80; -1.395839376011E-07; -3.413039444717E-39; -4.930496284601E-06;  4.932471721977E-06;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01; -1.395839376011E-07; -3.413039444717E-39; -6.278400586605E+01;  6.278400586605E+01
200;2.000007;80;  2.649284561655E-02;  4.260663874555E-35;  2.226659140388E-01;  2.242364380372E-01;  0.000000000000E+00;  0.000000000000E+00; -6.278400093555E+01;  2.649284561655E-02;  4.260663874555E-35; -6.256133502152E+01;  6.256134063098E+01
