Part;Time [s];Np;ForceFluid.x [N/m];ForceFluid.y [N/m];ForceFluid.z [N/m];ForceFluid [N/m];Weight.x [N/m];Weight.y [N/m];Weight.z [N/m];ForceTotal.x [N/m];ForceTotal.y [N/m];ForceTotal.z [N/m];ForceTotal [N/m]
13;0.130035;60;  1.580619906592E+02; -6.047542970437E-34;  6.536591662177E+01;  1.710447191437E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.580619906592E+02; -6.047542970437E-34;  1.827791475066E+01;  1.591152885765E+02
14;0.140001;60;  1.384170224394E+02; -2.081226811207E-33;  4.432295222525E+01;  1.453402772632E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.384170224394E+02; -2.081226811207E-33; -2.765049645857E+00;  1.384446373123E+02
15;0.150039;60;  1.416147956320E+02; -1.678815084563E-33;  7.770407115138E+01;  1.615322661743E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.416147956320E+02; -1.678815084563E-33;  3.061606928027E+01;  1.448864867408E+02
16;0.160021;60;  1.642764338982E+02;  7.069745689405E-34;  1.418762683170E+02;  2.170613329128E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.642764338982E+02;  7.069745689405E-34;  9.478826644594E+01;  1.896617045956E+02
17;0.170014;60;  2.287157286571E+02;  4.733444888423E-33;  6.384156324389E+01;  2.374586905813E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.287157286571E+02;  4.733444888423E-33;  1.675356137278E+01;  2.293285118641E+02
18;0.180016;60;  2.875780715462E+02;  5.231562731409E-33;  7.287316115965E+01;  2.966675662280E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.875780715462E+02;  5.231562731409E-33;  2.578515928854E+01;  2.887317469101E+02
19;0.190028;60;  1.594958336681E+02;  2.651022040934E-33;  2.067421907929E+02;  2.611154043930E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.594958336681E+02;  2.651022040934E-33;  1.596541889218E+02;  2.256731729687E+02
20;0.200024;60;  2.635593210632E+02; -5.298558401418E-33;  9.369024150268E+01;  2.797166013523E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.635593210632E+02; -5.298558401418E-33;  4.660223963157E+01;  2.676476871896E+02
21;0.210031;60;  1.947905188499E+02; -3.647933406709E-34;  5.761688841964E+01;  2.031330895374E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.947905188499E+02; -3.647933406709E-34;  1.052888654853E+01;  1.950748668737E+02
22;0.220023;60;  2.277601918542E+02; -5.747950778978E-33;  5.781395763239E+01;  2.349833157707E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.277601918542E+02; -5.747950778978E-33;  1.072595576128E+01;  2.280126117575E+02
23;0.230022;60;  1.774014877826E+02; -1.235680233360E-33;  3.960619381884E+01;  1.817689149891E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.774014877826E+02; -1.235680233360E-33; -7.481808052269E+00;  1.775591882140E+02
24;0.240015;60;  1.666606783503E+02; -6.779642699244E-35;  9.201219175834E+01;  1.903733834872E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.666606783503E+02; -6.779642699244E-35;  4.492418988723E+01;  1.726092829057E+02
25;0.250032;60;  3.018106487082E+02;  1.171212327676E-32;  1.424972590378E+02;  3.337590995118E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  3.018106487082E+02;  1.171212327676E-32;  9.540925716664E+01;  3.165321374312E+02
26;0.260035;60;  1.799021464567E+02;  2.755101083003E-33;  6.198056559612E+01;  1.902797225438E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.799021464567E+02;  2.755101083003E-33;  1.489256372501E+01;  1.805175081649E+02
27;0.270035;60;  1.872841975456E+02; -8.206377064364E-33;  4.704960604444E+01;  1.931036925572E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.872841975456E+02; -8.206377064364E-33; -3.839582667356E-02;  1.872842014814E+02
28;0.280013;60;  1.532015962243E+02; -1.307129570890E-32;  9.337158577161E+01;  1.794128816869E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.532015962243E+02; -1.307129570890E-32;  4.628358390050E+01;  1.600403049996E+02
29;0.290014;60;  2.204329817956E+02; -1.439450920783E-32;  5.785550817394E+01;  2.278990111636E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.204329817956E+02; -1.439450920783E-32;  1.076750630283E+01;  2.206958057038E+02
30;0.300015;60;  1.781546096732E+02; -2.018678146193E-32;  1.163976728713E+02;  2.128085599727E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.781546096732E+02; -2.018678146193E-32;  6.930967100021E+01;  1.911619612841E+02
31;0.310022;60;  1.160972605574E+02; -1.395699577312E-32;  6.845049739019E+01;  1.347740498090E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.160972605574E+02; -1.395699577312E-32;  2.136249551908E+01;  1.180463049983E+02
32;0.320015;60;  1.105351269974E+02; -3.051107840848E-33;  6.424694973360E+01;  1.278502438417E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.105351269974E+02; -3.051107840848E-33;  1.715894786249E+01;  1.118590353618E+02
33;0.330012;60;  9.100174758267E+01; -8.453279208897E-33;  5.339230254937E+01;  1.055085590586E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  9.100174758267E+01; -8.453279208897E-33;  6.304300678258E+00;  9.121985677549E+01
34;0.340002;60;  1.565250641471E+02; -1.277312850094E-32;  1.172066293694E+02;  1.955440862680E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.565250641471E+02; -1.277312850094E-32;  7.011862749825E+01;  1.715130246614E+02
35;0.350033;60;  7.146866543342E+01; -5.125360279801E-33;  4.015506370656E+01;  8.197682160289E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  7.146866543342E+01; -5.125360279801E-33; -6.932938164546E+00;  7.180414869927E+01
36;0.360039;60;  2.284602021533E+02; -1.630928208455E-32;  1.598978067597E+02;  2.788572620079E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.284602021533E+02; -1.630928208455E-32;  1.128098048886E+02;  2.547942621939E+02
37;0.370006;60;  1.754239778626E+02; -1.328426997947E-32;  1.274448340071E+02;  2.168311733221E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.754239778626E+02; -1.328426997947E-32;  8.035683213599E+01;  1.929528244937E+02
38;0.380038;60;  7.613561952420E+01; -1.224932298597E-32;  5.904292531733E+01;  9.634676741003E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  7.613561952420E+01; -1.224932298597E-32;  1.195492344622E+01;  7.706849391897E+01
39;0.390017;60;  2.528684451450E+02; -4.562909219882E-32;  1.928953018536E+02;  3.180425255013E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.528684451450E+02; -4.562909219882E-32;  1.458072999825E+02;  2.918941919227E+02
40;0.400025;60;  2.993146469085E+02;  4.363072886906E-32;  2.297599048883E+02;  3.773312493661E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.993146469085E+02;  4.363072886906E-32;  1.826719030172E+02;  3.506540774123E+02
41;0.410013;60;  1.686559666003E+02; -2.486313660256E-32;  1.344277941803E+02;  2.156749102656E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.686559666003E+02; -2.486313660256E-32;  8.733979230922E+01;  1.899291299156E+02
42;0.420014;60;  4.980312630782E+01; -1.026124873619E-32;  3.902024422378E+01;  6.326871935890E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  4.980312630782E+01; -1.026124873619E-32; -8.067757647332E+00;  5.045235478636E+01
43;0.430033;60;  1.055021846824E+02; -1.227886409808E-32;  8.357342402061E+01;  1.345928236396E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.055021846824E+02; -1.227886409808E-32;  3.648542214950E+01;  1.116328670338E+02
44;0.440032;60;  1.498141620399E+02; -1.578686955034E-32;  1.207632572622E+02;  1.924267326862E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.498141620399E+02; -1.578686955034E-32;  7.367525539105E+01;  1.669500715923E+02
45;0.450023;60;  3.848091569611E+02; -2.226661886663E-32;  3.225856109981E+02;  5.021350054558E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  3.848091569611E+02; -2.226661886663E-32;  2.754976091269E+02;  4.732621048804E+02
46;0.460013;60;  1.344062339746E+02; -7.552289327411E-33;  1.085861421351E+02;  1.727888480053E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.344062339746E+02; -7.552289327411E-33;  6.149814026395E+01;  1.478074997663E+02
47;0.470017;60;  1.303979115538E+02; -6.660140349271E-33;  1.052025397337E+02;  1.675445901962E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.303979115538E+02; -6.660140349271E-33;  5.811453786258E+01;  1.427617415437E+02
48;0.480026;60;  6.625043215585E+02;  5.397352041196E-31; -2.860193965378E+01;  6.631214421474E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  6.625043215585E+02;  5.397352041196E-31; -7.568994152489E+01;  6.668140245464E+02
49;0.490039;60;  1.644326648551E+02;  4.455261444047E-32;  6.194166993471E+01;  1.757124689532E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.644326648551E+02;  4.455261444047E-32;  1.485366806361E+01;  1.651021887386E+02
50;0.500005;60;  2.394491804751E+02;  1.366881050967E-31;  2.781411447010E+01;  2.410591939628E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.394491804751E+02;  1.366881050967E-31; -1.927388740101E+01;  2.402236307397E+02
51;0.510023;60;  1.821319391724E+02;  2.447952286095E-32;  1.261794601980E+02;  2.215700779495E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.821319391724E+02;  2.447952286095E-32;  7.909145832687E+01;  1.985635969834E+02
52;0.520041;60;  6.246129271888E+02;  3.339506370713E-31;  1.910568855598E+02;  6.531799463633E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  6.246129271888E+02;  3.339506370713E-31;  1.439688836887E+02;  6.409901311892E+02
53;0.530014;60;  2.344676797324E+02;  1.254924636722E-31;  1.241375483057E+01;  2.347960692773E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.344676797324E+02;  1.254924636722E-31; -3.467424704054E+01;  2.370177129391E+02
54;0.540021;60;  1.913052476272E+02;  2.295630243404E-31; -8.847888526825E+01;  2.107752616129E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.913052476272E+02;  2.295630243404E-31; -1.355668871394E+02;  2.344697819727E+02
55;0.550032;60;  2.430953972963E+02;  1.146622359718E-31;  7.944522743054E+01;  2.557477592241E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.430953972963E+02;  1.146622359718E-31;  3.235722555943E+01;  2.452393977985E+02
56;0.560018;60;  4.682711384857E+02;  1.543043656307E-31;  1.590780420023E+02;  4.945540239306E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  4.682711384857E+02;  1.543043656307E-31;  1.119900401312E+02;  4.814765084895E+02
57;0.570018;60;  1.103588936081E+02;  2.105750417129E-31; -1.321659119655E+02;  1.721827914864E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.103588936081E+02;  2.105750417129E-31; -1.792539138366E+02;  2.105019026615E+02
58;0.580038;60;  2.889939957223E+02;  9.883600744995E-33;  1.788475745482E+02;  3.398587713821E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.889939957223E+02;  9.883600744995E-33;  1.317595726771E+02;  3.176131523656E+02
59;0.590027;60;  3.597779614650E+02;  6.950494544501E-33;  2.524015826142E+02;  4.394846305186E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  3.597779614650E+02;  6.950494544501E-33;  2.053135807431E+02;  4.142388779357E+02
60;0.600011;60;  1.699760854180E+02;  1.391544732397E-31; -3.317782654372E+01;  1.731838265780E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.699760854180E+02;  1.391544732397E-31; -8.026582841483E+01;  1.879746600613E+02
61;0.610036;60;  1.012370734663E+02;  6.962124496494E-32;  1.178568510749E+01;  1.019207899179E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.012370734663E+02;  6.962124496494E-32; -3.530231676361E+01;  1.072156640277E+02
62;0.620028;60;  2.561380148244E+02; -4.049665562224E-32;  1.988416170281E+02;  3.242601907428E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.561380148244E+02; -4.049665562224E-32;  1.517536151570E+02;  2.977177226022E+02
63;0.630004;60;  1.697686084585E+02; -1.582154811818E-32;  1.268116628446E+02;  2.119022846770E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.697686084585E+02; -1.582154811818E-32;  7.972366097348E+01;  1.875559717443E+02
64;0.640024;60;  1.737543669736E+02;  1.399574925373E-31; -1.913433152578E+01;  1.748047559002E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.737543669736E+02;  1.399574925373E-31; -6.622233339689E+01;  1.859461682394E+02
65;0.650006;60;  4.998428728928E+02;  3.716519080434E-31; -2.578669530670E+01;  5.005075935853E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  4.998428728928E+02;  3.716519080434E-31; -7.287469717781E+01;  5.051273295621E+02
66;0.660005;60;  3.193052875020E+02;  1.546870551725E-31;  7.509619787538E+01;  3.280172336358E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  3.193052875020E+02;  1.546870551725E-31;  2.800819600427E+01;  3.205313177681E+02
67;0.670030;60;  3.290055742648E+02; -4.232724600595E-32;  2.279135056340E+02;  4.002364725355E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  3.290055742648E+02; -4.232724600595E-32;  1.808255037629E+02;  3.754231355529E+02
68;0.680016;60;  1.232693619370E+02; -2.110276467052E-32;  8.880574477532E+01;  1.519269426318E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.232693619370E+02; -2.110276467052E-32;  4.171774290421E+01;  1.301372570226E+02
69;0.690017;60;  1.540419291684E+02; -1.238691374485E-32;  1.035099752806E+02;  1.855888760797E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.540419291684E+02; -1.238691374485E-32;  5.642197340950E+01;  1.640498553043E+02
70;0.700011;60;  2.973647778336E+02;  1.418467283567E-31;  6.093155247825E+01;  3.035431850387E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.973647778336E+02;  1.418467283567E-31;  1.384355060714E+01;  2.976868404708E+02
71;0.710023;60;  3.164394988333E+02;  3.444215771464E-31; -1.484553872021E+02;  3.495324854877E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  3.164394988333E+02;  3.444215771464E-31; -1.955433890732E+02;  3.719827595899E+02
72;0.720025;60;  1.046051306156E+02;  3.649906261280E-32;  1.890461398281E+01;  1.062996603050E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.046051306156E+02;  3.649906261280E-32; -2.818338788830E+01;  1.083352975903E+02
73;0.730017;60;  1.918728954490E+02;  1.084879945877E-31;  1.499701401050E+01;  1.924580952759E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.918728954490E+02;  1.084879945877E-31; -3.209098786061E+01;  1.945380155904E+02
74;0.740028;60;  3.116227072373E+02;  1.544425338676E-31;  4.474507707037E+01;  3.148187313168E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  3.116227072373E+02;  1.544425338676E-31; -2.342924800738E+00;  3.116315147133E+02
75;0.750023;60;  1.975003225678E+02;  1.176862670494E-32;  1.147236687565E+02;  2.284029281496E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.975003225678E+02;  1.176862670494E-32;  6.763566688543E+01;  2.087605347028E+02
76;0.760001;60;  1.649273397583E+02;  5.782281210731E-32;  1.614790338856E+01;  1.657159684026E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.649273397583E+02;  5.782281210731E-32; -3.094009848255E+01;  1.678044012947E+02
77;0.770009;60;  2.338477274675E+02;  1.506953077775E-31; -6.407490112893E+00;  2.339354944664E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.338477274675E+02;  1.506953077775E-31; -5.349549198400E+01;  2.398885726839E+02
78;0.780024;60;  1.840199929571E+02;  1.752148037299E-31; -8.113272189934E+01;  2.011116017805E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.840199929571E+02;  1.752148037299E-31; -1.282207237705E+02;  2.242853357047E+02
79;0.790022;60;  3.223382076548E+02;  2.058160543042E-31;  1.297497295402E+00;  3.223408190307E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  3.223382076548E+02;  2.058160543042E-31; -4.579050457571E+01;  3.255744007496E+02
80;0.800006;60;  2.681557644162E+02;  2.552135329963E-31; -9.198071148605E+01;  2.834924430653E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.681557644162E+02;  2.552135329963E-31; -1.390687133572E+02;  3.020722116058E+02
81;0.810006;60;  2.794618922872E+02;  2.432774090803E-31; -7.332214041177E+01;  2.889205522550E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.794618922872E+02;  2.432774090803E-31; -1.204101422829E+02;  3.042984581054E+02
82;0.820010;60;  2.556827585483E+02;  1.952422174397E-31; -5.489996747762E+01;  2.615103811475E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.556827585483E+02;  1.952422174397E-31; -1.019879693487E+02;  2.752729897952E+02
83;0.830022;60;  2.006417995405E+02;  1.278337145288E-31; -3.417641369606E+01;  2.035317149143E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.006417995405E+02;  1.278337145288E-31; -8.126441556717E+01;  2.164741022855E+02
84;0.840000;60;  1.598170087151E+02;  1.426803767792E-32;  7.664660554657E+01;  1.772460956311E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.598170087151E+02;  1.426803767792E-32;  2.955860367546E+01;  1.625274971378E+02
85;0.850003;60;  1.944389971907E+02; -2.895298072486E-32;  1.204554977133E+02;  2.287270219233E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.944389971907E+02; -2.895298072486E-32;  7.336749584221E+01;  2.078203865714E+02
86;0.860012;60;  1.082854454064E+02; -8.233624774899E-33;  6.814012807578E+01;  1.279406688315E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.082854454064E+02; -8.233624774899E-33;  2.105212620467E+01;  1.103128718900E+02
87;0.870018;60;  2.587584480220E+01;  1.354900054816E-32; -2.020294406717E+00;  2.595459369201E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.587584480220E+01;  1.354900054816E-32; -4.910829627783E+01;  5.550841474532E+01
88;0.880026;60;  1.388173559552E+02;  2.709948169729E-31; -1.923186584544E+02;  2.371850010100E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.388173559552E+02;  2.709948169729E-31; -2.394066603255E+02;  2.767414087603E+02
89;0.890029;60;  3.597407788418E+02;  1.241543820972E-31;  7.097049246148E+01;  3.666745679236E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  3.597407788418E+02;  1.241543820972E-31;  2.388249059037E+01;  3.605326633171E+02
90;0.900014;60;  6.059209493231E+01; -1.981097237790E-33;  3.517192379254E+01;  7.006044669823E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  6.059209493231E+01; -1.981097237790E-33; -1.191607807857E+01;  6.175269131836E+01
91;0.910031;60;  1.402259195530E+02; -1.683139229035E-32;  7.324676587711E+01;  1.582036574354E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.402259195530E+02; -1.683139229035E-32;  2.615876400600E+01;  1.426449769491E+02
92;0.920000;60;  2.551873991094E+02; -1.932555006048E-32;  1.303841226134E+02;  2.865669696491E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.551873991094E+02; -1.932555006048E-32;  8.329612074232E+01;  2.684377998623E+02
93;0.930006;60;  1.356748635617E+02;  1.056831919336E-32;  5.678647027651E+01;  1.470794744651E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.356748635617E+02;  1.056831919336E-32;  9.698468405403E+00;  1.360210604718E+02
94;0.940018;60;  1.948335831993E+02;  1.869553240267E-31; -1.044443873406E+02;  2.210627856271E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.948335831993E+02;  1.869553240267E-31; -1.515323892117E+02;  2.468242089473E+02
95;0.950034;60;  1.228340637551E+02;  5.217389848546E-32;  1.300512494959E+01;  1.235206075663E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.228340637551E+02;  5.217389848546E-32; -3.408287692152E+01;  1.274748983833E+02
96;0.960022;60;  3.982389140505E+01; -4.525140686732E-33;  1.359972924128E+01;  4.208200282873E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  3.982389140505E+01; -4.525140686732E-33; -3.348827262983E+01;  5.203274671177E+01
97;0.970027;60;  2.614415114876E+02; -2.835921992316E-32;  1.382233321650E+02;  2.957318946000E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.614415114876E+02; -2.835921992316E-32;  9.113533029390E+01;  2.768705696832E+02
98;0.980005;60;  4.398557507643E+01;  1.189944650606E-33;  1.042180493715E+01;  4.520337192016E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  4.398557507643E+01;  1.189944650606E-33; -3.666619693396E+01;  5.726378272873E+01
99;0.990034;60;  1.295289124843E+02;  2.685865022002E-32;  3.368377501553E+01;  1.338369749683E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.295289124843E+02;  2.685865022002E-32; -1.340422685558E+01;  1.302206299592E+02
100;1.000022;60;  2.678483770265E+02;  2.334816451097E-31; -1.094401030898E+02;  2.893438944233E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.678483770265E+02;  2.334816451097E-31; -1.565281049609E+02;  3.102318499420E+02
101;1.010020;60;  2.309666391944E+02;  1.475038434013E-31; -5.231248805482E+01;  2.368167748012E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  2.309666391944E+02;  1.475038434013E-31; -9.940048992593E+01;  2.514478988146E+02
102;1.020017;60;  4.178854122057E+01; -7.349574009115E-33;  2.282772349518E+01;  4.761708871105E+01;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  4.178854122057E+01; -7.349574009115E-33; -2.426027837593E+01;  4.832021610279E+01
103;1.030011;60;  1.769331621869E+02; -1.276513432066E-32;  8.658113516452E+01;  1.969813109100E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.769331621869E+02; -1.276513432066E-32;  3.949313329341E+01;  1.812872071018E+02
104;1.040016;60;  1.241306464210E+02; -2.894063331182E-32;  6.562355994081E+01;  1.404096471052E+02;  0.000000000000E+00;  0.000000000000E+00; -4.708800187111E+01;  1.241306464210E+02; -2.894063331182E-32;  1.853555806970E+01;  1.255069093470E+02
