#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRhop;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-BoundCorr;SU-InOut
Case_Def;qr5pn92i-DualSPHysics5-NNewtonian v1.005 (v5.0.164) (21-11-2020);18-08-2026 15:19:28;10393;433.552734;86.710533;433.622742;1035054;3208792;217332;;5.000001;51;0;10393;1296;Gpu_0?="NVIDIA RTX A1000";CellsFull - Pos-Cell - Single-Gpu; HostName:LCEEO-PKI206D02 - BsForcesBound=128 (48 regs) - BsForcesFluid=128 (72 regs);Case_Def - 2D - DBC - Symplectic - Wendland - Visco_Constitutive equations(0.0001b1) - DDT3(0.1) - Shifting(NoFixed;-5;1.5;Full) - RhopOut(500-3000);1945;1340;0.010000;0.014142;0;0;0.069984;25.627592;9.871892;66.261810;30.176052;17.114225;1.756985;51.470127;108.941994;12.237838;13.604460;0.000000;2.690129;0.000000;0.000000;0.010428;0.368045;0.000000;0.000000;0.000000
