#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRhop;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-BoundCorr;SU-InOut
Case_Def;vgk53nnk-DualSPHysics5-NNewtonian v1.005 (v5.0.164) (21-11-2020);08-04-2026 18:39:39;198390;165.133270;16.512241;165.158585;18708380;63135154;12000;;10.000657;51;3;198390;13806;Gpu_0?="NVIDIA RTX A1000";CellsFull - Pos-Cell - Single-Gpu; HostName:LCEEO-PKI206D02 - BsForcesBound=128 (48 regs) - BsForcesFluid=128 (72 regs);Case_Def - 3D - DBC - Symplectic - Wendland - Visco_Laminar+SPS(0.1b1) - DDT3(0.1) - Shifting(Full;-10;1.5;Full) - Ft-SPH - RhopOut(1300-2000);128190;115515;0.500000;0.866025;3;0;0.025283;1.656284;0.611857;15.522397;2.250535;8.878207;0.087341;5.595121;113.686356;2.042535;5.583123;2.417173;0.000000;0.000000;0.000000;0.094457;0.194996;0.000000;0.000000;0.000000
