#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRhop;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-BoundCorr;SU-InOut
Case_Def;kh8e2ab6-DualSPHysics5-NNewtonian v1.005 (v5.0.164) (21-11-2020);07-04-2026 21:15:24;219990;153.320679;15.330849;153.349579;20737172;66458032;13239;;10.000795;51;4;219990;17342;Gpu_0?="NVIDIA RTX A1000";CellsFull - Pos-Cell - Single-Gpu; HostName:LCEEO-PKI206D02 - BsForcesBound=128 (48 regs) - BsForcesFluid=128 (72 regs);Case_Def - 3D - DBC - Symplectic - Wendland - Visco_Laminar+SPS(0.1b1) - DDT3(0.1) - Shifting(Full;-10;1.5;Full) - RhopOut(1300-2000);149790;149790;0.500000;0.866025;4;0;0.028818;1.874918;0.669417;16.436804;2.530006;10.425944;0.092017;6.242083;99.329132;2.166810;6.403860;0.000000;0.000000;0.000000;0.000000;0.094201;0.183734;0.000000;0.000000;0.000000
