#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRhop;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-BoundCorr;SU-InOut
Case_Def;v3iv9pbk-DualSPHysics5-NNewtonian v1.005 (v5.0.164) (21-11-2020);08-04-2026 16:53:30;25557;1007.369446;125.920929;1007.377563;2460470;8636404;483061;;8.000017;41;0;25557;28248;Gpu_0?="NVIDIA RTX A1000";CellsFull - Pos-Cell - Single-Gpu; HostName:LCEEO-PKI206D02 - BsForcesBound=128 (48 regs) - BsForcesFluid=128 (72 regs);Case_Def - 2D - DBC - Symplectic - Wendland - Visco_Laminar+SPS(0.1b1) - DDT3(0.1) - Shifting(Full;-10;1.5;Full) - RhopOut(1300-2000);3733;3733;0.006400;0.009051;0;0;0.008093;44.692059;21.108265;140.271210;63.131271;60.505386;3.480566;109.710548;303.358887;36.245785;51.822586;0.000000;0.000000;0.000000;0.000000;0.014049;0.028339;0.000000;0.000000;0.000000
